track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
5,KDLH20220602_111103_V06,53.276,0.090,155.746,218.156,13.663,-93.162,47.201,6831.482,82927.059,20220602_061103
5,KDLH20220602_111946_V06,61.993,0.414,156.504,218.164,19.608,-93.157,47.201,9804.061,82595.861,20220602_061946
5,KDLH20220602_112829_V06,70.709,0.228,154.514,207.806,25.191,-93.171,47.248,12595.724,86119.249,20220602_062829
6,KDLH20220602_111946_V06,61.993,0.157,218.060,142.320,19.099,-92.754,47.545,9549.618,88849.542,20220602_061946
6,KDLH20220602_112829_V06,70.709,0.126,219.623,139.719,25.537,-92.744,47.557,12768.285,89652.834,20220602_062829
1,KDLH20220602_100429_V06,-13.291,0.059,247.887,145.455,15.931,-92.556,47.531,7965.315,81547.632,20220602_050429
2,KDLH20220602_101245_V06,-5.024,0.079,408.273,173.087,18.865,-91.492,47.406,9432.724,83411.606,20220602_051245
9,KDLH20220602_113712_V06,79.426,0.221,307.163,138.735,10.713,-92.162,47.562,5356.476,80712.153,20220602_063712
2,KDLH20220603_094851_V06,-28.384,0.074,154.109,251.495,34.249,-93.170,47.051,17124.668,76871.480,20220603_044851
4,KDLH20220603_101434_V06,-2.667,0.062,487.236,321.078,13.137,-90.985,46.736,6568.275,94209.207,20220603_051434
2,KDLH20220604_094650_V06,-29.900,0.164,194.265,439.817,19.892,-92.895,46.206,9945.938,87647.927,20220604_044650
12,KDLH20220604_103416_V06,17.533,0.053,244.441,352.054,11.623,-92.572,46.602,5811.533,38067.100,20220604_053416
19,KDLH20220604_110333_V06,46.816,0.068,256.840,351.430,9.651,-92.491,46.605,4825.363,33570.220,20220604_060333
1,KDLH20220605_100733_V06,-8.724,0.053,251.631,349.398,15.641,-92.525,46.614,7820.570,34567.693,20220605_050733
2,KDLH20220605_104220_V06,26.059,0.051,236.989,139.862,4.477,-92.628,47.556,2238.472,86044.320,20220605_054220
3,KDLH20220605_105104_V06,34.793,0.218,342.509,279.213,26.448,-91.931,46.930,13224.159,23659.619,20220605_055104
4,KDLH20220605_112552_V06,69.593,0.074,315.996,310.360,13.350,-92.105,46.790,6675.133,9528.716,20220605_062552
