track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
4,KLOT20220601_103803_V06,17.451,0.059,437.218,251.502,63.787,-87.259,41.820,31893.669,72768.339,20220601_053803
5,KLOT20220601_111818_V06,57.701,0.071,355.232,289.485,35.733,-87.753,41.651,17866.547,28112.245,20220601_061818
43,KLOT20220602_112249_V06,62.652,0.090,157.943,267.589,4.483,-88.939,41.747,2241.619,72853.513,20220602_062249
43,KLOT20220602_112946_V06,69.602,0.051,162.345,259.260,14.551,-88.913,41.785,7275.454,71778.463,20220602_062946
46,KLOT20220602_112946_V06,69.602,0.084,238.572,440.157,8.286,-88.450,40.973,4142.803,76513.814,20220602_062946
46,KLOT20220602_113640_V06,76.502,0.112,238.783,439.821,15.126,-88.448,40.974,7562.952,76317.585,20220602_063640
2,KLOT20220602_095135_V06,-28.582,0.154,172.190,245.902,11.736,-88.854,41.845,5867.821,69393.817,20220602_045135
4,KLOT20220602_095135_V06,-28.582,0.065,23.984,378.433,26.366,-89.731,41.240,13183.026,143471.550,20220602_045135
6,KLOT20220602_100055_V06,-19.248,0.056,158.157,268.202,2.641,-88.937,41.744,1320.702,72681.825,20220602_050055
7,KLOT20220602_100055_V06,-19.248,0.055,274.228,388.086,7.677,-88.238,41.208,3838.287,45889.407,20220602_050055
16,KLOT20220602_102332_V06,3.368,0.100,158.006,268.420,2.925,-88.938,41.743,1462.505,72731.855,20220602_052332
16,KLOT20220602_102800_V06,7.835,-1.000,158.006,268.420,10.027,-88.938,41.743,5013.505,72731.855,20220602_052800
16,KLOT20220602_103235_V06,12.418,0.115,158.563,267.238,4.367,-88.935,41.749,2183.628,72591.141,20220602_053235
18,KLOT20220602_102332_V06,3.368,0.061,379.024,266.695,14.684,-87.610,41.753,7342.033,42877.594,20220602_052332
35,KLOT20220602_105524_V06,35.235,0.246,172.396,244.316,12.730,-88.853,41.853,6364.803,69612.272,20220602_055524
1,KLOT20220603_095010_V06,-29.598,0.604,238.559,438.975,8.546,-88.450,40.978,4273.106,75975.127,20220603_045010
5,KLOT20220603_100424_V06,-15.364,0.082,175.102,247.810,9.316,-88.837,41.837,4657.810,67681.803,20220603_050424
11,KLOT20220603_103951_V06,20.086,0.256,383.722,278.858,26.565,-87.582,41.699,13282.463,43175.153,20220603_053951
12,KLOT20220603_103951_V06,20.086,0.175,301.532,343.276,8.503,-88.076,41.410,4251.457,21651.584,20220603_053951
14,KLOT20220603_104658_V06,27.202,0.090,22.971,431.142,22.386,-89.731,41.002,11192.878,153251.099,20220603_054658
17,KLOT20220603_110739_V06,47.886,0.079,157.648,265.595,6.512,-88.941,41.756,3255.806,73225.281,20220603_060739
18,KLOT20220603_110739_V06,47.886,0.076,301.019,340.128,14.516,-88.079,41.424,7258.150,20070.385,20220603_060739
36,KLOT20220604_114205_V06,82.686,0.260,208.831,392.559,21.230,-88.628,41.186,10615.238,64959.534,20220604_064205
36,KLOT20220604_114646_V06,87.369,0.626,208.337,393.140,25.071,-88.631,41.184,12535.257,65339.848,20220604_064646
37,KLOT20220604_114205_V06,82.686,0.182,303.448,432.572,7.490,-88.064,41.008,3745.110,66308.637,20220604_064205
37,KLOT20220604_114646_V06,87.369,0.232,304.179,432.408,13.745,-88.060,41.008,6872.598,66236.884,20220604_064646
3,KLOT20220604_100319_V06,-16.081,0.144,385.485,279.620,25.187,-87.571,41.695,12593.513,43940.266,20220604_050319
3,KLOT20220604_101025_V06,-8.981,0.108,386.995,283.517,20.343,-87.562,41.677,10171.638,44271.601,20220604_051025
4,KLOT20220604_100319_V06,-16.081,0.082,232.418,302.725,8.040,-88.490,41.591,4019.760,33818.303,20220604_050319
11,KLOT20220604_101732_V06,-1.864,0.130,456.858,293.265,2.608,-87.143,41.631,1303.825,78501.119,20220604_051732
13,KLOT20220604_101732_V06,-1.864,0.066,130.400,471.156,27.455,-89.090,40.829,13727.254,120476.608,20220604_051732
15,KLOT20220604_102438_V06,5.236,0.067,25.353,428.983,30.498,-89.717,41.012,15248.945,151713.434,20220604_052438
16,KLOT20220604_102438_V06,5.236,0.052,39.043,379.815,12.499,-89.641,41.235,6249.488,136445.223,20220604_052438
18,KLOT20220604_103145_V06,12.352,0.221,383.394,279.704,18.876,-87.584,41.695,9438.034,42914.077,20220604_053145
