track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KSJT20170101-2,KSJT20170102_014507_V06,0,0.483,1.200,3557,1188,7,41,1394832.967,313352.033,14414.078
KSJT20170101-2,KSJT20170102_014507_V06,2,1.494,1.200,3557,2941,0,0,159.491,159.491,159.491
KSJT20170101-2,KSJT20170102_014507_V06,4,2.505,1.200,1783,1693,0,0,6.949,6.949,6.949
KSJT20170101-2,KSJT20170102_014507_V06,5,3.516,1.200,1782,1758,0,0,0.697,0.697,0.697
KSJT20170101-2,KSJT20170102_014507_V06,6,4.482,1.200,1785,1765,0,0,0.383,0.383,0.383
KSJT20170101-2,KSJT20170102_015445_V06,0,0.483,1.200,9183,5752,4,50,826607.030,368486.804,20228.819
KSJT20170101-2,KSJT20170102_015445_V06,2,1.494,1.200,9186,8065,0,0,73.757,73.757,73.757
KSJT20170101-2,KSJT20170102_015445_V06,4,2.505,1.200,4599,4448,0,0,7.545,7.545,7.545
KSJT20170101-2,KSJT20170102_015445_V06,5,3.516,1.200,4600,4523,0,0,0.913,0.913,0.913
KSJT20170101-2,KSJT20170102_015445_V06,6,4.482,1.200,4604,4518,0,0,0.782,0.782,0.782
KSJT20170101-1,KSJT20170102_002759_V06,0,0.483,1.200,39624,13465,0,3,15493.576,15493.576,14189.823
KSJT20170101-1,KSJT20170102_002759_V06,2,1.494,1.200,39636,21537,0,0,659.299,659.299,659.299
KSJT20170101-1,KSJT20170102_002759_V06,4,2.505,1.200,19835,13528,0,0,26.371,26.371,26.371
KSJT20170101-1,KSJT20170102_002759_V06,5,3.516,1.200,19855,15242,0,0,4.798,4.798,4.798
KSJT20170101-1,KSJT20170102_002759_V06,6,4.482,1.200,19874,16306,0,0,2.013,2.013,2.013
KSJT20170101-3,KSJT20170102_020424_V06,0,0.483,1.200,431,339,0,0,640.646,640.646,640.646
KSJT20170101-3,KSJT20170102_020424_V06,2,1.494,1.200,435,435,0,0,0.000,0.000,0.000
KSJT20170102-4,KSJT20170103_000553_V06,0,0.483,1.200,27,4,0,0,42.880,42.880,42.880
KSJT20170102-4,KSJT20170103_000553_V06,2,1.494,1.200,27,27,0,0,0.000,0.000,0.000
KSJT20170102-4,KSJT20170103_000553_V06,4,2.505,1.200,15,15,0,0,0.000,0.000,0.000
KSJT20170102-4,KSJT20170103_000553_V06,5,3.516,1.200,16,16,0,0,0.000,0.000,0.000
KSJT20170102-5,KSJT20170103_021119_V06,0,0.483,1.200,2601,601,0,15,110879.963,110879.963,14093.807
KSJT20170102-5,KSJT20170103_021119_V06,2,1.494,1.200,2607,2070,0,0,21.410,21.410,21.410
KSJT20170102-5,KSJT20170103_021119_V06,4,2.505,1.200,1298,1237,0,0,3.318,3.318,3.318
KSJT20170102-5,KSJT20170103_021119_V06,5,3.516,1.200,1297,1291,0,0,0.277,0.277,0.277
KSJT20170102-5,KSJT20170103_021119_V06,6,4.482,1.200,1307,1294,0,0,0.403,0.403,0.403
KSJT20170103-1,KSJT20170103_234324_V06,0,0.483,1.200,2908,851,4,41,1530485.473,356746.317,17910.875
KSJT20170103-1,KSJT20170103_234324_V06,2,1.494,1.200,2909,2570,0,0,23.747,23.747,23.747
KSJT20170103-1,KSJT20170103_234324_V06,4,2.505,1.200,1458,1380,0,0,4.107,4.107,4.107
KSJT20170103-1,KSJT20170103_234324_V06,5,3.516,1.200,1455,1449,0,0,0.264,0.264,0.264
KSJT20170103-1,KSJT20170103_234324_V06,6,4.482,1.200,1457,1424,0,0,1.417,1.417,1.417
KSJT20170103-2,KSJT20170104_000246_V06,0,0.483,1.200,5454,2033,0,0,4155.222,4155.222,4155.222
KSJT20170103-2,KSJT20170104_000246_V06,2,1.494,1.200,5457,4030,0,0,133.866,133.866,133.866
KSJT20170103-2,KSJT20170104_000246_V06,4,2.505,1.200,2734,2498,0,0,0.445,0.445,0.445
KSJT20170103-2,KSJT20170104_000246_V06,5,3.516,1.200,2736,2625,0,0,0.107,0.107,0.107
KSJT20170103-2,KSJT20170104_000246_V06,6,4.482,1.200,2735,2643,0,0,0.116,0.116,0.116
KSJT20170103-3,KSJT20170104_004122_V06,0,0.483,1.200,4933,1487,3,71,1208658.991,701258.769,18003.888
KSJT20170103-3,KSJT20170104_004122_V06,2,1.494,1.200,4933,4242,0,0,56.530,56.530,56.530
