track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KSJT20050102-3,KSJT20050103_010756,0,0.500,1.200,1904,nan,0,0,2191.545,2191.545,2191.545
KSJT20050102-3,KSJT20050103_010756,2,1.500,1.200,1908,nan,0,0,1.282,1.282,1.282
KSJT20050102-3,KSJT20050103_010756,4,2.400,1.200,1893,nan,0,0,1.273,1.273,1.273
KSJT20050102-3,KSJT20050103_011345,0,0.500,1.200,2808,nan,0,0,9775.733,9775.733,9775.733
KSJT20050102-3,KSJT20050103_011345,2,1.400,1.200,2814,nan,0,0,1.773,1.773,1.773
KSJT20050102-3,KSJT20050103_011345,4,2.300,1.200,2781,nan,0,0,1.755,1.755,1.755
KSJT20050102-3,KSJT20050103_011932,0,0.500,1.200,5451,nan,0,0,35441.798,35441.798,35441.798
KSJT20050102-3,KSJT20050103_011932,2,1.500,1.200,5449,nan,0,0,32.219,32.219,32.219
KSJT20050102-3,KSJT20050103_011932,4,2.300,1.200,5475,nan,0,0,2.999,2.999,2.999
KSJT20050102-3,KSJT20050103_011932,5,3.400,1.200,5475,nan,0,0,3.004,3.004,3.004
KSJT20050102-1,KSJT20050102_223618,0,0.500,1.200,1537,nan,0,0,9.067,9.067,9.067
KSJT20050102-1,KSJT20050102_223618,2,1.500,1.200,1675,nan,0,0,1.848,1.848,1.848
KSJT20050102-1,KSJT20050102_223618,4,2.500,1.200,1689,nan,0,0,5.960,5.960,5.960
KSJT20050102-1,KSJT20050102_223618,5,3.500,1.200,1578,nan,0,0,1.897,1.897,1.897
KSJT20050102-1,KSJT20050102_223618,6,4.500,1.200,1547,nan,0,0,0.121,0.121,0.121
KSJT20050102-2,KSJT20050102_225550,0,0.500,1.200,4294,nan,0,0,352.930,352.930,352.930
KSJT20050102-2,KSJT20050102_225550,2,1.500,1.200,4303,nan,0,0,743.971,743.971,743.971
KSJT20050102-2,KSJT20050102_225550,4,2.500,1.200,4311,nan,0,0,1272.524,1272.524,1272.524
KSJT20050102-2,KSJT20050102_225550,5,3.500,1.200,4302,nan,0,0,494.994,494.994,494.994
KSJT20050102-2,KSJT20050102_225550,6,4.500,1.200,4306,nan,0,0,1380.116,1380.116,1380.116
KSJT20050102-4,KSJT20050103_010756,0,0.500,1.200,18093,nan,0,0,325871.434,325871.434,325871.434
KSJT20050102-4,KSJT20050103_010756,2,1.500,1.200,18118,nan,0,0,899408.031,899408.031,899408.031
KSJT20050102-5,KSJT20050103_013108,0,0.500,1.200,3716,nan,0,0,3163.259,3163.259,3163.259
KSJT20050102-5,KSJT20050103_013108,2,1.500,1.200,3707,nan,0,0,5.292,5.292,5.292
KSJT20050102-6,KSJT20050103_020558,0,0.500,1.200,161,nan,0,0,1359.478,1359.478,1359.478
KSJT20050102-6,KSJT20050103_020558,2,1.400,1.200,163,nan,0,0,1236.544,1236.544,1236.544
KSJT20050102-6,KSJT20050103_020558,4,2.400,1.200,161,nan,0,0,51.602,51.602,51.602
KSJT20050102-6,KSJT20050103_020558,5,3.300,1.200,159,nan,0,0,0.049,0.049,0.049
KSJT20050102-6,KSJT20050103_020558,6,4.300,1.200,163,nan,0,0,58.878,58.878,58.878
KSJT20050104-4,KSJT20050105_010124,0,0.500,1.200,2921,nan,0,0,289.323,289.323,289.323
KSJT20050104-4,KSJT20050105_010712,0,0.500,1.200,4255,nan,0,0,1339.193,1339.193,1339.193
KSJT20050104-4,KSJT20050105_011300,0,0.500,1.200,5410,nan,0,0,2953.150,2953.150,2953.150
KSJT20050104-4,KSJT20050105_011300,2,1.400,1.200,5419,nan,0,0,3540.272,3540.272,3540.272
KSJT20050104-1,KSJT20050104_222927,0,0.500,1.200,46,nan,0,0,3.776,3.776,3.776
KSJT20050104-1,KSJT20050104_222927,2,1.500,1.200,48,nan,0,0,0.013,0.013,0.013
KSJT20050104-1,KSJT20050104_222927,4,2.400,1.200,46,nan,0,0,0.012,0.012,0.012
KSJT20050104-1,KSJT20050104_222927,5,3.300,1.200,47,nan,0,0,0.013,0.013,0.013
KSJT20050104-1,KSJT20050104_222927,6,4.300,1.200,47,nan,0,0,0.013,0.013,0.013
KSJT20050104-3,KSJT20050105_000322,0,0.600,1.200,3705,nan,0,0,10.200,10.200,10.200
KSJT20050104-3,KSJT20050105_000322,2,1.400,1.200,3704,nan,0,0,12.441,12.441,12.441
KSJT20050104-3,KSJT20050105_000322,4,2.400,1.200,3688,nan,0,0,1.300,1.300,1.300
KSJT20050104-3,KSJT20050105_000322,5,3.300,1.200,3688,nan,0,0,1.015,1.015,1.015
KSJT20050104-3,KSJT20050105_000322,6,4.300,1.200,3697,nan,0,0,0.782,0.782,0.782
KSJT20050104-3,KSJT20050105_000322,7,5.800,1.200,3704,nan,0,0,1.340,1.340,1.340
KSJT20050107-1,KSJT20050107_230302,0,0.500,1.200,35,nan,0,0,74.411,74.411,74.411
KSJT20050107-1,KSJT20050107_230302,2,1.500,1.200,36,nan,0,0,0.017,0.017,0.017
KSJT20050107-1,KSJT20050107_230302,4,2.400,1.200,33,nan,0,0,0.015,0.015,0.015
KSJT20050107-1,KSJT20050107_230302,5,3.500,1.200,41,nan,0,0,0.019,0.019,0.019
KSJT20050109-1,KSJT20050110_002147,0,0.500,1.200,2374,nan,0,0,6.877,6.877,6.877
KSJT20050109-1,KSJT20050110_002147,2,1.500,1.200,2371,nan,0,0,0.522,0.522,0.522
KSJT20050109-1,KSJT20050110_002147,4,2.500,1.200,2383,nan,0,0,0.525,0.525,0.525
KSJT20050109-1,KSJT20050110_002147,5,3.500,1.200,2508,nan,0,0,0.554,0.554,0.554
KSJT20050109-1,KSJT20050110_002147,6,4.500,1.200,2635,nan,0,0,0.588,0.588,0.588
