track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KEWX20010103-4,KEWX20010103_234811,0,0.500,1.200,710,nan,0,0,1357.344,1357.344,1357.344
KEWX20010103-4,KEWX20010103_234811,2,1.500,1.200,668,nan,0,0,33.902,33.902,33.902
KEWX20010103-4,KEWX20010103_235802,0,0.500,1.200,2696,nan,0,0,879.626,879.626,879.626
KEWX20010103-4,KEWX20010103_235802,2,1.500,1.200,2679,nan,0,0,289.021,289.021,289.021
KEWX20010103-4,KEWX20010104_000905,0,0.500,1.200,2871,nan,0,0,748.529,748.529,748.529
KEWX20010103-4,KEWX20010104_000905,2,1.500,1.200,2927,nan,0,0,24.122,24.122,24.122
KEWX20010103-4,KEWX20010104_001856,0,0.500,1.200,3434,nan,0,0,918.513,918.513,918.513
KEWX20010103-4,KEWX20010104_001856,2,1.400,1.200,3402,nan,0,0,95.408,95.408,95.408
KEWX20010103-4,KEWX20010104_002847,0,0.500,1.200,4605,nan,0,0,736.953,736.953,736.953
KEWX20010103-4,KEWX20010104_002847,2,1.400,1.200,4605,nan,0,0,635.840,635.840,635.840
KEWX20010103-4,KEWX20010104_003838,0,0.500,1.200,4282,nan,0,0,559.930,559.930,559.930
KEWX20010103-4,KEWX20010104_003838,2,1.400,1.200,4284,nan,0,0,664.633,664.633,664.633
KEWX20010103-4,KEWX20010104_004829,0,0.500,1.200,4229,nan,0,0,378.772,378.772,378.772
KEWX20010103-4,KEWX20010104_004829,2,1.500,1.200,4225,nan,0,0,873.032,873.032,873.032
KEWX20010103-4,KEWX20010104_004829,4,2.500,1.200,4228,nan,0,0,3.733,3.733,3.733
KEWX20010103-4,KEWX20010104_005820,0,0.500,1.200,4165,nan,0,0,430.609,430.609,430.609
KEWX20010103-4,KEWX20010104_005820,2,1.500,1.200,4168,nan,0,0,853.943,853.943,853.943
KEWX20010103-4,KEWX20010104_005820,4,2.500,1.200,4177,nan,0,0,3.142,3.142,3.142
KEWX20010103-4,KEWX20010104_010811,0,0.500,1.200,4084,nan,0,0,439.203,439.203,439.203
KEWX20010103-4,KEWX20010104_010811,2,1.500,1.200,4090,nan,0,0,608.875,608.875,608.875
KEWX20010103-4,KEWX20010104_010811,4,2.500,1.200,4536,nan,0,0,2.907,2.907,2.907
KEWX20010103-4,KEWX20010104_011802,0,0.500,1.200,2920,nan,0,0,236.479,236.479,236.479
KEWX20010103-4,KEWX20010104_011802,2,1.500,1.200,2915,nan,0,0,5.814,5.814,5.814
KEWX20010103-4,KEWX20010104_011802,4,2.400,1.200,2910,nan,0,0,2.835,2.835,2.835
KEWX20010103-4,KEWX20010104_012753,0,0.500,1.200,3201,nan,0,0,326.344,326.344,326.344
KEWX20010103-4,KEWX20010104_012753,2,1.500,1.200,3206,nan,0,0,6.350,6.350,6.350
KEWX20010103-4,KEWX20010104_012753,4,2.400,1.200,3206,nan,0,0,2.853,2.853,2.853
KEWX20010103-1,KEWX20010103_222925,0,0.500,1.200,2351,nan,0,0,7120.667,7120.667,7120.667
KEWX20010103-1,KEWX20010103_222925,2,1.500,1.200,2353,nan,0,0,30.627,30.627,30.627
KEWX20010103-1,KEWX20010103_222925,4,2.500,1.200,2349,nan,0,0,8.839,8.839,8.839
KEWX20010103-1,KEWX20010103_222925,5,3.400,1.200,2355,nan,0,0,0.226,0.226,0.226
KEWX20010103-1,KEWX20010103_222925,6,4.500,1.200,2349,nan,0,0,0.201,0.201,0.201
KEWX20010103-2,KEWX20010103_224906,0,0.500,1.200,5309,nan,0,0,320.018,320.018,320.018
KEWX20010103-2,KEWX20010103_224906,2,1.500,1.200,5310,nan,0,0,6.483,6.483,6.483
KEWX20010103-3,KEWX20010103_230848,0,0.500,1.200,6291,nan,0,0,18736.385,18736.385,18736.385
KEWX20010103-3,KEWX20010103_230848,2,1.500,1.200,6290,nan,0,0,32.289,32.289,32.289
KEWX20010103-3,KEWX20010103_230848,4,2.500,1.200,6290,nan,0,0,71.513,71.513,71.513
KEWX20010103-3,KEWX20010103_230848,5,3.400,1.200,6294,nan,0,0,3.222,3.222,3.222
KEWX20010103-3,KEWX20010103_230848,6,4.500,1.200,6302,nan,0,0,1.357,1.357,1.357
KEWX20010103-5,KEWX20010104_004829,0,0.500,1.200,3459,nan,0,0,374.631,374.631,374.631
KEWX20010103-5,KEWX20010104_004829,2,1.500,1.200,3473,nan,0,0,746.665,746.665,746.665
KEWX20010103-5,KEWX20010104_004829,4,2.500,1.200,3474,nan,0,0,2.958,2.958,2.958
KEWX20010103-5,KEWX20010104_005820,0,0.500,1.200,7823,nan,0,0,472.520,472.520,472.520
KEWX20010103-5,KEWX20010104_005820,2,1.500,1.200,7832,nan,0,0,1541.495,1541.495,1541.495
KEWX20010103-5,KEWX20010104_005820,4,2.500,1.200,7844,nan,0,0,6.684,6.684,6.684
KEWX20010103-5,KEWX20010104_010811,0,0.500,1.200,963,nan,0,0,204.916,204.916,204.916
KEWX20010103-5,KEWX20010104_010811,2,1.500,1.200,967,nan,0,0,0.934,0.934,0.934
KEWX20010103-7,KEWX20010104_011802,0,0.500,1.200,2573,nan,0,0,135.107,135.107,135.107
KEWX20010103-7,KEWX20010104_011802,2,1.500,1.200,2578,nan,0,0,2.697,2.697,2.697
KEWX20010104-2,KEWX20010105_001133,0,0.500,1.200,2633,nan,0,0,1897.985,1897.985,1897.985
