track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK20100101-1,KGRK20100101_232830_V03,0,0.483,1.200,807,nan,0,0,1781.069,1781.069,1781.069
KGRK20100101-1,KGRK20100101_232830_V03,2,1.494,1.200,806,nan,0,0,0.114,0.114,0.114
KGRK20100101-1,KGRK20100101_232830_V03,4,2.505,1.200,404,nan,0,0,0.042,0.042,0.042
KGRK20100101-1,KGRK20100101_232830_V03,5,3.516,1.200,406,nan,0,0,0.042,0.042,0.042
KGRK20100101-1,KGRK20100101_232830_V03,6,4.482,1.200,404,nan,0,0,0.042,0.042,0.042
KGRK20100101-2,KGRK20100102_003647_V03,0,0.483,1.200,153,nan,0,0,218.117,218.117,218.117
KGRK20100101-2,KGRK20100102_003647_V03,2,1.494,1.200,152,nan,0,0,0.009,0.009,0.009
KGRK20100101-2,KGRK20100102_003647_V03,4,2.505,1.200,77,nan,0,0,0.004,0.004,0.004
KGRK20100101-2,KGRK20100102_003647_V03,5,3.516,1.200,76,nan,0,0,0.003,0.003,0.003
KGRK20100101-2,KGRK20100102_003647_V03,6,4.482,1.200,76,nan,0,0,0.058,0.058,0.058
KGRK20100102-3,KGRK20100103_002614_V03,0,0.483,1.200,3154,nan,0,0,7121.915,7121.915,7121.915
KGRK20100102-3,KGRK20100103_002614_V03,2,1.494,1.200,3155,nan,0,0,1.293,1.293,1.293
KGRK20100102-3,KGRK20100103_002614_V03,4,2.505,1.200,1579,nan,0,0,1.296,1.296,1.296
KGRK20100102-3,KGRK20100103_003559_V03,0,0.483,1.200,7590,nan,0,0,9447.416,9447.416,9447.416
KGRK20100102-3,KGRK20100103_003559_V03,2,1.494,1.200,7592,nan,0,0,3.092,3.092,3.092
KGRK20100102-3,KGRK20100103_003559_V03,4,2.505,1.200,3806,nan,0,0,3.108,3.108,3.108
KGRK20100102-3,KGRK20100103_004545_V03,0,0.483,1.200,15594,nan,0,0,3327.940,3327.940,3327.940
KGRK20100102-3,KGRK20100103_004545_V03,2,1.494,1.200,15601,nan,0,0,6.234,6.234,6.234
KGRK20100102-3,KGRK20100103_004545_V03,4,2.505,1.200,7811,nan,0,0,6.255,6.255,6.255
KGRK20100102-1,KGRK20100102_230811_V03,0,0.483,1.200,862,nan,0,0,1199.065,1199.065,1199.065
KGRK20100102-1,KGRK20100102_230811_V03,2,1.494,1.200,867,nan,0,0,0.204,0.204,0.204
KGRK20100102-1,KGRK20100102_230811_V03,4,2.505,1.200,408,nan,0,0,0.193,0.193,0.193
KGRK20100102-1,KGRK20100102_230811_V03,5,3.516,1.200,407,nan,0,0,0.193,0.193,0.193
KGRK20100102-2,KGRK20100103_001629_V03,0,0.483,1.200,7126,nan,0,0,1613.405,1613.405,1613.405
KGRK20100102-2,KGRK20100103_001629_V03,2,1.494,1.200,7138,nan,0,0,3.417,3.417,3.417
KGRK20100103-1,KGRK20100103_223434_V03,0,0.483,1.200,150941,nan,0,21,75697.146,75697.146,71726.862
KGRK20100103-1,KGRK20100103_223434_V03,2,1.494,1.200,151011,nan,0,0,53578.481,53578.481,53578.481
