track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
3,KEWX20150101_224958_V06,0,0.483,1.200,5846,0,4980.623
3,KEWX20150101_225915_V06,0,0.483,1.200,10890,0,20995.195
4,KEWX20150101_225915_V06,0,0.483,1.200,11149,0,91784.153
4,KEWX20150101_225915_V06,2,1.494,1.200,11159,0,56134.101
4,KEWX20150101_230833_V06,0,0.483,1.200,17913,0,147775.289
4,KEWX20150101_230833_V06,2,1.494,1.200,17930,0,87450.264
2,KEWX20150101_224958_V06,0,0.483,1.200,17586,0,15264.722
2,KEWX20150101_224958_V06,2,1.494,1.200,17596,0,33740.807
7,KEWX20150101_230833_V06,0,0.483,1.200,16008,0,124.918
7,KEWX20150101_230833_V06,2,1.494,1.200,16018,0,6.646
7,KEWX20150101_230833_V06,4,2.505,1.200,8016,0,2.619
7,KEWX20150101_230833_V06,5,3.516,1.200,8027,0,6.394
7,KEWX20150101_230833_V06,6,4.482,1.200,8039,0,32.446
10,KEWX20150101_234541_V06,0,0.483,1.200,8560,0,12734.188
13,KEWX20150102_005959_V06,0,0.483,1.200,11078,0,11453.636
13,KEWX20150102_005959_V06,2,1.494,1.200,11090,0,31055.482
14,KEWX20150102_014623_V06,0,0.483,1.200,6523,0,6945.968
33,KEWX20150103_014847_V06,0,0.483,1.200,6952,0,898.234
33,KEWX20150103_014847_V06,2,1.450,1.200,6954,0,80.106
33,KEWX20150103_014847_V06,4,2.417,1.200,3479,0,2.348
33,KEWX20150103_014847_V06,5,3.384,1.200,3486,0,2.536
33,KEWX20150103_014847_V06,6,4.307,1.200,3494,0,1178.122
1,KEWX20150103_224658_V06,0,0.483,1.200,667,0,2709.260
1,KEWX20150103_224658_V06,2,1.494,1.200,669,0,0.091
1,KEWX20150103_224658_V06,4,2.505,1.200,336,0,0.044
1,KEWX20150103_224658_V06,5,3.516,1.200,335,0,0.044
1,KEWX20150103_224658_V06,6,4.482,1.200,336,0,0.044
1,KEWX20150107_002651_V06,0,0.483,1.200,1020,0,629.374
1,KEWX20150107_002651_V06,2,1.494,1.200,1026,0,1.723
1,KEWX20150107_002651_V06,4,2.505,1.200,509,0,0.111
1,KEWX20150107_002651_V06,5,3.516,1.200,509,0,0.111
1,KEWX20150107_002651_V06,6,4.482,1.200,509,0,0.111
1,KEWX20150107_003608_V06,0,0.483,1.200,3364,0,1523.916
1,KEWX20150107_003608_V06,2,1.494,1.200,3364,0,9.323
1,KEWX20150107_003608_V06,4,2.505,1.200,1682,0,0.931
1,KEWX20150107_003608_V06,5,3.516,1.200,1685,0,0.374
1,KEWX20150107_003608_V06,6,4.482,1.200,1691,0,0.376
16,KEWX20150111_002053_V06,0,0.483,1.200,8656,0,6626.779
16,KEWX20150111_002053_V06,4,1.450,1.200,8660,0,11425.285
16,KEWX20150111_002053_V06,8,2.417,1.200,4332,0,29880.128
16,KEWX20150111_002555_V06,0,0.483,1.200,12417,0,13845.155
16,KEWX20150111_002555_V06,4,1.450,1.200,12422,0,25961.578
16,KEWX20150111_002555_V06,8,2.417,1.200,6216,0,52601.571
20,KEWX20150111_005603_V06,0,0.483,1.200,9771,0,20259.503
20,KEWX20150111_005603_V06,4,1.450,1.200,9779,0,58026.994
20,KEWX20150111_005603_V06,8,2.417,1.200,4886,0,72283.200
20,KEWX20150111_005603_V06,11,3.384,1.200,4898,0,40382.326
1,KEWX20150114_232253_V06,0,0.483,1.200,4919,0,5194.811
1,KEWX20150114_233211_V06,0,0.483,1.200,8145,0,13332.460
1,KEWX20150114_234129_V06,0,0.483,1.200,9058,0,7967.199
1,KEWX20150114_235046_V06,0,0.483,1.200,9276,0,7537.949
1,KEWX20150115_000003_V06,0,0.483,1.200,11026,0,10813.267
2,KEWX20150115_002757_V06,0,0.483,1.200,9218,0,77.533
2,KEWX20150115_232847_V06,0,0.483,1.200,2155,0,724.468
2,KEWX20150115_232847_V06,2,1.494,1.200,2157,0,1.295
2,KEWX20150115_233804_V06,0,0.483,1.200,3288,0,602.516
2,KEWX20150115_233804_V06,2,1.494,1.200,3284,0,1.848
2,KEWX20150115_234721_V06,0,0.483,1.200,3739,0,385.826
2,KEWX20150115_234721_V06,2,1.494,1.200,3743,0,1.974
2,KEWX20150115_235638_V06,0,0.483,1.200,4360,0,344.328
2,KEWX20150115_235638_V06,2,1.494,1.200,4366,0,2.091
2,KEWX20150116_000553_V06,0,0.483,1.200,6018,0,264.550
