track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KDFX20030310-1,KDFX20030311_012256,0,0.400,1.200,1956,nan,0,0,9192.687,9192.687,9192.687
KDFX20030310-1,KDFX20030311_012256,3,1.400,1.200,1955,nan,0,0,1.860,1.860,1.860
KDFX20030310-1,KDFX20030311_012256,2,1.700,1.200,1922,nan,0,0,313.327,313.327,313.327
KDFX20030310-1,KDFX20030311_012256,4,2.400,1.200,1875,nan,0,0,1.787,1.787,1.787
KDFX20030310-1,KDFX20030311_013247,0,0.400,1.200,2170,nan,0,0,23614.518,23614.518,23614.518
KDFX20030310-1,KDFX20030311_013247,2,1.400,1.200,2138,nan,0,0,100.167,100.167,100.167
KDFX20030310-2,KDFX20030311_012256,0,0.400,1.200,1157,nan,0,0,20690.632,20690.632,20690.632
KDFX20030310-2,KDFX20030311_012256,3,1.400,1.200,1158,nan,0,0,0.508,0.508,0.508
KDFX20030310-2,KDFX20030311_012256,2,1.700,1.200,1152,nan,0,0,2901.201,2901.201,2901.201
KDFX20030310-2,KDFX20030311_012256,4,2.400,1.200,1156,nan,0,0,0.508,0.508,0.508
KDFX20030310-2,KDFX20030311_012256,5,3.600,1.200,1155,nan,0,0,0.508,0.508,0.508
KDFX20030310-2,KDFX20030311_013247,0,0.400,1.200,2917,nan,0,0,24679.884,24679.884,24679.884
KDFX20030310-2,KDFX20030311_013247,2,1.400,1.200,2915,nan,0,0,4552.206,4552.206,4552.206
KDFX20030310-2,KDFX20030311_013247,4,2.500,1.200,2914,nan,0,0,102.333,102.333,102.333
KDFX20030310-2,KDFX20030311_013247,5,3.500,1.200,2919,nan,0,0,1.340,1.340,1.340
KDFX20030313-8,KDFX20030314_001658,0,0.400,1.200,160,nan,0,0,15258.382,15258.382,15258.382
KDFX20030313-8,KDFX20030314_001658,2,1.600,1.200,162,nan,0,0,2869.136,2869.136,2869.136
KDFX20030313-8,KDFX20030314_001658,4,2.300,1.200,161,nan,0,0,0.053,0.053,0.053
KDFX20030313-8,KDFX20030314_001658,5,3.200,1.200,160,nan,0,0,0.052,0.052,0.052
KDFX20030313-8,KDFX20030314_001658,6,4.200,1.200,161,nan,0,0,0.053,0.053,0.053
KDFX20030313-8,KDFX20030314_002248,0,0.400,1.200,798,nan,0,0,98355.705,98355.705,98355.705
KDFX20030313-8,KDFX20030314_002248,2,1.500,1.200,932,nan,0,0,19005.768,19005.768,19005.768
KDFX20030313-8,KDFX20030314_002248,4,2.300,1.200,800,nan,0,0,0.260,0.260,0.260
KDFX20030313-8,KDFX20030314_002248,5,3.500,1.200,803,nan,0,0,0.261,0.261,0.261
