track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KDFX20030311_012256,36.596,0.932,328.932,97.540,24.200,-100.130,30.186,12100.098,102258.389,20030310_192256
1,KDFX20030311_013247,46.446,0.931,333.934,95.005,25.768,-100.104,30.197,12883.885,103892.332,20030310_193247
2,KDFX20030311_012256,36.596,0.637,248.838,170.858,15.455,-100.545,29.855,7727.383,69453.593,20030310_192256
2,KDFX20030311_013247,46.446,0.857,251.371,166.654,24.785,-100.532,29.874,12392.442,70968.189,20030310_193247
8,KDFX20030314_001658,-31.220,0.850,414.705,264.704,5.386,-99.689,29.430,2693.192,60006.343,20030313_181658
8,KDFX20030314_002248,-25.386,0.913,414.613,266.409,11.965,-99.690,29.423,5982.457,59717.031,20030313_182248
8,KDFX20030314_002838,-19.553,0.973,413.900,267.276,16.611,-99.693,29.419,8305.600,59253.840,20030313_182838
8,KDFX20030314_003428,-13.720,0.987,410.803,269.332,20.874,-99.709,29.410,10436.813,57484.413,20030313_183428
8,KDFX20030314_004017,-7.903,0.987,409.177,271.159,26.023,-99.718,29.401,13011.474,56461.094,20030313_184017
8,KDFX20030314_004607,-2.070,0.991,407.265,272.596,29.625,-99.728,29.395,14812.540,55355.125,20030313_184607
8,KDFX20030314_005156,3.747,0.986,405.463,273.598,34.330,-99.737,29.390,17165.212,54358.785,20030313_185156
8,KDFX20030314_005746,9.580,0.977,403.781,280.085,37.283,-99.746,29.361,18641.445,52837.258,20030313_185746
8,KDFX20030314_010335,15.397,0.949,401.720,283.796,42.743,-99.757,29.345,21371.307,51501.282,20030313_190335
8,KDFX20030314_010925,21.230,0.855,399.729,289.513,44.511,-99.767,29.319,22255.714,50139.432,20030313_190925
8,KDFX20030314_011514,27.047,0.766,399.644,289.750,48.518,-99.767,29.318,24259.177,50084.901,20030313_191514
8,KDFX20030314_012103,32.864,0.527,398.892,295.883,48.964,-99.771,29.290,24481.836,49488.830,20030313_192103
8,KDFX20030314_012653,38.697,0.270,397.299,306.825,50.903,-99.780,29.241,25451.455,48769.037,20030313_192653
8,KDFX20030314_013242,44.514,0.377,390.838,310.279,60.531,-99.813,29.225,30265.522,45708.862,20030313_193242
8,KDFX20030314_013832,50.347,0.074,387.230,314.384,64.871,-99.832,29.207,32435.383,44203.994,20030313_193832
4,KDFX20030313_235232,-55.653,0.911,254.445,190.862,12.149,-100.516,29.765,6074.514,59131.973,20030313_175232
4,KDFX20030313_235824,-49.786,0.956,252.615,193.434,16.466,-100.525,29.753,8232.980,58313.057,20030313_175824
4,KDFX20030314_000518,-42.886,0.984,250.495,196.761,21.624,-100.536,29.738,10812.133,57247.350,20030313_180518
4,KDFX20030314_001108,-37.053,0.992,245.564,198.538,26.836,-100.562,29.730,13417.762,57571.294,20030313_181108
4,KDFX20030314_001658,-31.220,0.981,242.969,200.877,30.984,-100.575,29.719,15491.983,57179.332,20030313_181658
