track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KEWX20090101-5,KEWX20090102_003655_V03,0,0.483,1.200,943,nan,0,0,8326.106,8326.106,8326.106
KEWX20090101-5,KEWX20090102_003655_V03,2,1.494,1.200,943,nan,0,0,3.331,3.331,3.331
KEWX20090101-5,KEWX20090102_003655_V03,4,2.505,1.200,469,nan,0,0,0.096,0.096,0.096
KEWX20090101-5,KEWX20090102_003655_V03,5,3.516,1.200,470,nan,0,0,0.097,0.097,0.097
KEWX20090101-5,KEWX20090102_003655_V03,6,4.482,1.200,472,nan,0,0,0.097,0.097,0.097
KEWX20090101-5,KEWX20090102_004636_V03,0,0.483,1.200,2426,nan,0,0,4942.667,4942.667,4942.667
KEWX20090101-5,KEWX20090102_004636_V03,2,1.494,1.200,2435,nan,0,0,85.326,85.326,85.326
KEWX20090101-5,KEWX20090102_004636_V03,4,2.505,1.200,1225,nan,0,0,0.244,0.244,0.244
KEWX20090101-5,KEWX20090102_004636_V03,5,3.516,1.200,1219,nan,0,0,0.243,0.243,0.243
KEWX20090101-5,KEWX20090102_004636_V03,6,4.482,1.200,1223,nan,0,0,0.245,0.245,0.245
KEWX20090101-5,KEWX20090102_005616_V03,0,0.483,1.200,4233,nan,0,0,1988.455,1988.455,1988.455
KEWX20090101-5,KEWX20090102_005616_V03,2,1.494,1.200,4236,nan,0,0,388.235,388.235,388.235
KEWX20090101-5,KEWX20090102_005616_V03,4,2.505,1.200,2119,nan,0,0,0.536,0.536,0.536
KEWX20090101-5,KEWX20090102_005616_V03,5,3.516,1.200,2119,nan,0,0,0.427,0.427,0.427
KEWX20090101-5,KEWX20090102_005616_V03,6,4.482,1.200,2124,nan,0,0,0.429,0.429,0.429
KEWX20090101-1,KEWX20090102_001733_V03,0,0.483,1.200,137,nan,0,0,1129.224,1129.224,1129.224
KEWX20090101-1,KEWX20090102_001733_V03,2,1.494,1.200,140,nan,0,0,0.013,0.013,0.013
KEWX20090101-1,KEWX20090102_001733_V03,4,2.505,1.200,70,nan,0,0,0.013,0.013,0.013
KEWX20090101-1,KEWX20090102_001733_V03,5,3.516,1.200,68,nan,0,0,0.013,0.013,0.013
KEWX20090101-1,KEWX20090102_001733_V03,6,4.482,1.200,68,nan,0,0,0.013,0.013,0.013
KEWX20090101-3,KEWX20090102_001733_V03,0,0.483,1.200,647,nan,0,0,83.370,83.370,83.370
KEWX20090101-3,KEWX20090102_001733_V03,2,1.494,1.200,648,nan,0,0,0.128,0.128,0.128
KEWX20090101-3,KEWX20090102_001733_V03,4,2.505,1.200,324,nan,0,0,0.128,0.128,0.128
KEWX20090101-3,KEWX20090102_001733_V03,5,3.516,1.200,326,nan,0,0,0.129,0.129,0.129
KEWX20090101-4,KEWX20090102_002714_V03,0,0.483,1.200,49,nan,0,0,55.816,55.816,55.816
KEWX20090101-4,KEWX20090102_002714_V03,2,1.494,1.200,47,nan,0,0,0.010,0.010,0.010
KEWX20090101-4,KEWX20090102_002714_V03,4,2.505,1.200,33,nan,0,0,0.014,0.014,0.014
KEWX20090101-4,KEWX20090102_002714_V03,5,3.516,1.200,33,nan,0,0,0.014,0.014,0.014
KEWX20090102-1,KEWX20090103_001255_V03,0,0.483,1.200,1188,nan,0,0,628.814,628.814,628.814
KEWX20090102-1,KEWX20090103_001255_V03,2,1.494,1.200,1185,nan,0,0,0.522,0.522,0.522
KEWX20090102-1,KEWX20090103_001255_V03,4,2.505,1.200,598,nan,0,0,0.528,0.528,0.528
KEWX20090102-1,KEWX20090103_002237_V03,0,0.483,1.200,3692,nan,0,0,3460.539,3460.539,3460.539
KEWX20090102-1,KEWX20090103_002237_V03,2,1.494,1.200,3701,nan,0,0,1.858,1.858,1.858
KEWX20090102-3,KEWX20090103_002237_V03,0,0.483,1.200,71,nan,0,0,117.329,117.329,117.329
KEWX20090102-3,KEWX20090103_002237_V03,2,1.494,1.200,71,nan,0,0,0.016,0.016,0.016
KEWX20090102-3,KEWX20090103_002237_V03,4,2.505,1.200,35,nan,0,0,0.016,0.016,0.016
KEWX20090102-3,KEWX20090103_002237_V03,5,3.516,1.200,37,nan,0,0,0.017,0.017,0.017
KEWX20090102-3,KEWX20090103_003217_V03,0,0.483,1.200,1383,nan,0,0,534.821,534.821,534.821
KEWX20090102-3,KEWX20090103_003217_V03,2,1.494,1.200,1380,nan,0,0,4.361,4.361,4.361
KEWX20090102-3,KEWX20090103_003217_V03,4,2.505,1.200,686,nan,0,0,0.331,0.331,0.331
KEWX20090102-3,KEWX20090103_003217_V03,5,3.516,1.200,682,nan,0,0,0.331,0.331,0.331
KEWX20090102-13,KEWX20090103_005138_V03,0,0.483,1.200,516,nan,0,0,1806.520,1806.520,1806.520
KEWX20090102-13,KEWX20090103_005138_V03,2,1.494,1.200,515,nan,0,0,0.356,0.356,0.356
KEWX20090102-13,KEWX20090103_010118_V03,0,0.483,1.200,2337,nan,0,0,4317.051,4317.051,4317.051
KEWX20090102-13,KEWX20090103_010118_V03,2,1.494,1.200,2333,nan,0,0,13.838,13.838,13.838
KEWX20090102-2,KEWX20090103_002237_V03,0,0.483,1.200,2632,nan,0,0,153.080,153.080,153.080
KEWX20090102-2,KEWX20090103_002237_V03,2,1.494,1.200,2631,nan,0,0,2.426,2.426,2.426
KEWX20090102-4,KEWX20090103_002237_V03,0,0.483,1.200,6541,nan,0,0,18157.024,18157.024,18157.024
KEWX20090102-4,KEWX20090103_002237_V03,2,1.494,1.200,6541,nan,0,0,791.047,791.047,791.047
KEWX20090102-4,KEWX20090103_002237_V03,4,2.505,1.200,3274,nan,0,0,57.747,57.747,57.747
KEWX20090102-4,KEWX20090103_002237_V03,5,3.516,1.200,3277,nan,0,0,2.324,2.324,2.324
KEWX20090102-4,KEWX20090103_002237_V03,6,4.482,1.200,3279,nan,0,0,1.690,1.690,1.690
KEWX20090102-6,KEWX20090103_002237_V03,0,0.483,1.200,5506,nan,0,0,5795.756,5795.756,5795.756
KEWX20090102-6,KEWX20090103_002237_V03,2,1.494,1.200,5515,nan,0,0,265.570,265.570,265.570
KEWX20090102-6,KEWX20090103_002237_V03,4,2.505,1.200,2764,nan,0,0,108.361,108.361,108.361
KEWX20090102-6,KEWX20090103_002237_V03,5,3.516,1.200,2761,nan,0,0,63.421,63.421,63.421
KEWX20090102-6,KEWX20090103_002237_V03,6,4.482,1.200,2764,nan,0,0,47.103,47.103,47.103
KEWX20090102-6,KEWX20090103_003217_V03,0,0.483,1.200,32130,nan,0,9,10681.790,10681.790,7416.981
KEWX20090102-6,KEWX20090103_003217_V03,2,1.494,1.200,32142,nan,0,0,917.904,917.904,917.904
KEWX20090102-6,KEWX20090103_003217_V03,4,2.505,1.200,16084,nan,0,0,442.493,442.493,442.493
KEWX20090102-6,KEWX20090103_003217_V03,5,3.516,1.200,16094,nan,0,0,255.420,255.420,255.420
KEWX20090102-6,KEWX20090103_003217_V03,6,4.482,1.200,16125,nan,0,0,331.984,331.984,331.984
KEWX20090102-6,KEWX20090103_004158_V03,0,0.483,1.200,11619,nan,0,0,4406.529,4406.529,4406.529
KEWX20090102-6,KEWX20090103_004158_V03,2,1.494,1.200,11623,nan,0,0,353.964,353.964,353.964
KEWX20090102-6,KEWX20090103_004158_V03,4,2.505,1.200,5820,nan,0,0,242.611,242.611,242.611
KEWX20090102-6,KEWX20090103_004158_V03,5,3.516,1.200,5823,nan,0,0,247.847,247.847,247.847
KEWX20090102-6,KEWX20090103_004158_V03,6,4.482,1.200,5830,nan,0,0,128.944,128.944,128.944
KEWX20090102-11,KEWX20090103_003217_V03,0,0.483,1.200,1339,nan,0,0,4032.655,4032.655,4032.655
KEWX20090102-11,KEWX20090103_003217_V03,2,1.494,1.200,1341,nan,0,0,0.458,0.458,0.458
KEWX20090102-11,KEWX20090103_003217_V03,4,2.505,1.200,669,nan,0,0,0.458,0.458,0.458
KEWX20090102-14,KEWX20090103_010118_V03,0,0.483,1.200,693,nan,0,0,660.441,660.441,660.441
KEWX20090102-14,KEWX20090103_010118_V03,2,1.494,1.200,696,nan,0,0,155.187,155.187,155.187
KEWX20090102-14,KEWX20090103_010118_V03,4,2.505,1.200,352,nan,0,0,0.176,0.176,0.176
KEWX20090102-14,KEWX20090103_010118_V03,5,3.516,1.200,353,nan,0,0,0.177,0.177,0.177
KEWX20090103-1,KEWX20090103_233852_V03,0,0.483,1.200,537,nan,0,0,11579.860,11579.860,11579.860
KEWX20090103-1,KEWX20090103_233852_V03,2,1.494,1.200,533,nan,0,0,0.235,0.235,0.235
KEWX20090103-1,KEWX20090103_233852_V03,4,2.505,1.200,269,nan,0,0,0.237,0.237,0.237
KEWX20090103-1,KEWX20090103_234831_V03,0,0.483,1.200,1806,nan,0,0,49646.917,49646.917,49646.917
KEWX20090103-1,KEWX20090103_234831_V03,2,1.494,1.200,1804,nan,0,0,0.811,0.811,0.811
KEWX20090103-1,KEWX20090103_234831_V03,4,2.505,1.200,898,nan,0,0,0.809,0.809,0.809
KEWX20090103-1,KEWX20090103_235811_V03,0,0.483,1.200,1736,nan,0,0,55661.453,55661.453,55661.453
KEWX20090103-1,KEWX20090103_235811_V03,2,1.494,1.200,1736,nan,0,0,0.797,0.797,0.797
KEWX20090103-1,KEWX20090103_235811_V03,4,2.505,1.200,870,nan,0,0,0.799,0.799,0.799
KEWX20090103-1,KEWX20090104_000751_V03,0,0.483,1.200,6481,nan,0,0,55202.622,55202.622,55202.622
KEWX20090103-1,KEWX20090104_000751_V03,2,1.494,1.200,6486,nan,0,0,2.921,2.921,2.921
KEWX20090103-1,KEWX20090104_000751_V03,4,2.505,1.200,3249,nan,0,0,2.933,2.933,2.933
KEWX20090103-1,KEWX20090104_001731_V03,0,0.483,1.200,7941,nan,0,0,50060.266,50060.266,50060.266
KEWX20090103-1,KEWX20090104_001731_V03,2,1.494,1.200,7939,nan,0,0,12.473,12.473,12.473
KEWX20090103-1,KEWX20090104_002711_V03,0,0.483,1.200,8405,nan,0,0,55064.742,55064.742,55064.742
KEWX20090103-1,KEWX20090104_002711_V03,2,1.494,1.200,8410,nan,0,0,9.770,9.770,9.770
KEWX20090103-1,KEWX20090104_003652_V03,0,0.483,1.200,11153,nan,0,0,70163.314,70163.314,70163.314
KEWX20090103-1,KEWX20090104_003652_V03,2,1.494,1.200,11159,nan,0,0,7.319,7.319,7.319
KEWX20090103-1,KEWX20090104_004632_V03,0,0.483,1.200,14917,nan,0,0,68025.758,68025.758,68025.758
KEWX20090103-1,KEWX20090104_004632_V03,2,1.494,1.200,14923,nan,0,0,30.294,30.294,30.294
KEWX20090103-1,KEWX20090104_005612_V03,0,0.483,1.200,17103,nan,0,0,68740.655,68740.655,68740.655
KEWX20090103-1,KEWX20090104_005612_V03,2,1.494,1.200,17117,nan,0,0,62.899,62.899,62.899
KEWX20090103-1,KEWX20090104_010552_V03,0,0.483,1.200,23756,nan,0,0,82255.120,82255.120,82255.120
KEWX20090103-1,KEWX20090104_010552_V03,2,1.494,1.200,23785,nan,0,0,616.920,616.920,616.920
KEWX20090103-1,KEWX20090104_011531_V03,0,0.483,1.200,27449,nan,0,0,72460.133,72460.133,72460.133
KEWX20090103-1,KEWX20090104_011531_V03,2,1.494,1.200,27462,nan,0,0,733.772,733.772,733.772
