track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KEWX20000101-1,KEWX20000101_224337,0,0.500,1.200,473,0,6.442
KEWX20000101-1,KEWX20000101_224337,2,1.500,1.200,473,0,0.149
KEWX20000101-1,KEWX20000101_224337,4,2.400,1.200,475,0,0.150
KEWX20000101-1,KEWX20000101_224337,5,3.500,1.200,472,0,0.149
KEWX20000101-1,KEWX20000101_224337,6,4.500,1.200,476,0,0.151
KEWX20000206-1,KEWX20000207_001113,0,0.500,1.200,195,0,1881.429
KEWX20000206-1,KEWX20000207_001113,2,1.500,1.200,194,0,0.249
KEWX20000206-1,KEWX20000207_001113,4,2.500,1.200,195,0,0.046
KEWX20000206-1,KEWX20000207_001113,5,3.400,1.200,197,0,0.047
KEWX20000206-1,KEWX20000207_001113,6,4.400,1.200,195,0,0.047
KEWX20000206-1,KEWX20000207_002104,0,0.500,1.200,2791,0,4548.397
KEWX20000206-1,KEWX20000207_002104,2,1.500,1.200,2724,0,40.815
KEWX20000206-1,KEWX20000207_002104,4,2.500,1.200,2516,0,0.611
KEWX20000206-1,KEWX20000207_002104,5,3.500,1.200,2523,0,0.570
KEWX20000206-1,KEWX20000207_002104,6,4.500,1.200,2531,0,0.573
KEWX20000207-5,KEWX20000208_004141,0,0.500,1.200,1102,0,4391.457
KEWX20000207-5,KEWX20000208_004141,2,1.400,1.200,1107,0,1.820
KEWX20000207-5,KEWX20000208_004141,4,2.400,1.200,1101,0,0.407
KEWX20000207-5,KEWX20000208_004141,5,3.300,1.200,1096,0,0.405
KEWX20000207-5,KEWX20000208_004731,0,0.500,1.200,2300,0,5664.912
KEWX20000207-5,KEWX20000208_004731,2,1.400,1.200,2300,0,1.828
KEWX20000207-5,KEWX20000208_004731,4,2.400,1.200,2287,0,0.832
KEWX20000207-5,KEWX20000208_004731,5,3.400,1.200,2292,0,0.835
KEWX20000207-5,KEWX20000208_004731,6,4.300,1.200,2292,0,0.837
KEWX20000207-5,KEWX20000208_005321,0,0.500,1.200,3257,0,5711.592
KEWX20000207-5,KEWX20000208_005321,2,1.500,1.200,3257,0,7.890
KEWX20000207-5,KEWX20000208_005321,4,2.400,1.200,3243,0,1.111
KEWX20000207-5,KEWX20000208_005321,5,3.400,1.200,3248,0,1.116
KEWX20000207-5,KEWX20000208_005321,6,4.400,1.200,3249,0,1.119
KEWX20000207-5,KEWX20000208_005911,0,0.500,1.200,3518,0,10643.902
KEWX20000207-5,KEWX20000208_005911,2,1.400,1.200,3517,0,2.111
KEWX20000207-5,KEWX20000208_005911,4,2.400,1.200,3505,0,2.049
