track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK20120101-1,KGRK20120101_221501_V03,0,0.483,1.200,297,nan,0,0,1216.270,1216.270,1216.270
KGRK20120101-1,KGRK20120101_221501_V03,2,1.494,1.200,299,nan,0,0,0.051,0.051,0.051
KGRK20120101-1,KGRK20120101_221501_V03,4,2.505,1.200,149,nan,0,0,0.051,0.051,0.051
KGRK20120101-1,KGRK20120101_221501_V03,5,3.516,1.200,152,nan,0,0,0.052,0.052,0.052
KGRK20120102-1,KGRK20120102_232950_V03,0,0.483,1.200,32,nan,0,0,77.754,77.754,77.754
KGRK20120102-1,KGRK20120102_232950_V03,2,1.494,1.200,33,nan,0,0,0.011,0.011,0.011
KGRK20120102-1,KGRK20120102_232950_V03,4,2.505,1.200,17,nan,0,0,0.011,0.011,0.011
KGRK20120103-6,KGRK20120104_010946_V03,0,0.483,1.200,628,nan,0,0,4085.665,4085.665,4085.665
KGRK20120103-6,KGRK20120104_010946_V03,2,1.494,1.200,626,nan,0,0,0.454,0.454,0.454
KGRK20120103-6,KGRK20120104_011931_V03,0,0.483,1.200,1880,nan,0,0,4691.109,4691.109,4691.109
KGRK20120103-6,KGRK20120104_011931_V03,2,1.494,1.200,1882,nan,0,0,14.290,14.290,14.290
KGRK20120103-6,KGRK20120104_012917_V03,0,0.483,1.200,2660,nan,0,0,5027.454,5027.454,5027.454
KGRK20120103-6,KGRK20120104_012917_V03,2,1.494,1.200,2664,nan,0,0,104.178,104.178,104.178
KGRK20120103-6,KGRK20120104_013903_V03,0,0.483,1.200,2475,nan,0,0,3450.524,3450.524,3450.524
KGRK20120103-6,KGRK20120104_013903_V03,2,1.494,1.200,2474,nan,0,0,53.952,53.952,53.952
KGRK20120103-6,KGRK20120104_014848_V03,0,0.483,1.200,3321,nan,0,0,2735.929,2735.929,2735.929
KGRK20120103-6,KGRK20120104_014848_V03,2,1.494,1.200,3322,nan,0,0,48.173,48.173,48.173
KGRK20120103-6,KGRK20120104_015833_V03,0,0.483,1.200,3911,nan,0,0,2363.348,2363.348,2363.348
KGRK20120103-6,KGRK20120104_015833_V03,2,1.494,1.200,3906,nan,0,0,43.800,43.800,43.800
KGRK20120103-8,KGRK20120104_011931_V03,0,0.483,1.200,1006,nan,0,0,3730.826,3730.826,3730.826
KGRK20120103-8,KGRK20120104_011931_V03,2,1.494,1.200,1008,nan,0,0,121.579,121.579,121.579
KGRK20120103-8,KGRK20120104_012917_V03,0,0.483,1.200,2321,nan,0,0,4686.935,4686.935,4686.935
KGRK20120103-8,KGRK20120104_012917_V03,2,1.494,1.200,2326,nan,0,0,86.353,86.353,86.353
KGRK20120103-8,KGRK20120104_013903_V03,0,0.483,1.200,2075,nan,0,0,4032.315,4032.315,4032.315
KGRK20120103-8,KGRK20120104_013903_V03,2,1.494,1.200,2075,nan,0,0,106.390,106.390,106.390
