track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KEWX20190101-1,KEWX20190101_221954_V06,0,0.483,1.200,2101,705,0,0,44051.685,44051.685,44051.685
KEWX20190101-1,KEWX20190101_221954_V06,2,0.879,1.200,2103,999,0,0,3796.905,3796.905,3796.905
KEWX20190101-1,KEWX20190101_221954_V06,6,1.318,1.200,2104,1522,0,0,9.474,9.474,9.474
KEWX20190101-1,KEWX20190101_221954_V06,8,1.802,1.200,1053,1039,0,0,0.300,0.300,0.300
KEWX20190101-1,KEWX20190101_221954_V06,9,2.417,1.200,1056,1009,0,0,1.914,1.914,1.914
KEWX20190101-1,KEWX20190101_221954_V06,10,3.120,1.200,1058,918,0,0,6.270,6.270,6.270
KEWX20190101-1,KEWX20190101_221954_V06,11,3.999,1.200,1059,970,0,0,2.109,2.109,2.109
KEWX20190101-1,KEWX20190101_221954_V06,12,5.098,1.200,1060,973,0,0,2.323,2.323,2.323
KEWX20190101-1,KEWX20190101_221954_V06,13,6.416,1.200,1058,1044,0,0,0.183,0.183,0.183
KEWX20190101-1,KEWX20190101_222825_V06,0,0.483,1.200,7589,4849,0,6,54671.259,54671.259,50145.432
KEWX20190101-1,KEWX20190101_222825_V06,2,0.879,1.200,7590,5401,0,0,5589.640,5589.640,5589.640
KEWX20190101-1,KEWX20190101_222825_V06,6,1.318,1.200,7591,6369,0,0,17.275,17.275,17.275
KEWX20190101-1,KEWX20190101_222825_V06,8,1.802,1.200,3800,3661,0,0,6.987,6.987,6.987
KEWX20190101-1,KEWX20190101_222825_V06,9,2.417,1.200,3804,3569,0,0,10.155,10.155,10.155
KEWX20190101-1,KEWX20190101_222825_V06,10,3.120,1.200,3805,3344,0,0,20.397,20.397,20.397
KEWX20190101-1,KEWX20190101_222825_V06,11,3.999,1.200,3812,3481,0,0,7.283,7.283,7.283
KEWX20190101-1,KEWX20190101_222825_V06,12,5.098,1.200,3822,3622,0,0,2.255,2.255,2.255
KEWX20190101-1,KEWX20190101_222825_V06,13,6.416,1.200,3828,3731,0,0,0.898,0.898,0.898
KEWX20190104-1,KEWX20190104_232356_V06,0,0.483,1.200,9407,8804,0,0,152.752,152.752,152.752
KEWX20190104-1,KEWX20190104_232356_V06,2,0.879,1.200,9413,9278,0,0,7.720,7.720,7.720
KEWX20190104-1,KEWX20190104_232356_V06,6,1.318,1.200,9414,9397,0,0,1.147,1.147,1.147
KEWX20190104-1,KEWX20190104_232356_V06,8,1.802,1.200,4709,4709,0,0,0.000,0.000,0.000
KEWX20190104-1,KEWX20190104_232356_V06,9,2.417,1.200,4714,4714,0,0,0.000,0.000,0.000
KEWX20190104-1,KEWX20190104_232356_V06,10,3.120,1.200,4711,4710,0,0,0.049,0.049,0.049
KEWX20190104-1,KEWX20190104_232356_V06,11,3.999,1.200,4721,4721,0,0,0.000,0.000,0.000
KEWX20190106-1,KEWX20190106_233852_V06,0,0.483,1.200,589,87,0,0,4519.088,4519.088,4519.088
KEWX20190106-1,KEWX20190106_233852_V06,2,0.879,1.200,589,176,0,0,165.169,165.169,165.169
KEWX20190106-1,KEWX20190106_233852_V06,6,1.318,1.200,589,588,0,0,0.047,0.047,0.047
KEWX20190106-1,KEWX20190106_233852_V06,8,1.802,1.200,292,292,0,0,0.000,0.000,0.000
KEWX20190106-1,KEWX20190106_233852_V06,9,2.417,1.200,292,292,0,0,0.000,0.000,0.000
KEWX20190106-1,KEWX20190106_233852_V06,10,3.120,1.200,298,298,0,0,0.000,0.000,0.000
