track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KSJT19970102_235747,6.599,0.192,281.076,576.059,30.186,-100.590,30.126,15092.913,138353.348,19970102_175747
2,KSJT19970103_005022,59.182,0.062,175.173,462.387,27.273,-101.143,30.637,13636.658,102410.167,19970102_185022
1,KSJT19970103_223722,-74.570,0.513,224.514,316.748,10.677,-100.889,31.295,5338.337,38660.797,19970103_163722
1,KSJT19970104_222938,-83.070,0.216,222.889,315.040,11.212,-100.897,31.303,5606.113,39281.871,19970104_162938
1,KSJT19970104_223528,-77.237,0.074,223.334,313.059,18.966,-100.895,31.312,9482.788,38885.132,19970104_163528
1,KSJT19970104_224118,-71.403,0.063,225.720,306.590,16.612,-100.882,31.341,8305.782,37285.633,19970104_164118
4,KSJT19970105_002044,28.030,0.335,321.394,303.789,9.987,-100.380,31.354,4993.694,10863.351,19970104_182044
4,KSJT19970105_003032,37.830,-1.000,321.394,303.789,25.569,-100.380,31.354,12784.694,10863.351,19970104_183032
4,KSJT19970105_004020,47.630,-1.000,321.394,303.789,41.151,-100.380,31.354,20575.694,10863.351,19970104_184020
4,KSJT19970105_005009,57.447,0.050,348.971,305.993,44.539,-100.235,31.344,22269.317,24667.936,19970104_185009
3,KSJT19970104_231618,-36.403,0.101,225.299,310.920,12.762,-100.885,31.321,6381.145,37747.698,19970104_171618
6,KSJT19970105_010946,77.063,0.607,404.923,311.388,17.956,-99.941,31.319,8978.100,52769.834,19970104_190946
7,KSJT19970105_012058,88.263,0.050,192.410,350.495,30.680,-101.056,31.142,15339.872,59425.118,19970104_192058
8,KSJT19970105_015248,120.097,0.071,358.273,290.956,7.051,-100.186,31.412,3525.597,29485.461,19970104_195248
3,KSJT19970106_001824,24.915,0.095,124.369,90.963,30.077,-101.425,32.310,15038.716,136512.743,19970105_181824
3,KSJT19970106_002416,30.782,0.192,131.105,89.326,36.071,-101.389,32.318,18035.716,135008.632,19970105_182416
1,KSJT19970105_233756,-15.551,0.254,21.684,185.614,17.769,-101.963,31.878,8884.327,150452.909,19970105_173756
2,KSJT19970106_000051,7.365,0.053,63.448,104.643,28.181,-101.747,32.246,14090.733,153395.756,19970105_180051
5,KSJT19970106_005923,65.899,0.074,29.793,244.906,34.718,-101.916,31.612,17359.005,137883.251,19970105_185923
1,KSJT19970107_002605,31.804,0.075,161.770,327.175,18.680,-101.218,31.247,9339.933,70438.076,19970106_182605
1,KSJT19970107_003626,42.154,-1.000,161.770,327.175,35.136,-101.218,31.247,17568.183,70438.076,19970106_183626
1,KSJT19970107_004614,51.954,0.088,160.884,316.036,17.535,-101.223,31.297,8767.427,70018.712,19970106_184614
3,KSJT19970108_005859,63.896,0.351,214.390,525.025,18.731,-100.937,30.355,9365.318,120379.790,19970107_185859
3,KSJT19970108_010848,73.713,0.060,217.950,522.224,31.471,-100.919,30.368,15735.385,118443.927,19970107_190848
1,KSJT19970107_224111,-73.904,0.057,277.769,437.119,11.460,-100.608,30.753,5730.011,69454.736,19970107_164111
2,KSJT19970107_230047,-54.304,0.079,312.547,339.684,15.020,-100.426,31.192,7510.197,20810.345,19970107_170047
1,KSJT19970109_235520,-1.403,0.061,445.223,224.216,17.455,-99.726,31.711,8727.562,81903.534,19970109_175520
1,KSJT19970111_223237,-85.810,0.135,540.681,477.984,20.172,-99.238,30.562,10085.999,149671.154,19970111_163237
3,KSJT19970113_011630,77.216,0.496,336.871,419.977,26.424,-100.300,30.830,13211.906,62757.319,19970112_191630
3,KSJT19970113_012618,87.016,0.646,338.214,415.035,32.934,-100.292,30.852,16467.168,60608.085,19970112_192618
3,KSJT19970113_013606,96.816,0.739,340.448,407.404,33.221,-100.281,30.887,16610.675,57383.787,19970112_193606
3,KSJT19970113_014554,106.616,0.269,339.454,407.359,25.393,-100.286,30.887,12696.568,57189.623,19970112_194554
1,KSJT19970112_225514,-64.051,0.200,261.032,438.214,21.873,-100.696,30.748,10936.331,71801.106,19970112_165514
1,KSJT19970112_230502,-54.251,0.096,260.874,437.915,32.780,-100.697,30.749,16390.217,71678.984,19970112_170502
3,KSJT19970119_235800,-7.465,0.152,343.679,530.924,22.513,-100.265,30.329,11256.289,117509.085,19970119_175800
3,KSJT19970120_000427,-1.015,0.489,343.067,531.550,30.262,-100.268,30.327,15130.878,117760.316,19970119_180427
3,KSJT19970120_001018,4.835,0.412,344.853,529.988,31.036,-100.259,30.334,15518.044,117160.481,19970119_181018
3,KSJT19970120_001609,10.685,0.680,345.101,529.403,31.370,-100.258,30.336,15684.880,116896.966,19970119_181609
3,KSJT19970120_002200,16.535,0.197,347.496,522.473,32.903,-100.245,30.368,16451.252,113743.434,19970119_182200
1,KSJT19970119_224747,-77.682,0.051,350.229,579.121,25.685,-100.232,30.112,12842.542,141802.466,19970119_164747
1,KSJT19970119_225338,-71.832,0.266,350.665,577.843,32.835,-100.229,30.118,16417.693,141212.557,19970119_165338
1,KSJT19970119_225929,-65.982,0.121,352.772,576.346,32.598,-100.218,30.125,16298.888,140669.692,19970119_165929
2,KSJT19970119_234028,-24.999,0.060,277.972,416.938,33.225,-100.607,30.844,16612.514,59497.106,19970119_174028
1,KSJT19970120_225348,-72.565,0.132,249.476,93.807,12.346,-100.760,32.301,6172.976,106146.196,19970120_165348
1,KSJT19970120_230336,-62.765,0.074,247.081,94.260,23.349,-100.773,32.299,11674.362,106218.447,19970120_170336
1,KSJT19970120_231324,-52.965,0.136,244.979,95.573,25.944,-100.784,32.293,12971.901,105851.029,19970120_171324
2,KSJT19970121_232604,-41.201,0.203,261.767,238.058,6.178,-100.694,31.650,3088.783,36395.703,19970121_172604
2,KSJT19970121_233552,-31.401,0.058,271.145,238.813,15.126,-100.644,31.647,7562.896,33824.766,19970121_173552
3,KSJT19970122_001536,8.332,0.087,383.835,183.862,15.675,-100.049,31.894,7837.688,71617.381,19970121_181536
5,KSJT19970122_011427,67.182,0.118,380.552,292.387,8.332,-100.069,31.405,4166.065,40455.708,19970121_191427
2,KSJT19970123_015938,111.461,0.125,296.253,393.880,14.195,-100.512,30.948,7097.492,46977.142,19970122_195938
2,KSJT19970123_020927,121.278,0.721,297.542,395.250,18.852,-100.505,30.942,9426.118,47640.984,19970122_200927
2,KSJT19970123_021915,131.078,0.333,296.079,393.765,19.482,-100.513,30.948,9740.939,46923.264,19970122_201915
1,KSJT19970123_014002,91.861,0.076,293.782,392.205,16.358,-100.525,30.955,8179.230,46207.062,19970122_194002
1,KSJT19970123_014950,101.661,0.758,296.042,391.122,18.438,-100.513,30.960,9218.831,45603.742,19970122_194950
1,KSJT19970123_224557,-83.128,0.051,225.658,310.560,14.123,-100.883,31.323,7061.518,37544.244,19970123_164557
2,KSJT19970124_020213,113.138,0.059,381.573,286.864,12.080,-100.063,31.430,6040.184,41312.152,19970123_200213
1,KSJT19970125_224250,-88.059,0.058,278.417,159.689,1.780,-100.606,32.004,890.247,70980.805,19970125_164250
6,KSJT19970127_003413,22.416,0.227,524.235,396.376,68.627,-99.319,30.931,34313.515,122034.438,19970126_183413
6,KSJT19970127_004401,32.216,0.066,518.800,390.850,73.880,-99.347,30.956,36940.060,118455.712,19970126_184401
6,KSJT19970127_005350,42.033,-1.000,513.676,385.640,79.751,-99.374,30.980,39875.261,115099.293,19970126_185350
6,KSJT19970127_010338,51.833,0.077,501.438,382.023,62.376,-99.438,30.997,31187.752,108748.438,19970126_190338
1,KSJT19970126_225540,-76.134,0.209,351.460,302.723,6.890,-100.222,31.359,3445.076,25766.112,19970126_165540
4,KSJT19970126_231517,-56.517,0.184,298.225,389.313,9.130,-100.502,30.968,4564.939,44665.097,19970126_171517
1,KSJT19970131_001135,-3.838,0.131,261.906,205.074,7.294,-100.693,31.799,3647.074,51142.239,19970130_181135
2,KSJT19970131_013001,74.595,0.118,358.284,289.734,8.427,-100.186,31.417,4213.417,29590.720,19970130_193001
2,KSJT19970201_003351,17.527,0.103,285.874,168.183,6.806,-100.567,31.965,3402.927,66285.829,19970131_183351
2,KSJT19970201_004339,27.327,0.111,287.825,170.047,18.925,-100.557,31.957,9462.718,65261.014,19970131_184339
1,KSJT19970131_230507,-71.206,0.174,223.738,317.284,10.340,-100.893,31.293,5169.853,39098.102,19970131_170507
3,KSJT19970201_011304,56.744,0.085,259.531,350.661,4.395,-100.704,31.142,2197.741,32420.188,19970131_191304
2,KSJT19970202_000715,-9.972,0.072,373.842,562.683,27.439,-100.109,30.186,13719.593,136432.240,19970201_180715
2,KSJT19970202_001704,-0.155,0.112,378.421,560.868,35.733,-100.085,30.194,17866.421,136200.204,19970201_181704
2,KSJT19970202_002652,9.645,0.116,385.055,550.647,31.100,-100.050,30.240,15550.186,132342.813,19970201_182652
2,KSJT19970202_003640,19.445,0.053,396.997,535.242,22.968,-99.988,30.309,11484.043,127227.610,19970201_183640
4,KSJT19970202_003640,19.445,0.144,285.766,163.935,8.612,-100.568,31.985,4306.210,68403.588,19970201_183640
4,KSJT19970202_004629,29.261,0.553,288.647,164.469,16.960,-100.552,31.982,8479.822,68003.056,19970201_184629
