track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KEWX20150101-3,KEWX20150101_224958_V06,0,0.483,1.200,5846,5631,0,0,968.877,968.877,968.877
KEWX20150101-3,KEWX20150101_225915_V06,0,0.483,1.200,10890,10228,0,0,3787.068,3787.068,3787.068
KEWX20150101-4,KEWX20150101_225915_V06,0,0.483,1.200,11149,10505,0,0,10850.322,10850.322,10850.322
KEWX20150101-4,KEWX20150101_225915_V06,2,1.494,1.200,11159,10264,0,0,4224.001,4224.001,4224.001
KEWX20150101-4,KEWX20150101_230833_V06,0,0.483,1.200,17913,16789,0,0,17130.397,17130.397,17130.397
KEWX20150101-4,KEWX20150101_230833_V06,2,1.494,1.200,17930,16694,0,0,6815.468,6815.468,6815.468
KEWX20150101-2,KEWX20150101_224958_V06,0,0.483,1.200,17586,17130,0,0,2580.144,2580.144,2580.144
KEWX20150101-2,KEWX20150101_224958_V06,2,1.494,1.200,17596,16713,0,0,2826.643,2826.643,2826.643
KEWX20150101-7,KEWX20150101_230833_V06,0,0.483,1.200,16008,14176,0,0,59.627,59.627,59.627
KEWX20150101-7,KEWX20150101_230833_V06,2,1.494,1.200,16018,15431,0,0,2.268,2.268,2.268
KEWX20150101-7,KEWX20150101_230833_V06,4,2.505,1.200,8016,8003,0,0,0.204,0.204,0.204
KEWX20150101-7,KEWX20150101_230833_V06,5,3.516,1.200,8027,8026,0,0,0.207,0.207,0.207
KEWX20150101-7,KEWX20150101_230833_V06,6,4.482,1.200,8039,8031,0,0,0.933,0.933,0.933
KEWX20150101-10,KEWX20150101_234541_V06,0,0.483,1.200,8560,8281,0,0,2536.963,2536.963,2536.963
KEWX20150101-13,KEWX20150102_005959_V06,0,0.483,1.200,11078,10779,0,0,1996.472,1996.472,1996.472
KEWX20150101-13,KEWX20150102_005959_V06,2,1.494,1.200,11090,9953,0,0,4439.563,4439.563,4439.563
KEWX20150101-14,KEWX20150102_014623_V06,0,0.483,1.200,6523,6395,0,0,1270.487,1270.487,1270.487
KEWX20150102-33,KEWX20150103_014847_V06,0,0.483,1.200,6952,6169,0,0,130.567,130.567,130.567
KEWX20150102-33,KEWX20150103_014847_V06,2,1.450,1.200,6954,6826,0,0,13.502,13.502,13.502
KEWX20150102-33,KEWX20150103_014847_V06,4,2.417,1.200,3479,3479,0,0,0.000,0.000,0.000
KEWX20150102-33,KEWX20150103_014847_V06,5,3.384,1.200,3486,3486,0,0,0.000,0.000,0.000
KEWX20150102-33,KEWX20150103_014847_V06,6,4.307,1.200,3494,3467,0,0,21.528,21.528,21.528
KEWX20150103-1,KEWX20150103_224658_V06,0,0.483,1.200,667,187,0,0,2708.956,2708.956,2708.956
KEWX20150103-1,KEWX20150103_224658_V06,2,1.494,1.200,669,664,0,0,0.032,0.032,0.032
