track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
2,KDFX19970103_003556,40.813,0.218,253.863,180.221,12.030,-100.519,29.813,6014.936,64178.805,19970102_183556
2,KDFX19970103_004145,46.630,0.093,254.452,179.866,20.031,-100.516,29.814,10015.331,64239.327,19970102_184145
2,KDFX19970103_004734,52.447,0.062,258.131,179.749,25.254,-100.497,29.815,12626.856,63665.783,19970102_184734
1,KDFX19970102_230835,-46.537,0.087,362.910,518.419,30.939,-99.960,28.287,15469.296,113649.040,19970102_170835
3,KDFX19970103_005324,58.280,0.081,274.371,425.503,30.909,-100.411,28.706,15454.741,64046.672,19970102_185324
8,KDFX19970104_003609,40.303,0.088,422.000,260.831,7.428,-99.652,29.448,3713.943,64066.849,19970103_183609
8,KDFX19970104_004158,46.120,0.665,422.867,260.428,13.610,-99.647,29.450,6805.145,64541.195,19970103_184158
8,KDFX19970104_004747,51.936,0.777,423.899,258.714,16.344,-99.642,29.457,8171.936,65298.502,19970103_184747
8,KDFX19970104_005337,57.770,0.814,428.038,257.739,20.222,-99.620,29.462,10111.175,67415.919,19970103_185337
8,KDFX19970104_005926,63.586,0.893,430.084,255.925,24.503,-99.610,29.470,12251.342,68673.805,19970103_185926
8,KDFX19970104_011105,75.236,0.777,432.182,239.788,42.458,-99.598,29.542,21229.007,72625.179,19970103_191105
8,KDFX19970104_011654,81.053,0.671,440.217,235.162,45.242,-99.557,29.563,22621.133,77240.828,19970103_191654
8,KDFX19970104_012243,86.870,0.586,450.178,233.959,47.775,-99.505,29.568,23887.737,82028.938,19970103_192243
8,KDFX19970104_012833,92.703,0.260,456.989,236.416,48.758,-99.470,29.557,24379.123,84688.607,19970103_192833
8,KDFX19970104_013422,98.520,0.073,461.234,238.523,48.043,-99.448,29.547,24021.551,86278.430,19970103_193422
8,KDFX19970104_014011,104.336,0.077,463.323,230.387,53.688,-99.437,29.584,26843.930,88769.760,19970103_194011
6,KDFX19970104_003609,40.303,0.708,262.333,181.006,11.226,-100.475,29.809,5613.050,62406.855,19970103_183609
6,KDFX19970104_004158,46.120,0.810,264.692,181.700,18.137,-100.463,29.806,9068.564,61728.489,19970103_184158
6,KDFX19970104_004747,51.936,0.661,267.504,182.537,24.856,-100.448,29.802,12427.789,60937.606,19970103_184747
4,KDFX19970103_235524,-0.447,0.393,234.530,170.548,9.288,-100.619,29.856,4644.117,72533.055,19970103_175524
4,KDFX19970104_000113,5.370,0.083,234.834,169.818,17.253,-100.617,29.859,8626.509,72790.765,19970103_180113
1,KDFX19970103_233205,-23.764,0.085,213.769,326.954,14.477,-100.723,29.150,7238.453,45172.527,19970103_173205
1,KDFX19970103_233755,-17.930,-1.000,213.769,326.954,23.752,-100.723,29.150,11875.953,45172.527,19970103_173755
1,KDFX19970103_234344,-12.114,0.087,218.778,329.484,8.538,-100.698,29.139,4268.881,43203.758,19970103_174344
10,KDFX19970104_011654,81.053,0.090,39.155,560.584,38.938,-101.607,28.090,19468.998,184353.168,19970103_191654
5,KDFX19970105_001257,16.363,0.817,261.782,193.634,11.678,-100.478,29.752,5838.972,56511.899,19970104_181257
5,KDFX19970105_001846,22.180,0.926,261.751,196.254,17.542,-100.478,29.740,8771.223,55286.330,19970104_181846
5,KDFX19970105_003026,33.846,0.990,263.877,200.915,28.058,-100.467,29.719,14028.874,52731.936,19970104_183026
5,KDFX19970105_003615,39.663,0.982,264.054,200.747,32.996,-100.466,29.720,16498.044,52780.918,19970104_183615
5,KDFX19970105_004204,45.480,0.980,263.782,202.937,34.964,-100.467,29.710,17481.894,51800.073,19970104_184204
5,KDFX19970105_004754,51.313,0.965,262.396,205.627,36.584,-100.475,29.698,18291.917,50794.515,19970104_184754
5,KDFX19970105_005343,57.130,0.819,262.365,208.837,36.940,-100.475,29.684,18470.092,49312.904,19970104_185343
5,KDFX19970105_005932,62.946,0.210,267.596,216.417,32.974,-100.448,29.649,16487.106,44822.436,19970104_185932
10,KDFX19970105_003615,39.663,0.880,424.045,266.274,11.361,-99.641,29.423,5680.698,64274.145,19970104_183615
10,KDFX19970105_004204,45.480,0.939,426.774,267.673,20.218,-99.627,29.417,10109.002,65415.605,19970104_184204
10,KDFX19970105_004754,51.313,0.977,428.111,267.700,24.236,-99.620,29.417,12117.900,66060.157,19970104_184754
10,KDFX19970105_005343,57.130,0.933,430.061,270.074,31.081,-99.610,29.406,15540.334,66729.839,19970104_185343
10,KDFX19970105_005932,62.946,0.873,437.581,273.563,33.478,-99.572,29.390,16738.776,70048.875,19970104_185932
10,KDFX19970105_010522,68.780,0.598,444.097,275.466,35.850,-99.538,29.381,17924.905,73085.181,19970104_190522
10,KDFX19970105_011111,74.596,0.114,450.836,278.469,36.706,-99.504,29.367,18353.043,76182.570,19970104_191111
12,KDFX19970105_004204,45.480,0.800,337.900,138.134,9.321,-100.084,30.002,4660.473,83121.822,19970104_184204
12,KDFX19970105_004754,51.313,0.938,338.091,140.012,12.876,-100.083,29.994,6437.926,82229.827,19970104_184754
12,KDFX19970105_005343,57.130,0.873,340.929,146.224,18.423,-100.068,29.966,9211.563,79564.908,19970104_185343
12,KDFX19970105_005932,62.946,0.659,344.350,148.270,21.007,-100.051,29.957,10503.665,79039.290,19970104_185932
12,KDFX19970105_010522,68.780,0.223,348.027,151.574,27.319,-100.032,29.942,13659.289,78001.627,19970104_190522
12,KDFX19970105_011111,74.596,0.237,350.800,153.037,32.486,-100.017,29.935,16243.057,77747.758,19970104_191111
12,KDFX19970105_011701,80.430,-1.000,353.824,154.997,37.794,-100.002,29.926,18896.888,77335.090,19970104_191701
12,KDFX19970105_012250,86.246,0.066,341.954,150.158,25.179,-100.063,29.948,12589.325,77802.421,19970104_192250
3,KDFX19970104_233210,-24.420,0.127,219.253,319.812,10.481,-100.695,29.182,5240.736,41570.829,19970104_173210
3,KDFX19970104_233759,-18.604,0.056,216.792,323.011,18.738,-100.708,29.168,9368.989,43165.881,19970104_173759
8,KDFX19970105_003026,33.846,0.447,339.799,332.673,9.836,-100.076,29.125,4918.007,25746.522,19970104_183026
8,KDFX19970105_003615,39.663,-1.000,339.799,332.673,19.085,-100.076,29.125,9542.257,25746.522,19970104_183615
8,KDFX19970105_004204,45.480,0.058,341.780,332.589,20.035,-100.066,29.125,10017.475,26493.343,19970104_184204
1,KDFX19970104_222806,-88.487,0.059,375.103,450.846,2.406,-99.896,28.591,1202.885,84254.192,19970104_162806
2,KDFX19970104_222806,-88.487,0.051,347.457,434.892,2.229,-100.038,28.664,1114.462,71498.205,19970104_162806
4,KDFX19970105_000118,4.713,0.076,404.518,283.846,18.009,-99.742,29.344,9004.295,52879.476,19970104_180118
7,KDFX19970105_001846,22.180,0.076,459.457,433.730,12.031,-99.465,28.667,6015.635,104055.426,19970104_181846
9,KDFX19970105_003026,33.846,0.081,410.589,286.728,40.902,-99.711,29.331,20450.897,55691.515,19970104_183026
13,KDFX19970105_004204,45.480,0.060,255.570,430.322,11.494,-100.508,28.684,5747.250,68843.642,19970104_184204
17,KDFX19970105_012913,92.630,0.071,86.331,369.271,5.202,-101.376,28.956,2601.074,112308.788,19970104_192913
18,KDFX19970105_015820,121.746,0.093,368.469,263.898,6.292,-99.927,29.435,3146.233,38702.027,19970104_195820
1,KDFX19970106_003032,33.194,0.875,365.965,323.470,11.355,-99.941,29.166,5677.277,35007.865,19970105_183032
1,KDFX19970106_003622,39.027,0.153,363.050,321.665,19.623,-99.956,29.174,9811.271,33334.174,19970105_183622
1,KDFX19970106_004828,51.127,0.056,359.102,320.192,28.683,-99.976,29.181,14341.713,31228.220,19970105_184828
3,KDFX19970106_004828,51.127,0.183,248.035,188.278,24.902,-100.549,29.776,12450.964,61607.760,19970105_184828
3,KDFX19970106_005418,56.960,0.076,245.755,187.257,34.045,-100.561,29.781,17022.579,62557.175,19970105_185418
3,KDFX19970106_010007,62.777,0.085,241.353,180.459,40.347,-100.584,29.811,20173.749,66576.167,19970105_190007
5,KDFX19970106_011146,74.427,0.349,379.683,294.165,26.169,-99.870,29.298,13084.732,39948.214,19970105_191146
5,KDFX19970106_011735,80.244,0.960,374.071,300.109,25.156,-99.899,29.271,12577.809,37035.601,19970105_191735
5,KDFX19970106_012325,86.077,0.057,368.367,304.063,28.070,-99.929,29.254,14035.209,34243.912,19970105_192325
4,KDFX19970106_005418,56.960,0.096,325.924,328.469,12.233,-100.147,29.144,6116.699,19251.870,19970105_185418
2,KDFX19970107_004250,44.729,0.074,29.560,418.896,48.185,-101.664,28.729,24092.257,147710.785,19970106_184250
2,KDFX19970107_004840,50.563,0.230,30.542,416.281,55.926,-101.660,28.741,27962.989,146738.613,19970106_184840
2,KDFX19970107_005429,56.379,0.072,33.260,411.004,56.683,-101.646,28.765,28341.683,144457.661,19970106_185429
1,KDFX19970106_224547,-72.321,0.158,187.981,339.217,2.033,-100.856,29.094,1016.392,59342.813,19970106_164547
3,KDFX19970107_015831,120.413,0.225,262.667,229.635,26.080,-100.473,29.590,13039.806,39827.489,19970106_195831
1,KDFX19970107_231651,-42.029,0.081,260.006,410.379,32.259,-100.485,28.774,16129.686,58700.751,19970107_171651
2,KDFX19970107_231651,-42.029,0.051,336.548,302.887,13.786,-100.092,29.259,6893.242,18331.168,19970107_171651
3,KDFX19970108_021353,135.004,0.218,138.560,358.654,8.377,-101.109,29.005,4188.545,85882.407,19970107_201353
1,KDFX19970108_225953,-59.781,0.084,57.716,333.087,57.115,-101.525,29.117,28557.339,122266.472,19970108_165953
1,KDFX19970108_230942,-49.965,-1.000,57.716,333.087,72.723,-101.525,29.117,36361.589,122266.472,19970108_170942
1,KDFX19970108_231930,-40.165,0.092,74.172,336.092,62.281,-101.440,29.105,31140.591,114347.170,19970108_171930
1,KDFX19970110_004638,46.174,0.375,253.840,239.839,12.402,-100.518,29.544,6201.227,37914.397,19970109_184638
2,KDFX19970112_235311,-9.707,0.314,281.371,266.207,27.732,-100.376,29.425,13866.053,19293.911,19970112_175311
2,KDFX19970113_000259,0.093,0.211,277.158,259.437,36.603,-100.398,29.455,18301.516,23276.148,19970112_180259
3,KDFX19970113_003224,29.509,0.765,228.925,293.123,14.148,-100.646,29.303,7074.055,35703.421,19970112_183224
3,KDFX19970113_004212,39.309,0.269,228.133,293.396,23.098,-100.650,29.302,11549.187,36084.843,19970112_184212
6,KDFX19970113_020038,117.743,0.113,512.223,417.863,77.537,-99.194,28.736,38768.620,121377.988,19970112_200038
6,KDFX19970113_021027,127.559,0.099,510.819,412.826,87.445,-99.201,28.759,43722.555,119555.776,19970112_201027
1,KDFX19970112_224434,-78.324,0.059,258.045,432.491,5.133,-100.495,28.675,2566.595,69487.604,19970112_164434
5,KDFX19970113_013114,88.343,0.055,516.309,430.669,72.270,-99.174,28.678,36135.231,126356.830,19970112_193114
1,KDFX19970114_020529,121.769,0.107,193.691,321.075,17.236,-100.827,29.176,8617.929,54188.762,19970113_200529
1,KDFX19970116_004402,38.656,0.265,19.646,340.934,18.968,-101.720,29.080,9484.236,141663.376,19970115_184402
2,KDFX19970116_014215,96.873,0.053,20.491,335.431,17.420,-101.716,29.105,8710.118,140872.843,19970115_194215
2,KDFX19970117_010019,54.101,0.053,24.802,519.265,34.070,-101.683,28.276,17035.183,175933.881,19970116_190019
2,KDFX19970117_010608,59.918,0.631,26.722,520.468,40.473,-101.673,28.271,20236.475,175560.952,19970116_190608
2,KDFX19970117_011157,65.735,0.147,36.554,514.733,45.473,-101.623,28.297,22736.607,169936.783,19970116_191157
1,KDFX19970116_235027,-15.765,0.104,24.126,447.531,26.726,-101.691,28.600,13362.852,156422.633,19970116_175027
1,KDFX19970122_003058,20.521,0.107,300.048,294.233,40.271,-100.280,29.299,20135.273,2883.781,19970121_183058
2,KDFX19970122_004237,32.171,0.406,201.464,327.363,11.451,-100.787,29.148,5725.603,51132.506,19970121_184237
2,KDFX19970123_003639,25.354,0.524,253.576,188.430,9.992,-100.520,29.776,4996.193,60421.483,19970122_183639
2,KDFX19970123_004229,31.187,0.953,252.244,187.151,11.978,-100.527,29.781,5988.945,61269.006,19970122_184229
2,KDFX19970123_004818,37.004,0.948,250.029,188.405,16.337,-100.539,29.776,8168.551,61135.954,19970122_184818
2,KDFX19970123_005407,42.821,0.975,251.121,188.989,24.811,-100.533,29.773,12405.415,60647.528,19970122_185407
2,KDFX19970123_005957,48.654,0.980,246.962,188.071,31.667,-100.555,29.777,15833.708,61929.720,19970122_185957
2,KDFX19970123_010546,54.471,0.969,245.893,188.937,36.160,-100.560,29.773,18080.248,61770.584,19970122_190546
2,KDFX19970123_011136,60.304,0.940,244.178,186.571,42.790,-100.569,29.784,21395.055,63210.639,19970122_191136
2,KDFX19970123_011725,66.121,0.927,243.871,184.847,50.035,-100.571,29.792,25017.310,64051.796,19970122_191725
2,KDFX19970123_012315,71.954,0.790,241.879,185.662,52.980,-100.581,29.788,26489.835,64131.214,19970122_192315
2,KDFX19970123_012904,77.771,0.362,230.392,195.351,47.437,-100.640,29.744,23718.697,62842.316,19970122_192904
2,KDFX19970123_013454,83.604,0.225,230.235,197.032,53.833,-100.641,29.736,26916.581,62188.292,19970122_193454
2,KDFX19970123_014044,89.437,0.051,228.891,197.166,53.813,-100.648,29.736,26906.546,62512.538,19970122_194044
1,KDFX19970122_224556,-85.363,0.168,523.844,463.839,24.431,-99.137,28.528,12215.658,138698.803,19970122_164556
1,KDFX19970122_225146,-79.529,-1.000,523.844,463.839,33.706,-99.137,28.528,16853.158,138698.803,19970122_165146
1,KDFX19970122_225736,-73.696,0.075,526.245,470.789,40.053,-99.125,28.497,20026.447,141735.520,19970122_165736
4,KDFX19970123_004818,37.004,0.081,335.536,321.151,8.533,-100.098,29.177,4266.560,20677.160,19970122_184818
