track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
1,KDFX20130102_015357_V07,0,0.483,1.200,9360,0,552.359
1,KDFX20130102_015357_V07,2,1.494,1.200,9363,0,71.660
1,KDFX20130102_015357_V07,4,2.505,1.200,9369,0,10.714
1,KDFX20130102_015357_V07,5,3.516,1.200,9377,0,3.486
1,KDFX20130102_015357_V07,6,4.482,1.200,9387,0,1.259
1,KDFX20130104_223004_V07,0,0.483,1.200,8419,0,15627.645
1,KDFX20130104_223004_V07,4,1.450,1.200,8421,0,7646.334
1,KDFX20130104_223004_V07,8,2.417,1.200,8428,0,4456.917
1,KDFX20130104_223004_V07,11,3.384,1.200,8423,0,2269.710
1,KDFX20130104_223004_V07,14,4.307,1.200,8440,0,1417.693
1,KDFX20130104_223004_V07,16,6.021,1.200,8469,0,842.767
3,KDFX20130104_223004_V07,0,0.483,1.200,846,0,20735.957
3,KDFX20130104_223004_V07,4,1.450,1.200,850,0,7167.719
3,KDFX20130104_223004_V07,8,2.417,1.200,851,0,709.243
3,KDFX20130104_223004_V07,11,3.384,1.200,845,0,29.858
5,KDFX20130104_231540_V07,0,0.483,1.200,6202,0,2908.858
5,KDFX20130104_231540_V07,4,1.450,1.200,6208,0,1857.047
5,KDFX20130104_231540_V07,8,2.417,1.200,6214,0,1627.362
5,KDFX20130104_231540_V07,11,3.384,1.200,6214,0,782.623
5,KDFX20130104_231540_V07,14,4.307,1.200,6217,0,223.317
5,KDFX20130104_231540_V07,16,6.021,1.200,6250,0,6.029
3,KDFX20130108_005526_V07,0,0.483,1.200,3843,10,184953.104
3,KDFX20130108_005526_V07,2,1.494,1.200,3848,0,241.536
3,KDFX20130108_005526_V07,4,2.505,1.200,3848,0,49.171
3,KDFX20130108_005526_V07,5,3.516,1.200,3851,0,9.014
3,KDFX20130108_005526_V07,6,4.482,1.200,3862,0,4.497
1,KDFX20130112_004804_V07,0,0.483,1.200,50,0,317.733
1,KDFX20130112_004804_V07,2,1.494,1.200,50,0,11.978
1,KDFX20130112_004804_V07,4,2.505,1.200,49,0,0.018
1,KDFX20130112_004804_V07,5,3.516,1.200,49,0,0.018
1,KDFX20130112_005745_V07,0,0.483,1.200,916,0,1151.325
1,KDFX20130112_005745_V07,2,1.494,1.200,916,0,101.150
1,KDFX20130112_005745_V07,4,2.505,1.200,921,0,0.355
1,KDFX20130112_005745_V07,5,3.516,1.200,923,0,0.357
1,KDFX20130112_010725_V07,0,0.483,1.200,1452,0,999.002
1,KDFX20130112_010725_V07,2,1.494,1.200,1453,0,329.988
1,KDFX20130112_010725_V07,4,2.505,1.200,1447,0,1.411
1,KDFX20130112_010725_V07,5,3.516,1.200,1452,0,0.564
1,KDFX20130112_011706_V07,0,0.483,1.200,2882,0,977.763
1,KDFX20130112_011706_V07,2,1.494,1.200,2885,0,825.089
1,KDFX20130112_011706_V07,4,2.505,1.200,2890,0,3.913
1,KDFX20130112_011706_V07,5,3.516,1.200,2898,0,29.149
4,KDFX20130113_004557_V07,0,0.483,1.200,581,0,7748.842
4,KDFX20130113_004557_V07,2,1.494,1.200,581,0,35.373
4,KDFX20130113_004557_V07,4,2.505,1.200,582,0,0.151
4,KDFX20130113_004557_V07,5,3.516,1.200,583,0,0.152
