track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KEWX20040101-6,KEWX20040102_002515,0,0.600,1.200,1090,0,734.923
KEWX20040101-6,KEWX20040102_002515,2,1.500,1.200,1088,0,317.415
KEWX20040101-6,KEWX20040102_002515,4,2.300,1.200,1093,0,135.665
KEWX20040101-6,KEWX20040102_002515,5,3.300,1.200,1092,0,18.280
KEWX20040101-6,KEWX20040102_002515,6,4.300,1.200,1097,0,1.064
KEWX20040101-6,KEWX20040102_002515,7,5.900,1.200,1095,0,1670.135
KEWX20040101-6,KEWX20040102_003104,0,0.600,1.200,2612,0,897.194
KEWX20040101-6,KEWX20040102_003104,2,1.400,1.200,2610,0,296.923
KEWX20040101-6,KEWX20040102_003104,4,2.400,1.200,2621,0,115.591
KEWX20040101-6,KEWX20040102_003104,5,3.300,1.200,2625,0,22.101
KEWX20040101-6,KEWX20040102_003104,6,4.300,1.200,2622,0,8.888
KEWX20040101-6,KEWX20040102_003104,7,5.800,1.200,2724,0,1471.455
KEWX20040101-6,KEWX20040102_003654,0,0.600,1.200,3204,0,1267.287
KEWX20040101-6,KEWX20040102_003654,2,1.400,1.200,3205,0,158.380
KEWX20040101-6,KEWX20040102_003654,4,2.400,1.200,3217,0,45.548
KEWX20040101-6,KEWX20040102_003654,5,3.300,1.200,3208,0,25.269
KEWX20040101-6,KEWX20040102_003654,6,4.300,1.200,3215,0,1.357
KEWX20040101-6,KEWX20040102_003654,7,5.800,1.200,3229,0,609.528
KEWX20040101-3,KEWX20040102_000749,0,0.600,1.200,177,0,438.753
KEWX20040101-3,KEWX20040102_000749,2,1.400,1.200,179,0,311.567
KEWX20040101-3,KEWX20040102_000749,4,2.400,1.200,180,0,0.061
KEWX20040101-3,KEWX20040102_000749,5,3.300,1.200,181,0,1.304
KEWX20040101-3,KEWX20040102_000749,6,4.400,1.200,182,0,510.905
KEWX20040101-3,KEWX20040102_001338,0,0.600,1.200,1055,0,1128.308
KEWX20040101-3,KEWX20040102_001338,2,1.400,1.200,1045,0,533.243
KEWX20040101-3,KEWX20040102_001338,4,2.400,1.200,1045,0,1.461
KEWX20040101-3,KEWX20040102_001338,5,3.300,1.200,1227,0,182.590
KEWX20040101-3,KEWX20040102_001338,6,4.400,1.200,1109,0,3079.899
KEWX20040101-1,KEWX20040101_225107,0,0.600,1.200,900,0,11818.266
KEWX20040101-1,KEWX20040101_225107,2,1.400,1.200,904,0,0.333
KEWX20040101-1,KEWX20040101_225107,4,2.400,1.200,907,0,0.730
KEWX20040101-1,KEWX20040101_225107,5,3.300,1.200,904,0,0.120
KEWX20040101-1,KEWX20040101_225107,6,4.300,1.200,908,0,0.121
KEWX20040101-1,KEWX20040101_225107,7,5.900,1.200,913,0,58.612
KEWX20040101-2,KEWX20040102_000159,0,0.700,1.200,2810,0,608.162
KEWX20040101-2,KEWX20040102_000159,2,1.400,1.200,2812,0,977.332
KEWX20040101-2,KEWX20040102_000159,4,2.300,1.200,2825,0,888.864
KEWX20040101-2,KEWX20040102_000159,5,3.300,1.200,2829,0,152.354
