track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
5,KEWX20090102_003655_V03,52.458,0.344,394.934,299.921,8.202,-97.538,29.703,4101.021,47467.016,20090101_183655
5,KEWX20090102_004636_V03,62.141,0.854,393.485,296.523,13.104,-97.545,29.718,6551.945,46774.819,20090101_184636
5,KEWX20090102_005616_V03,71.808,0.059,393.833,296.304,17.283,-97.543,29.719,8641.319,46952.881,20090101_185616
1,KEWX20090102_001733_V03,33.091,0.264,377.225,346.843,3.079,-97.630,29.492,1539.480,45160.733,20090101_181733
3,KEWX20090102_001733_V03,33.091,0.062,358.428,181.878,8.046,-97.725,30.236,4023.174,65891.270,20090101_181733
4,KEWX20090102_002714_V03,42.774,0.091,165.937,282.312,2.298,-98.721,29.782,1148.851,67612.413,20090101_182714
1,KEWX20090103_001255_V03,27.739,0.141,389.076,124.440,13.302,-97.564,30.495,6651.241,98432.524,20090102_181255
1,KEWX20090103_002237_V03,37.439,0.396,382.801,106.898,24.212,-97.596,30.574,12105.884,105052.830,20090102_182237
3,KEWX20090103_002237_V03,37.439,0.199,317.793,158.969,2.783,-97.936,30.340,1391.674,71074.492,20090102_182237
3,KEWX20090103_003217_V03,47.105,0.053,300.001,154.288,12.308,-98.028,30.361,6154.215,72856.000,20090102_183217
13,KEWX20090103_005138_V03,66.455,0.118,67.353,381.314,9.805,-99.226,29.331,4902.669,123223.976,20090102_185138
13,KEWX20090103_010118_V03,76.122,0.144,67.197,378.911,20.847,-99.227,29.342,10423.651,122906.654,20090102_190118
2,KEWX20090103_002237_V03,37.439,0.277,521.704,478.743,23.813,-96.892,28.892,11906.393,142391.822,20090102_182237
4,KEWX20090103_002237_V03,37.439,0.150,225.989,342.369,20.398,-98.410,29.512,10198.992,42640.240,20090102_182237
6,KEWX20090103_002237_V03,37.439,0.110,314.766,267.251,12.066,-97.952,29.851,6032.944,17961.986,20090102_182237
6,KEWX20090103_003217_V03,47.105,-1.000,314.766,267.251,27.436,-97.952,29.851,13717.944,17961.986,20090102_183217
