track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KSJT20140101-2,KSJT20140101_234855_V06,0,0.483,1.200,3124,1190,2,33,655725.278,377063.750,15217.109
KSJT20140101-2,KSJT20140101_234855_V06,2,1.494,1.200,3123,1821,0,0,113.779,113.779,113.779
KSJT20140101-2,KSJT20140101_234855_V06,4,2.505,1.200,1560,1479,0,0,8.328,8.328,8.328
KSJT20140101-2,KSJT20140101_234855_V06,5,3.516,1.200,1562,1547,0,0,0.249,0.249,0.249
KSJT20140101-2,KSJT20140101_234855_V06,6,4.482,1.200,1565,1522,0,0,1.510,1.510,1.510
KSJT20140101-2,KSJT20140101_235841_V06,0,0.483,1.200,8766,6049,4,39,670097.392,347321.452,25028.880
KSJT20140101-2,KSJT20140101_235841_V06,2,1.494,1.200,8770,6244,0,0,173.034,173.034,173.034
KSJT20140101-2,KSJT20140101_235841_V06,4,2.505,1.200,4387,4262,0,0,7.656,7.656,7.656
KSJT20140101-2,KSJT20140101_235841_V06,5,3.516,1.200,4391,4352,0,0,0.524,0.524,0.524
KSJT20140101-2,KSJT20140101_235841_V06,6,4.482,1.200,4403,4342,0,0,1.595,1.595,1.595
KSJT20140101-3,KSJT20140102_001812_V06,0,0.483,1.200,323,216,0,0,184.396,184.396,184.396
KSJT20140101-3,KSJT20140102_001812_V06,2,1.494,1.200,322,322,0,0,0.000,0.000,0.000
KSJT20140101-3,KSJT20140102_001812_V06,4,2.505,1.200,165,165,0,0,0.000,0.000,0.000
KSJT20140101-3,KSJT20140102_001812_V06,5,3.516,1.200,166,166,0,0,0.000,0.000,0.000
KSJT20140101-3,KSJT20140102_002758_V06,0,0.483,1.200,2511,2161,0,0,337.001,337.001,337.001
KSJT20140101-3,KSJT20140102_002758_V06,2,1.494,1.200,2511,2492,0,0,2.229,2.229,2.229
KSJT20140101-3,KSJT20140102_002758_V06,4,2.505,1.200,1269,1269,0,0,0.000,0.000,0.000
KSJT20140101-3,KSJT20140102_002758_V06,5,3.516,1.200,1278,1278,0,0,0.000,0.000,0.000
KSJT20140101-6,KSJT20140102_002758_V06,0,0.483,1.200,3967,1695,2,24,506606.940,126873.054,17163.254
KSJT20140101-6,KSJT20140102_002758_V06,2,1.494,1.200,3965,2400,0,0,260.999,260.999,260.999
KSJT20140101-6,KSJT20140102_002758_V06,4,2.505,1.200,1981,1900,0,0,6.064,6.064,6.064
KSJT20140101-6,KSJT20140102_002758_V06,5,3.516,1.200,1986,1968,0,0,0.540,0.540,0.540
KSJT20140101-6,KSJT20140102_002758_V06,6,4.482,1.200,1994,1943,0,0,1.309,1.309,1.309
KSJT20140101-6,KSJT20140102_003742_V06,0,0.483,1.200,8802,5471,4,38,1460243.834,531987.631,22827.116
KSJT20140101-6,KSJT20140102_003742_V06,2,1.494,1.200,8806,5189,0,0,348.332,348.332,348.332
KSJT20140101-6,KSJT20140102_003742_V06,4,2.505,1.200,4400,4280,0,0,8.566,8.566,8.566
KSJT20140101-6,KSJT20140102_003742_V06,5,3.516,1.200,4405,4351,0,0,0.642,0.642,0.642
KSJT20140101-6,KSJT20140102_003742_V06,6,4.482,1.200,4415,4351,0,0,1.267,1.267,1.267
KSJT20140101-1,KSJT20140101_223050_V06,0,0.483,1.200,2321,689,0,1,10520.919,10520.919,9016.015
KSJT20140101-1,KSJT20140101_223050_V06,2,1.494,1.200,2325,1608,0,0,29.997,29.997,29.997
KSJT20140101-1,KSJT20140101_223050_V06,4,2.505,1.200,1167,1111,0,0,2.573,2.573,2.573
KSJT20140101-1,KSJT20140101_223050_V06,5,3.516,1.200,1166,1159,0,0,0.115,0.115,0.115
KSJT20140101-1,KSJT20140101_223050_V06,6,4.482,1.200,1165,1152,0,0,0.314,0.314,0.314
KSJT20140101-9,KSJT20140102_010658_V06,0,0.483,1.200,3412,1175,0,30,391004.605,391004.605,21129.246
KSJT20140101-9,KSJT20140102_010658_V06,2,1.494,1.200,3414,1866,0,0,259.651,259.651,259.651
KSJT20140101-9,KSJT20140102_010658_V06,4,2.505,1.200,1702,1580,0,0,6.452,6.452,6.452
KSJT20140101-9,KSJT20140102_010658_V06,5,3.516,1.200,1704,1678,0,0,0.364,0.364,0.364
