track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
6,KSJT20160102_004317_V06,53.318,0.110,264.579,361.292,12.568,-100.678,31.095,6283.863,35395.468,20160101_184317
6,KSJT20160102_005300_V06,63.034,0.094,265.355,358.900,19.829,-100.674,31.105,9914.509,34166.819,20160101_185300
2,KSJT20160101_223659_V06,-72.982,0.064,266.825,357.342,11.960,-100.666,31.112,5980.089,33123.578,20160101_163659
1,KSJT20160103_223457_V06,-76.483,0.054,266.160,361.358,10.619,-100.670,31.094,5309.353,35035.517,20160103_163457
2,KSJT20160103_233304_V06,-18.367,0.088,368.243,312.141,4.599,-100.134,31.316,2299.469,34657.290,20160103_173304
3,KSJT20160104_000206_V06,10.667,0.296,267.092,358.256,8.129,-100.665,31.108,4064.341,33454.066,20160103_180206
4,KSJT20160104_002127_V06,30.017,0.056,381.746,220.886,58.172,-100.061,31.727,29085.850,56880.211,20160103_182127
5,KSJT20160104_012914_V06,97.800,0.150,263.538,360.686,14.110,-100.683,31.097,7055.056,35398.687,20160103_192914
6,KSJT20160104_020756_V06,136.500,0.052,267.515,358.108,15.595,-100.662,31.109,7797.445,33285.939,20160103_200756
4,KSJT20160105_005907_V06,66.926,0.203,398.718,111.063,10.598,-99.969,32.222,5298.943,106586.155,20160104_185907
4,KSJT20160105_010849_V06,76.626,0.130,398.889,111.310,18.017,-99.968,32.221,9008.726,106516.372,20160104_190849
1,KSJT20160104_232206_V06,-30.091,0.153,266.507,359.965,13.833,-100.668,31.101,6916.636,34342.329,20160104_172206
2,KSJT20160105_003001_V06,37.826,0.203,264.881,361.228,11.584,-100.676,31.095,5791.990,35292.393,20160104_183001
2,KSJT20160105_003943_V06,47.526,-1.000,264.881,361.228,27.007,-100.676,31.095,13503.490,35292.393,20160104_183943
2,KSJT20160105_004925_V06,57.226,0.077,267.306,362.189,13.262,-100.664,31.091,6631.218,35129.650,20160104_184925
1,KSJT20160105_232318_V06,-29.663,0.077,366.393,313.964,2.452,-100.144,31.308,1225.811,33922.794,20160105_172318
1,KSJT20160107_231150_V06,-42.715,0.328,265.048,359.189,11.875,-100.675,31.104,5937.538,34369.245,20160107_171150
2,KSJT20160108_003850_V06,44.285,0.169,264.722,362.197,14.326,-100.677,31.090,7162.762,35752.637,20160107_183850
2,KSJT20160108_004830_V06,53.952,-1.000,264.722,362.197,29.696,-100.677,31.090,14847.762,35752.637,20160107_184830
2,KSJT20160108_005810_V06,63.618,0.075,265.307,360.688,13.901,-100.674,31.097,6950.258,34952.245,20160107_185810
7,KSJT20160108_233847_V06,-16.577,0.418,31.843,180.618,54.221,-101.910,31.902,27110.348,146765.322,20160108_173847
7,KSJT20160108_234245_V06,-12.610,0.550,32.615,180.869,58.851,-101.906,31.901,29425.553,146361.653,20160108_174245
7,KSJT20160108_234658_V06,-8.393,0.608,34.662,178.589,58.512,-101.895,31.911,29255.825,145897.982,20160108_174658
7,KSJT20160108_235056_V06,-4.427,0.395,38.684,175.867,58.627,-101.874,31.923,29313.443,144650.487,20160108_175056
7,KSJT20160108_235455_V06,-0.443,0.672,45.261,171.294,58.540,-101.839,31.944,29270.208,142703.532,20160108_175455
7,KSJT20160108_235853_V06,3.523,0.305,49.478,168.573,60.692,-101.817,31.957,30345.789,141451.696,20160108_175853
7,KSJT20160109_000252_V06,7.507,0.152,52.038,169.624,63.168,-101.804,31.952,31583.874,140074.136,20160108_180252
7,KSJT20160109_000650_V06,11.473,0.157,55.225,168.534,64.865,-101.787,31.957,32432.670,138922.739,20160108_180650
7,KSJT20160109_001048_V06,15.440,-1.000,58.449,167.702,66.735,-101.770,31.961,33367.341,137704.073,20160108_181048
7,KSJT20160109_001446_V06,19.407,-1.000,61.673,166.869,68.604,-101.753,31.965,34302.012,136495.075,20160108_181446
7,KSJT20160109_001846_V06,23.407,0.057,66.037,172.959,70.269,-101.729,31.938,35134.424,133114.707,20160108_181846
7,KSJT20160109_002244_V06,27.373,0.062,68.170,171.794,71.367,-101.718,31.943,35683.466,132459.359,20160108_182244
3,KSJT20160108_224029_V06,-74.877,0.329,23.007,312.996,30.632,-101.947,31.304,15316.244,138648.853,20160108_164029
3,KSJT20160108_224447_V06,-70.577,0.316,23.615,313.911,36.139,-101.944,31.300,18069.410,138367.431,20160108_164447
6,KSJT20160108_233049_V06,-24.543,0.297,30.668,167.348,59.057,-101.917,31.961,29528.278,150113.523,20160108_173049
6,KSJT20160108_233448_V06,-20.560,0.308,30.359,168.823,62.548,-101.918,31.955,31273.789,149928.045,20160108_173448
8,KSJT20160108_235455_V06,-0.443,0.051,227.725,21.090,28.087,-100.877,32.628,14043.407,144061.153,20160108_175455
8,KSJT20160108_235853_V06,3.523,0.133,230.839,15.521,23.965,-100.861,32.653,11982.594,146382.671,20160108_175853
15,KSJT20160109_012243_V06,87.357,0.061,294.335,543.865,54.009,-100.522,30.271,27004.417,121965.395,20160108_192243
3,KSJT20160110_001423_V06,18.200,0.225,265.153,358.829,13.887,-100.675,31.106,6943.316,34187.588,20160109_181423
3,KSJT20160110_002405_V06,27.900,0.280,265.546,360.356,20.976,-100.673,31.099,10488.232,34748.830,20160109_182405
1,KSJT20160109_222744_V06,-88.450,0.153,265.131,357.215,11.857,-100.675,31.113,5928.486,33501.505,20160109_162744
2,KSJT20160109_235459_V06,-1.200,0.667,264.290,357.818,11.421,-100.679,31.110,5710.497,33978.395,20160109_175459
1,KSJT20160110_235932_V06,2.517,0.163,23.990,246.527,46.948,-101.947,31.604,23473.845,140571.051,20160110_175932
1,KSJT20160111_000914_V06,12.217,0.126,24.924,238.147,55.738,-101.942,31.642,27869.089,140972.160,20160110_180914
1,KSJT20160111_001857_V06,21.933,0.155,26.591,218.965,53.629,-101.935,31.728,26814.393,142582.566,20160110_181857
1,KSJT20160111_002840_V06,31.650,-1.000,28.144,201.428,53.169,-101.928,31.808,26584.251,144587.451,20160110_182840
1,KSJT20160111_003822_V06,41.350,0.372,36.270,190.941,51.229,-101.886,31.855,25614.365,142694.935,20160110_183822
1,KSJT20160111_004805_V06,51.067,0.472,39.490,198.533,61.133,-101.868,31.821,30566.433,139786.455,20160110_184805
1,KSJT20160111_005748_V06,60.783,0.177,50.546,186.076,66.005,-101.810,31.878,33002.688,137118.540,20160110_185748
