track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
4,KEWX20210105_000859_V06,22.299,0.577,366.758,256.612,5.025,-97.682,29.899,2512.440,39809.368,20210104_180859
4,KEWX20210105_001600_V06,29.316,0.770,366.666,258.184,10.518,-97.683,29.892,5259.055,39347.534,20210104_181600
4,KEWX20210105_002300_V06,36.316,0.908,363.298,259.248,11.139,-97.700,29.887,5569.289,37640.879,20210104_182300
4,KEWX20210105_003001_V06,43.333,0.176,363.301,259.610,14.975,-97.700,29.885,7487.679,37544.719,20210104_183001
4,KEWX20210105_003702_V06,50.349,-1.000,363.072,260.030,18.612,-97.702,29.883,9305.963,37335.391,20210104_183702
4,KEWX20210105_004403_V06,57.366,0.101,349.202,241.463,38.177,-97.773,29.967,19088.318,38234.225,20210104_184403
4,KEWX20210105_005104_V06,64.383,-1.000,341.965,232.129,49.995,-97.811,30.010,24997.737,39898.409,20210104_185104
4,KEWX20210105_010506_V06,78.416,0.157,343.911,238.160,49.647,-97.801,29.982,24823.391,37922.287,20210104_190506
5,KEWX20210105_000859_V06,22.299,0.252,312.222,277.736,13.248,-97.965,29.804,6623.856,12698.829,20210104_180859
5,KEWX20210105_001600_V06,29.316,0.847,313.295,279.357,17.952,-97.959,29.797,8975.774,12276.859,20210104_181600
5,KEWX20210105_002300_V06,36.316,0.662,314.362,284.207,18.390,-97.954,29.775,9194.977,10673.639,20210104_182300
9,KEWX20210105_002300_V06,36.316,0.593,298.140,442.401,10.408,-98.038,29.061,5203.882,71206.724,20210104_182300
9,KEWX20210105_003001_V06,43.333,0.815,300.805,442.528,15.677,-98.024,29.061,7838.608,71265.123,20210104_183001
9,KEWX20210105_003702_V06,50.349,0.179,303.535,441.806,17.840,-98.010,29.064,8919.936,70924.904,20210104_183702
14,KEWX20210105_012608_V06,99.449,0.079,200.048,348.384,9.720,-98.543,29.484,4859.816,55523.667,20210104_192608
14,KEWX20210105_013310_V06,106.483,0.417,198.746,348.544,16.427,-98.550,29.484,8213.271,56144.582,20210104_193310
14,KEWX20210105_014012_V06,113.516,0.293,198.104,347.862,16.544,-98.553,29.487,8272.180,56288.442,20210104_194012
14,KEWX20210105_014711_V06,120.499,0.220,197.081,348.753,13.983,-98.559,29.483,6991.339,56941.319,20210104_194711
13,KEWX20210105_011906_V06,92.416,0.151,231.696,337.597,10.134,-98.380,29.534,5067.080,38983.830,20210104_191906
13,KEWX20210105_012608_V06,99.449,0.234,231.572,337.828,17.348,-98.381,29.533,8674.244,39093.942,20210104_192608
13,KEWX20210105_013310_V06,106.483,0.414,233.125,338.279,10.086,-98.373,29.530,5043.236,38527.707,20210104_193310
13,KEWX20210105_014012_V06,113.516,0.109,232.292,338.943,17.847,-98.377,29.527,8923.596,39054.416,20210104_194012
1,KEWX20210104_221906_V06,-87.584,0.077,186.268,444.235,2.992,-98.612,29.052,1496.063,91840.583,20210104_161906
2,KEWX20210104_223224_V06,-74.284,0.059,252.372,292.457,18.046,-98.274,29.737,9023.241,24111.004,20210104_163224
