track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KGRK20140102-1,KGRK20140102_230421_V06,0,0.483,1.200,1265,0,1057.833
KGRK20140102-1,KGRK20140102_230421_V06,2,1.494,1.200,1264,0,0.175
KGRK20140102-1,KGRK20140102_230421_V06,4,2.505,1.200,636,0,0.176
KGRK20140102-1,KGRK20140102_230421_V06,5,3.516,1.200,636,0,0.177
KGRK20140102-1,KGRK20140102_230421_V06,6,4.482,1.200,635,0,0.177
KGRK20140102-1,KGRK20140102_231406_V06,0,0.483,1.200,8054,0,2542.570
KGRK20140102-1,KGRK20140102_231406_V06,2,1.494,1.200,8052,0,1.305
KGRK20140102-1,KGRK20140102_231406_V06,4,2.505,1.200,4048,0,1.122
KGRK20140102-1,KGRK20140102_231406_V06,5,3.516,1.200,4052,0,1.125
KGRK20140102-1,KGRK20140102_231406_V06,6,4.482,1.200,4054,0,1.129
KGRK20140102-1,KGRK20140102_232350_V06,0,0.483,1.200,1252,0,1229.466
KGRK20140102-1,KGRK20140102_232350_V06,2,1.494,1.200,1250,0,0.181
KGRK20140102-1,KGRK20140102_232350_V06,4,2.505,1.200,628,0,0.182
KGRK20140102-1,KGRK20140102_232350_V06,5,3.516,1.200,628,0,0.182
KGRK20140102-1,KGRK20140102_232350_V06,6,4.482,1.200,628,0,0.183
KGRK20140104-1,KGRK20140105_000801_V06,0,0.483,1.200,492,0,1465.567
KGRK20140104-1,KGRK20140105_000801_V06,2,1.494,1.200,495,0,0.071
KGRK20140104-1,KGRK20140105_000801_V06,4,2.505,1.200,250,0,0.133
KGRK20140104-1,KGRK20140105_000801_V06,5,3.516,1.200,251,0,0.027
KGRK20140104-1,KGRK20140105_000801_V06,6,4.482,1.200,247,0,0.027
KGRK20140104-1,KGRK20140105_001745_V06,0,0.483,1.200,3512,0,8727.742
KGRK20140104-1,KGRK20140105_001745_V06,2,1.494,1.200,3509,0,5.093
KGRK20140104-1,KGRK20140105_001745_V06,4,2.505,1.200,1756,0,1.694
KGRK20140104-1,KGRK20140105_001745_V06,5,3.516,1.200,1758,0,1.262
KGRK20140104-1,KGRK20140105_001745_V06,6,4.482,1.200,1757,0,0.397
KGRK20140104-1,KGRK20140105_002727_V06,0,0.483,1.200,4142,0,10656.296
KGRK20140104-1,KGRK20140105_002727_V06,2,1.494,1.200,4144,0,9.703
KGRK20140104-1,KGRK20140105_002727_V06,4,2.505,1.200,2080,0,2.284
KGRK20140104-1,KGRK20140105_002727_V06,5,3.516,1.200,2081,0,1.022
KGRK20140104-1,KGRK20140105_002727_V06,6,4.482,1.200,2086,0,0.597
KGRK20140104-1,KGRK20140105_003711_V06,0,0.483,1.200,5276,0,10210.290
KGRK20140104-1,KGRK20140105_003711_V06,2,1.494,1.200,5282,0,11.443
KGRK20140104-1,KGRK20140105_003711_V06,4,2.505,1.200,2643,0,5.840
KGRK20140104-1,KGRK20140105_003711_V06,5,3.516,1.200,2644,0,2.222
KGRK20140104-1,KGRK20140105_003711_V06,6,4.482,1.200,2652,0,1.522
KGRK20140104-1,KGRK20140105_004655_V06,0,0.483,1.200,6353,0,5419.883
KGRK20140104-1,KGRK20140105_004655_V06,2,1.494,1.200,6356,0,10.341
KGRK20140104-1,KGRK20140105_004655_V06,4,2.505,1.200,3179,0,3.713
KGRK20140104-1,KGRK20140105_004655_V06,5,3.516,1.200,3180,0,4.003
KGRK20140104-1,KGRK20140105_004655_V06,6,4.482,1.200,3185,0,3.320
KGRK20140105-1,KGRK20140105_231200_V06,0,0.483,1.200,1246,0,1445.548
KGRK20140105-1,KGRK20140105_231200_V06,2,1.494,1.200,1242,0,0.160
KGRK20140105-1,KGRK20140105_231200_V06,4,2.505,1.200,620,0,0.160
KGRK20140105-1,KGRK20140105_231200_V06,5,3.516,1.200,623,0,0.161
KGRK20140105-1,KGRK20140105_231200_V06,6,4.482,1.200,630,0,0.163
KGRK20140106-1,KGRK20140106_230656_V06,0,0.483,1.200,5397,1,13022.578
KGRK20140106-1,KGRK20140106_230656_V06,2,1.494,1.200,5399,0,2.945
KGRK20140106-1,KGRK20140106_230656_V06,4,2.505,1.200,2701,0,1.009
KGRK20140106-1,KGRK20140106_230656_V06,5,3.516,1.200,2700,0,1.123
KGRK20140106-1,KGRK20140106_230656_V06,6,4.482,1.200,2709,0,9.596
KGRK20140106-2,KGRK20140107_003453_V06,0,0.483,1.200,8794,1,21822.510
KGRK20140106-2,KGRK20140107_003453_V06,2,1.494,1.200,8803,0,1.958
KGRK20140106-2,KGRK20140107_003453_V06,4,2.505,1.200,4408,0,0.959
KGRK20140106-2,KGRK20140107_003453_V06,5,3.516,1.200,4413,0,0.777
KGRK20140106-2,KGRK20140107_003453_V06,6,4.482,1.200,4416,0,0.779
KGRK20140107-3,KGRK20140108_002403_V06,0,0.483,1.200,409,0,27578.812
KGRK20140107-3,KGRK20140108_002403_V06,2,1.494,1.200,411,0,0.589
KGRK20140107-3,KGRK20140108_002403_V06,4,2.505,1.200,202,0,0.044
KGRK20140107-3,KGRK20140108_002403_V06,5,3.516,1.200,204,0,0.044
KGRK20140107-3,KGRK20140108_002403_V06,6,4.482,1.200,206,0,0.045
KGRK20140107-4,KGRK20140108_010306_V06,0,0.483,1.200,204,0,267.511
KGRK20140107-4,KGRK20140108_010306_V06,2,1.494,1.200,204,0,0.295
KGRK20140107-4,KGRK20140108_010306_V06,4,2.505,1.200,104,0,0.022
KGRK20140107-4,KGRK20140108_010306_V06,5,3.516,1.200,103,0,0.043
KGRK20140107-4,KGRK20140108_010306_V06,6,4.482,1.200,102,0,0.051
KGRK20140107-5,KGRK20140108_014210_V06,0,0.483,1.200,15306,1,191.445
KGRK20140107-5,KGRK20140108_014210_V06,2,1.494,1.200,15315,0,1.594
KGRK20140107-5,KGRK20140108_014210_V06,4,2.505,1.200,7665,0,0.550
KGRK20140107-5,KGRK20140108_014210_V06,5,3.516,1.200,7671,0,0.084
KGRK20140107-5,KGRK20140108_014210_V06,6,4.482,1.200,7682,0,0.085
KGRK20140109-1,KGRK20140110_000051_V06,0,0.483,1.200,1226,0,2448.252
KGRK20140109-1,KGRK20140110_000051_V06,2,1.450,1.200,1226,0,0.820
KGRK20140109-1,KGRK20140110_000051_V06,4,2.417,1.200,613,0,0.212
KGRK20140109-1,KGRK20140110_000051_V06,5,3.384,1.200,612,0,0.072
KGRK20140109-1,KGRK20140110_000051_V06,6,4.307,1.200,615,0,0.073
KGRK20140109-1,KGRK20140110_000051_V06,7,5.317,1.200,614,0,0.238
KGRK20140109-1,KGRK20140110_000051_V06,8,6.196,1.200,616,0,0.074
KGRK20140109-1,KGRK20140110_000051_V06,9,7.515,1.200,619,0,0.150
KGRK20140110-1,KGRK20140110_232626_V06,0,0.483,1.200,945,0,12421.564
KGRK20140110-1,KGRK20140110_232626_V06,2,1.494,1.200,945,0,1545.365
KGRK20140110-1,KGRK20140110_232626_V06,4,2.505,1.200,475,0,6.414
