track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KGRK20110102_012945_V03,110.561,0.274,321.530,429.484,6.382,-97.271,30.138,3190.954,65630.875,20110101_192945
1,KGRK20110102_221550_V03,-84.079,0.247,271.173,178.391,2.500,-97.534,31.270,1250.072,62489.489,20110102_161550
3,KGRK20110108_000416_V03,20.523,0.182,238.082,352.057,7.550,-97.705,30.486,3774.841,40446.786,20110107_180416
3,KGRK20110108_001358_V03,30.223,0.821,236.389,358.387,16.106,-97.714,30.458,8053.048,43172.332,20110107_181358
3,KGRK20110108_002340_V03,39.923,0.946,238.761,359.646,17.942,-97.702,30.452,8970.923,42743.012,20110107_182340
3,KGRK20110108_003322_V03,49.623,0.935,236.425,362.797,24.965,-97.714,30.438,12482.517,44680.096,20110107_183322
3,KGRK20110108_004305_V03,59.340,0.880,231.463,365.541,31.945,-97.739,30.426,15972.405,47415.565,20110107_184305
3,KGRK20110108_005246_V03,69.023,0.779,234.142,369.049,33.890,-97.725,30.410,16944.881,47710.168,20110107_185246
3,KGRK20110108_010228_V03,78.723,0.616,230.570,372.220,43.409,-97.744,30.395,21704.596,50090.551,20110107_190228
3,KGRK20110108_011210_V03,88.423,0.656,233.038,371.124,46.851,-97.731,30.400,23425.325,48842.944,20110107_191210
3,KGRK20110108_012152_V03,98.123,0.082,234.924,372.348,50.022,-97.721,30.395,25010.772,48654.699,20110107_192152
1,KGRK20110107_230601_V03,-37.727,0.050,261.594,337.064,20.188,-97.583,30.554,10093.941,26686.893,20110107_170601
1,KGRK20110107_231544_V03,-28.010,-1.000,261.594,337.064,35.637,-97.583,30.554,17818.691,26686.893,20110107_171544
1,KGRK20110107_232527_V03,-18.293,0.055,253.849,347.204,18.137,-97.623,30.509,9068.407,33008.076,20110107_172527
4,KGRK20110108_232246_V03,-21.780,0.104,217.879,389.419,3.650,-97.810,30.318,1824.879,60703.411,20110108_172246
4,KGRK20110108_233229_V03,-12.063,0.089,218.469,390.480,16.778,-97.807,30.313,8389.198,60897.320,20110108_173229
7,KGRK20110109_001119_V03,26.770,0.078,216.691,371.398,28.088,-97.816,30.399,14044.216,54859.056,20110108_181119
