track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KSJT20150101-2,KSJT20150101_224555_V06,0,0.483,1.200,19878,19360,0,0,9470.297,9470.297,9470.297
KSJT20150101-2,KSJT20150101_224555_V06,2,0.879,1.200,19888,19389,0,0,8809.190,8809.190,8809.190
KSJT20150101-2,KSJT20150101_224555_V06,4,1.318,1.200,19895,19298,0,0,7473.467,7473.467,7473.467
KSJT20150101-2,KSJT20150101_225053_V06,0,0.483,1.200,25299,24455,0,0,17240.429,17240.429,17240.429
KSJT20150101-2,KSJT20150101_225053_V06,2,0.879,1.200,25303,24427,0,0,22884.382,22884.382,22884.382
KSJT20150101-2,KSJT20150101_225053_V06,4,1.318,1.200,25321,24503,0,0,12767.679,12767.679,12767.679
KSJT20150101-2,KSJT20150101_225535_V06,0,0.483,1.200,28076,27351,0,0,14758.691,14758.691,14758.691
KSJT20150101-2,KSJT20150101_225535_V06,2,0.879,1.200,28098,27072,0,0,33876.097,33876.097,33876.097
KSJT20150101-2,KSJT20150101_225535_V06,4,1.318,1.200,28099,27057,0,0,23629.419,23629.419,23629.419
KSJT20150101-8,KSJT20150101_234216_V06,0,0.483,1.200,13587,13287,0,0,2689.072,2689.072,2689.072
KSJT20150101-8,KSJT20150101_234216_V06,2,0.879,1.200,13588,13083,0,0,5462.303,5462.303,5462.303
KSJT20150101-8,KSJT20150101_234216_V06,4,1.318,1.200,13590,13060,0,0,4695.775,4695.775,4695.775
KSJT20150101-8,KSJT20150101_234741_V06,0,0.483,1.200,17504,16946,0,0,4327.758,4327.758,4327.758
KSJT20150101-8,KSJT20150101_234741_V06,2,1.494,1.200,17518,16888,0,0,3603.085,3603.085,3603.085
KSJT20150101-3,KSJT20150101_225053_V06,0,0.483,1.200,14471,13807,0,0,14409.010,14409.010,14409.010
KSJT20150101-3,KSJT20150101_225053_V06,2,0.879,1.200,14482,13868,0,0,17381.990,17381.990,17381.990
KSJT20150101-3,KSJT20150101_225053_V06,4,1.318,1.200,14501,13943,0,0,8777.334,8777.334,8777.334
KSJT20150101-15,KSJT20150102_015755_V06,0,0.483,1.200,3438,3279,0,0,4576.641,4576.641,4576.641
KSJT20150101-15,KSJT20150102_015755_V06,2,0.879,1.200,3446,3369,0,0,1907.348,1907.348,1907.348
KSJT20150102-14,KSJT20150103_015919_V06,0,0.483,1.200,28827,26497,0,1,995272.904,995272.904,986832.476
KSJT20150102-14,KSJT20150103_015919_V06,2,0.879,1.200,28830,26964,0,3,652359.830,652359.830,627513.481
KSJT20150102-14,KSJT20150103_015919_V06,4,1.318,1.200,28860,27328,0,0,51310.110,51310.110,51310.110
KSJT20150103-2,KSJT20150104_021146_V06,0,0.483,1.200,3157,1033,0,36,408433.522,408433.522,20669.839
KSJT20150103-2,KSJT20150104_021146_V06,2,1.494,1.200,3155,2869,0,0,32.515,32.515,32.515
KSJT20150103-2,KSJT20150104_021146_V06,4,2.505,1.200,1583,1553,0,0,1.220,1.220,1.220
KSJT20150103-2,KSJT20150104_021146_V06,5,3.516,1.200,1583,1582,0,0,0.014,0.014,0.014
KSJT20150103-2,KSJT20150104_021146_V06,6,4.482,1.200,1586,1576,0,0,0.175,0.175,0.175
KSJT20150103-2,KSJT20150104_022133_V06,0,0.483,1.200,8016,5222,4,42,791508.261,340406.828,22874.129
KSJT20150103-2,KSJT20150104_022133_V06,2,1.494,1.200,8018,7543,0,0,27.991,27.991,27.991
KSJT20150103-2,KSJT20150104_022133_V06,4,2.505,1.200,4011,3973,0,0,1.407,1.407,1.407
KSJT20150103-2,KSJT20150104_022133_V06,5,3.516,1.200,4011,3995,0,0,0.178,0.178,0.178
KSJT20150103-2,KSJT20150104_022133_V06,6,4.482,1.200,4025,4008,0,0,0.197,0.197,0.197
KSJT20150103-1,KSJT20150104_015212_V06,0,0.483,1.200,3322,1218,0,20,174082.380,174082.380,14974.986
KSJT20150103-1,KSJT20150104_015212_V06,2,1.494,1.200,3327,3087,0,0,11.645,11.645,11.645
KSJT20150103-1,KSJT20150104_015212_V06,4,2.505,1.200,1667,1641,0,0,1.219,1.219,1.219
KSJT20150103-1,KSJT20150104_015212_V06,5,3.516,1.200,1665,1662,0,0,0.070,0.070,0.070
KSJT20150103-1,KSJT20150104_015212_V06,6,4.482,1.200,1662,1656,0,0,0.227,0.227,0.227
KSJT20150104-1,KSJT20150104_231113_V06,0,0.483,1.200,606,254,0,6,127029.048,127029.048,1791.559
KSJT20150104-1,KSJT20150104_231113_V06,2,1.494,1.200,604,504,0,0,5.853,5.853,5.853
KSJT20150104-1,KSJT20150104_231113_V06,4,2.505,1.200,303,294,0,0,0.103,0.103,0.103
KSJT20150104-1,KSJT20150104_231113_V06,5,3.516,1.200,302,298,0,0,0.041,0.041,0.041
KSJT20150104-1,KSJT20150104_231113_V06,6,4.482,1.200,301,293,0,0,0.350,0.350,0.350
KSJT20150104-2,KSJT20150105_003921_V06,0,0.483,1.200,996,317,1,25,385343.016,174277.535,8599.734
KSJT20150104-2,KSJT20150105_003921_V06,2,1.494,1.200,997,795,0,0,18.131,18.131,18.131
KSJT20150104-2,KSJT20150105_003921_V06,4,2.505,1.200,501,465,0,0,1.671,1.671,1.671
KSJT20150104-2,KSJT20150105_003921_V06,5,3.516,1.200,502,496,0,0,0.062,0.062,0.062
KSJT20150104-2,KSJT20150105_003921_V06,6,4.482,1.200,503,482,0,0,0.464,0.464,0.464
KSJT20150105-1,KSJT20150105_231856_V06,0,0.483,1.200,3824,1455,7,46,1310533.361,415576.106,24913.646
KSJT20150105-1,KSJT20150105_231856_V06,2,1.494,1.200,3829,3394,0,0,85.447,85.447,85.447
KSJT20150105-1,KSJT20150105_231856_V06,4,2.505,1.200,1907,1824,0,0,6.156,6.156,6.156
KSJT20150105-1,KSJT20150105_231856_V06,5,3.516,1.200,1911,1884,0,0,0.820,0.820,0.820
KSJT20150105-1,KSJT20150105_231856_V06,6,4.482,1.200,1920,1870,0,0,1.535,1.535,1.535
KSJT20150105-2,KSJT20150106_011625_V06,0,0.483,1.200,3764,1384,4,40,757783.867,350209.526,19730.921
KSJT20150105-2,KSJT20150106_011625_V06,2,1.494,1.200,3764,3292,0,0,80.547,80.547,80.547
KSJT20150105-2,KSJT20150106_011625_V06,4,2.505,1.200,1879,1793,0,0,6.881,6.881,6.881
KSJT20150105-2,KSJT20150106_011625_V06,5,3.516,1.200,1887,1863,0,0,0.319,0.319,0.319
KSJT20150105-2,KSJT20150106_011625_V06,6,4.482,1.200,1889,1829,0,0,1.733,1.733,1.733
KSJT20150105-3,KSJT20150106_015533_V06,0,0.483,1.200,3841,1436,6,41,1659398.786,375085.276,18786.675
KSJT20150105-3,KSJT20150106_015533_V06,2,1.494,1.200,3842,3324,0,0,106.692,106.692,106.692
KSJT20150105-3,KSJT20150106_015533_V06,4,2.505,1.200,1925,1848,0,0,11.069,11.069,11.069
KSJT20150105-3,KSJT20150106_015533_V06,5,3.516,1.200,1929,1898,0,0,0.781,0.781,0.781
KSJT20150105-3,KSJT20150106_015533_V06,6,4.482,1.200,1928,1877,0,0,1.612,1.612,1.612
KSJT20150107-3,KSJT20150108_014508_V06,0,0.483,1.200,3689,1381,2,51,848761.515,519005.189,23010.205
KSJT20150107-3,KSJT20150108_014508_V06,2,1.494,1.200,3696,3233,0,0,190.822,190.822,190.822
KSJT20150107-3,KSJT20150108_014508_V06,4,2.505,1.200,1844,1748,0,0,7.560,7.560,7.560
KSJT20150107-3,KSJT20150108_014508_V06,5,3.516,1.200,1848,1838,0,0,0.207,0.207,0.207
