track_id,filename,from_sunset,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KGRK19950422_005854,-2.270,0.846,115.585,522.249,19.496,-98.336,29.716,9747.808,144398.229,19950421_195854
1,KGRK19950422_010444,3.563,0.953,121.157,520.036,24.017,-98.307,29.726,12008.596,141775.023,19950421_200444
1,KGRK19950422_011034,9.396,0.889,129.496,517.328,26.808,-98.264,29.738,13404.173,138115.050,19950421_201034
1,KGRK19950422_011625,15.246,0.797,132.843,508.605,33.222,-98.247,29.778,16611.050,133657.641,19950421_201625
1,KGRK19950422_012216,21.096,0.805,136.317,496.037,44.186,-98.230,29.835,22093.120,127693.841,19950421_202216
1,KGRK19950422_012806,26.930,0.740,136.990,486.001,56.418,-98.226,29.880,28209.201,123661.405,19950421_202806
1,KGRK19950422_014021,39.180,0.636,142.798,469.819,71.754,-98.197,29.953,35876.973,115705.532,19950421_204021
1,KGRK19950422_014612,45.030,0.450,151.706,468.758,74.892,-98.151,29.958,37446.067,112327.980,19950421_204612
1,KGRK19950422_015202,50.863,0.154,159.534,465.748,76.599,-98.110,29.972,38299.661,108631.301,19950421_205202
2,KGRK19950422_010444,3.563,0.657,60.804,343.794,14.491,-98.629,30.518,7245.367,121585.883,19950421_200444
2,KGRK19950422_011034,9.396,0.913,64.701,343.198,16.704,-98.609,30.521,8352.212,119615.888,19950421_201034
2,KGRK19950422_011625,15.246,0.788,68.775,342.322,17.419,-98.587,30.525,8709.301,117533.278,19950421_201625
2,KGRK19950422_012216,21.096,0.605,70.545,341.771,20.448,-98.578,30.528,10223.956,116613.025,19950421_202216
2,KGRK19950422_012806,26.930,0.310,73.586,341.327,19.955,-98.562,30.530,9977.560,115077.133,19950421_202806
2,KGRK19950422_014021,39.180,0.607,114.769,319.906,23.910,-98.349,30.628,11955.183,93148.562,19950421_204021
2,KGRK19950422_014612,45.030,0.780,118.101,317.880,24.193,-98.332,30.638,12096.392,91387.715,19950421_204612
2,KGRK19950422_015202,50.863,0.495,118.036,313.899,27.463,-98.332,30.656,13731.650,91247.197,19950421_205202
2,KGRK19950422_015751,56.680,0.053,118.136,311.277,29.070,-98.332,30.667,14535.053,91106.863,19950421_205751
9,KGRK19950422_014021,39.180,0.883,92.377,241.462,17.260,-98.470,30.981,8629.877,107858.570,19950421_204021
9,KGRK19950422_014612,45.030,0.856,92.597,238.504,21.149,-98.469,30.994,10574.519,108164.081,19950421_204612
9,KGRK19950422_015202,50.863,0.657,91.918,236.803,24.257,-98.472,31.002,12128.503,108733.388,19950421_205202
9,KGRK19950422_015751,56.680,0.801,90.767,231.814,27.674,-98.478,31.025,13837.239,110031.510,19950421_205751
9,KGRK19950422_020302,61.863,0.627,94.960,229.181,30.831,-98.457,31.037,15415.324,108462.919,19950421_210302
9,KGRK19950422_020852,67.696,0.050,99.015,226.221,35.471,-98.436,31.050,17735.427,107049.535,19950421_210852
7,KGRK19950422_012806,26.930,0.062,239.525,346.935,6.086,-97.698,30.510,3043.081,38275.381,19950421_202806
7,KGRK19950422_014021,39.180,0.314,227.603,378.599,21.323,-97.759,30.367,10661.717,53430.411,19950421_204021
7,KGRK19950422_014612,45.030,0.313,219.778,391.043,24.323,-97.800,30.310,12161.262,60672.181,19950421_204612
7,KGRK19950422_015202,50.863,0.700,216.713,391.990,26.318,-97.816,30.306,13159.138,62045.995,19950421_205202
5,KGRK19950422_012806,26.930,0.727,239.060,345.698,11.338,-97.700,30.515,5668.844,38085.471,19950421_202806
5,KGRK19950422_014021,39.180,0.199,238.935,345.729,19.463,-97.701,30.515,9731.347,38144.813,19950421_204021
5,KGRK19950422_014612,45.030,0.060,241.756,346.178,19.419,-97.686,30.513,9709.607,37164.210,19950421_204612
10,KGRK19950422_015202,50.863,0.193,61.340,334.292,29.410,-98.627,30.561,14704.784,120555.737,19950421_205202
10,KGRK19950422_015751,56.680,0.168,61.465,334.230,35.955,-98.626,30.561,17977.261,120489.205,19950421_205751
6,KGRK19950422_012806,26.930,0.498,123.507,329.629,9.803,-98.303,30.585,4901.388,89481.186,19950421_202806
8,KGRK19950422_012806,26.930,0.055,379.631,304.457,12.383,-96.967,30.701,6191.624,39877.825,19950421_202806
1,KGRK19950423_012941,27.859,0.178,227.028,497.016,28.249,-97.760,29.833,14124.303,105047.728,19950422_202941
2,KGRK19950423_015852,57.042,0.083,150.645,371.397,23.239,-98.160,30.397,11619.332,82771.646,19950422_205852
2,KGRK19950423_020442,62.875,0.064,137.020,379.220,43.014,-98.230,30.362,21506.886,90606.846,19950422_210442
2,KGRK19950426_000533,-58.249,0.084,69.366,346.077,11.504,-98.584,30.508,5751.887,117595.916,19950425_190533
2,KGRK19950426_001123,-52.416,0.342,68.514,344.983,18.272,-98.589,30.513,9135.995,117907.891,19950425_191123
2,KGRK19950426_001713,-46.583,0.166,66.551,342.974,20.079,-98.599,30.522,10039.391,118685.626,19950425_191713
2,KGRK19950426_002303,-40.749,0.059,67.554,339.373,20.007,-98.594,30.538,10003.390,117878.604,19950425_192303
2,KGRK19950426_002853,-34.916,0.203,69.184,328.511,24.265,-98.586,30.588,12132.384,116284.882,19950425_192853
2,KGRK19950426_003443,-29.083,-1.000,70.360,320.109,27.431,-98.580,30.625,13715.330,115259.398,19950425_193443
2,KGRK19950426_004033,-23.249,0.155,68.045,322.074,29.759,-98.592,30.616,14879.432,116501.662,19950425_194033
2,KGRK19950426_004624,-17.399,0.241,69.350,318.691,29.561,-98.586,30.632,14780.466,115702.891,19950425_194624
2,KGRK19950426_005214,-11.566,0.488,69.828,317.608,29.521,-98.583,30.637,14760.357,115422.398,19950425_195214
2,KGRK19950426_005804,-5.733,0.439,71.232,318.098,28.879,-98.576,30.635,14439.545,114741.604,19950425_195804
2,KGRK19950426_010354,0.101,0.169,72.183,316.555,29.964,-98.571,30.642,14981.938,114208.654,19950425_200354
3,KGRK19950426_000533,-58.249,0.059,124.640,517.595,15.445,-98.289,29.737,7722.638,139730.521,19950425_190533
3,KGRK19950426_001123,-52.416,0.068,125.627,517.396,22.464,-98.284,29.738,11232.041,139344.110,19950425_191123
3,KGRK19950426_001713,-46.583,0.172,131.074,522.646,27.071,-98.256,29.715,13535.601,139738.196,19950425_191713
3,KGRK19950426_002303,-40.749,0.328,139.012,522.270,27.367,-98.215,29.716,13683.428,137223.373,19950425_192303
3,KGRK19950426_002853,-34.916,0.815,141.787,527.130,28.932,-98.200,29.695,14466.143,138400.894,19950425_192853
3,KGRK19950426_003443,-29.083,0.688,140.409,523.279,38.279,-98.207,29.712,19139.377,137224.896,19950425_193443
3,KGRK19950426_004033,-23.249,0.584,142.695,523.057,41.810,-98.196,29.713,20904.941,136473.033,19950425_194033
3,KGRK19950426_004624,-17.399,0.380,146.108,526.103,44.404,-98.178,29.699,22202.147,136752.857,19950425_194624
3,KGRK19950426_005214,-11.566,0.362,148.880,529.168,45.710,-98.163,29.686,22855.169,137254.503,19950425_195214
4,KGRK19950426_003443,-29.083,0.914,112.942,482.468,44.539,-98.351,29.895,22269.295,130657.099,19950425_193443
4,KGRK19950426_004033,-23.249,0.810,112.468,482.067,48.441,-98.354,29.897,24220.262,130687.181,19950425_194033
4,KGRK19950426_004624,-17.399,0.584,117.062,476.916,50.300,-98.330,29.920,25149.916,127245.607,19950425_194624
4,KGRK19950426_005214,-11.566,0.694,117.999,472.093,52.241,-98.325,29.942,26120.474,125240.128,19950425_195214
4,KGRK19950426_005804,-5.733,0.553,121.719,468.650,50.089,-98.306,29.958,25044.539,122705.554,19950425_195804
4,KGRK19950426_010354,0.101,0.062,120.884,464.205,53.921,-98.311,29.978,26960.652,121496.673,19950425_200354
12,KGRK19950426_013305,29.284,0.082,154.270,425.110,35.148,-98.139,30.155,17573.769,96033.656,19950425_203305
12,KGRK19950426_013855,35.117,0.238,155.428,423.711,40.896,-98.133,30.162,20448.159,95138.527,19950425_203855
12,KGRK19950426_014446,40.967,0.054,153.125,416.290,43.760,-98.145,30.195,21880.239,93668.969,19950425_204446
12,KGRK19950426_015036,46.801,0.087,152.208,410.919,47.722,-98.150,30.219,23861.106,92392.527,19950425_205036
12,KGRK19950426_015626,52.634,0.271,145.850,409.269,51.532,-98.183,30.226,25765.963,94474.753,19950425_205626
12,KGRK19950426_020216,58.467,-1.000,141.121,406.380,55.348,-98.208,30.239,27673.758,95602.340,19950425_210216
12,KGRK19950426_020806,64.301,0.073,147.813,394.085,54.921,-98.174,30.295,27460.293,89460.907,19950425_210806
8,KGRK19950426_012715,23.451,0.160,229.935,398.505,9.406,-97.747,30.277,4702.948,60440.782,19950425_202715
8,KGRK19950426_013305,29.284,0.692,229.092,396.605,16.588,-97.751,30.285,8294.120,59917.711,19950425_203305
8,KGRK19950426_013855,35.117,0.239,228.027,390.366,19.025,-97.757,30.314,9512.565,57762.477,19950425_203855
8,KGRK19950426_014446,40.967,0.187,226.859,383.755,22.998,-97.763,30.343,11498.973,55597.741,19950425_204446
7,KGRK19950426_012715,23.451,0.201,244.085,342.909,9.041,-97.674,30.528,4520.384,35240.757,19950425_202715
7,KGRK19950426_013305,29.284,0.126,244.292,341.949,15.860,-97.673,30.532,7930.005,34868.142,19950425_203305
7,KGRK19950426_013855,35.117,-1.000,244.467,341.133,23.047,-97.672,30.536,11523.681,34553.706,19950425_203855
7,KGRK19950426_014446,40.967,0.087,245.503,331.175,12.480,-97.667,30.581,6239.809,31391.935,19950425_204446
9,KGRK19950426_012715,23.451,0.136,128.530,323.483,10.126,-98.277,30.613,5062.891,86535.255,19950425_202715
9,KGRK19950426_013305,29.284,0.098,128.385,321.451,17.634,-98.278,30.622,8816.909,86475.324,19950425_203305
5,KGRK19950426_003443,-29.083,0.186,71.618,334.324,19.861,-98.573,30.561,9930.698,115473.632,19950425_193443
6,KGRK19950426_012125,17.617,0.161,132.412,434.024,51.260,-98.252,30.114,25629.889,107294.417,19950425_202125
6,KGRK19950426_012715,23.451,0.131,137.373,426.465,42.826,-98.227,30.149,21412.846,103006.026,19950425_202715
11,KGRK19950426_012715,23.451,0.092,100.519,236.973,16.280,-98.427,31.002,8139.968,104600.314,19950425_202715
14,KGRK19950426_020806,64.301,0.122,393.605,339.746,9.989,-96.895,30.541,4994.450,50847.051,19950425_210806
2,KGRK19950427_000818,-56.162,0.551,68.315,349.871,9.077,-98.589,30.491,4538.576,118495.872,19950426_190818
2,KGRK19950427_001408,-50.328,0.870,70.503,347.418,13.739,-98.578,30.502,6869.616,117172.056,19950426_191408
2,KGRK19950427_001958,-44.495,0.874,72.875,342.972,16.958,-98.566,30.522,8479.193,115577.030,19950426_191958
2,KGRK19950427_002548,-38.662,0.929,73.113,341.067,23.980,-98.565,30.531,11990.098,115287.020,19950426_192548
2,KGRK19950427_003138,-32.828,0.937,71.257,339.520,32.008,-98.575,30.538,16003.843,116066.183,19950426_193138
2,KGRK19950427_003729,-26.978,0.912,73.651,339.334,38.303,-98.562,30.539,19151.589,114870.862,19950426_193729
2,KGRK19950427_004319,-21.145,0.845,76.663,340.136,44.031,-98.546,30.535,22015.433,113457.235,19950426_194319
2,KGRK19950427_004909,-15.312,0.773,82.437,345.858,46.018,-98.516,30.510,23008.828,111171.973,19950426_194909
2,KGRK19950427_005459,-9.478,0.618,87.075,351.371,48.044,-98.492,30.485,24021.869,109517.288,19950426_195459
2,KGRK19950427_010049,-3.645,0.382,86.259,351.404,52.324,-98.496,30.485,26162.083,109917.490,19950426_200049
2,KGRK19950427_010640,2.205,0.350,94.869,364.355,54.464,-98.450,30.427,27232.212,107494.466,19950426_200640
2,KGRK19950427_011230,8.038,0.338,104.206,374.544,54.381,-98.401,30.381,27190.306,104752.363,19950426_201230
2,KGRK19950427_011820,13.872,0.351,110.123,386.892,53.094,-98.370,30.326,26546.890,104407.400,19950426_201820
