track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK20160101-1,KGRK20160101_223206_V06,0,0.483,1.200,1565,675,0,0,6959.774,6959.774,6959.774
KGRK20160101-1,KGRK20160101_223206_V06,2,1.450,1.200,1565,1558,0,0,1.205,1.205,1.205
KGRK20160101-1,KGRK20160101_223206_V06,4,2.417,1.200,782,782,0,0,0.000,0.000,0.000
KGRK20160101-1,KGRK20160101_223206_V06,5,3.384,1.200,784,784,0,0,0.000,0.000,0.000
KGRK20160101-1,KGRK20160101_223206_V06,6,4.307,1.200,783,783,0,0,0.000,0.000,0.000
KGRK20160101-1,KGRK20160101_223206_V06,7,5.317,1.200,788,788,0,0,0.000,0.000,0.000
KGRK20160101-1,KGRK20160101_223206_V06,8,6.196,1.200,789,781,0,0,1.824,1.824,1.824
KGRK20160101-2,KGRK20160101_223206_V06,0,0.483,1.200,1469,669,0,0,3367.314,3367.314,3367.314
KGRK20160101-2,KGRK20160101_223206_V06,2,1.450,1.200,1467,1467,0,0,0.000,0.000,0.000
KGRK20160101-2,KGRK20160101_223206_V06,4,2.417,1.200,727,727,0,0,0.000,0.000,0.000
KGRK20160101-2,KGRK20160101_223206_V06,5,3.384,1.200,724,707,0,0,9.130,9.130,9.130
KGRK20160101-2,KGRK20160101_223206_V06,6,4.307,1.200,725,716,0,0,5.592,5.592,5.592
KGRK20160101-2,KGRK20160101_223206_V06,7,5.317,1.200,727,722,0,0,5.347,5.347,5.347
KGRK20160101-3,KGRK20160101_230926_V06,0,0.483,1.200,2287,1596,0,0,1396.334,1396.334,1396.334
KGRK20160101-3,KGRK20160101_230926_V06,2,1.450,1.200,2288,2288,0,0,0.000,0.000,0.000
KGRK20160101-3,KGRK20160101_230926_V06,4,2.417,1.200,1145,1145,0,0,0.000,0.000,0.000
KGRK20160101-3,KGRK20160101_230926_V06,5,3.384,1.200,1147,1110,0,0,22.363,22.363,22.363
KGRK20160101-3,KGRK20160101_230926_V06,6,4.307,1.200,1151,1114,0,0,24.698,24.698,24.698
KGRK20160102-5,KGRK20160103_005420_V06,0,0.483,1.200,6400,6304,0,0,1280.682,1280.682,1280.682
KGRK20160102-5,KGRK20160103_005420_V06,2,1.450,1.200,6403,5911,0,0,9794.642,9794.642,9794.642
KGRK20160102-5,KGRK20160103_005921_V06,0,0.483,1.200,8894,8811,0,0,1548.593,1548.593,1548.593
KGRK20160102-5,KGRK20160103_005921_V06,2,1.450,1.200,8900,8299,0,0,10965.632,10965.632,10965.632
