track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK20150102-8,KGRK20150102_221623_V06,0,0.483,1.200,8433,8371,0,0,82.127,82.127,82.127
KGRK20150102-8,KGRK20150102_221623_V06,2,1.450,1.200,8440,8369,0,0,198.086,198.086,198.086
KGRK20150102-8,KGRK20150102_221623_V06,4,2.417,1.200,4230,4181,0,0,286.167,286.167,286.167
KGRK20150102-9,KGRK20150102_221623_V06,0,0.483,1.200,7747,7442,0,0,430.695,430.695,430.695
KGRK20150102-9,KGRK20150102_221623_V06,2,1.450,1.200,7754,7346,0,0,1496.302,1496.302,1496.302
KGRK20150102-9,KGRK20150102_221623_V06,4,2.417,1.200,3883,3801,0,0,345.625,345.625,345.625
KGRK20150102-13,KGRK20150102_222601_V06,0,0.483,1.200,3734,3700,0,0,53.913,53.913,53.913
KGRK20150102-13,KGRK20150102_222601_V06,2,1.450,1.200,3738,3680,0,0,144.208,144.208,144.208
KGRK20150102-13,KGRK20150102_222601_V06,4,2.417,1.200,1868,1836,0,0,164.245,164.245,164.245
KGRK20150102-18,KGRK20150102_225541_V06,0,0.483,1.200,2753,1500,0,0,1611.448,1611.448,1611.448
KGRK20150102-18,KGRK20150102_225541_V06,2,1.450,1.200,2758,2570,0,0,14.459,14.459,14.459
KGRK20150102-18,KGRK20150102_225541_V06,4,2.417,1.200,1381,1372,0,0,0.739,0.739,0.739
KGRK20150102-18,KGRK20150102_225541_V06,5,3.384,1.200,1380,1380,0,0,0.000,0.000,0.000
KGRK20150102-18,KGRK20150102_225541_V06,6,4.307,1.200,1383,1383,0,0,0.000,0.000,0.000
KGRK20150102-18,KGRK20150102_225541_V06,7,5.317,1.200,1381,1380,0,0,0.181,0.181,0.181
KGRK20150102-18,KGRK20150102_225541_V06,8,6.196,1.200,1387,1383,0,0,1.143,1.143,1.143
KGRK20150103-1,KGRK20150103_234139_V06,0,0.483,1.200,3152,796,0,0,58923.052,58923.052,58923.052
KGRK20150103-1,KGRK20150103_234139_V06,2,1.494,1.200,3152,3152,0,0,0.000,0.000,0.000
KGRK20150103-1,KGRK20150103_234139_V06,4,2.505,1.200,1577,1577,0,0,0.000,0.000,0.000
KGRK20150103-1,KGRK20150103_234139_V06,5,3.516,1.200,1574,1574,0,0,0.000,0.000,0.000
KGRK20150103-1,KGRK20150103_234139_V06,6,4.482,1.200,1579,1579,0,0,0.000,0.000,0.000
KGRK20150103-2,KGRK20150104_013834_V06,0,0.483,1.200,39,5,0,0,589.759,589.759,589.759
KGRK20150103-2,KGRK20150104_013834_V06,2,1.494,1.200,40,40,0,0,0.000,0.000,0.000
KGRK20150103-2,KGRK20150104_013834_V06,4,2.505,1.200,19,19,0,0,0.000,0.000,0.000
KGRK20150104-1,KGRK20150104_233026_V06,0,0.483,1.200,522,232,0,0,1228.777,1228.777,1228.777
KGRK20150104-1,KGRK20150104_233026_V06,2,1.494,1.200,523,523,0,0,0.000,0.000,0.000
KGRK20150104-1,KGRK20150104_233026_V06,4,2.505,1.200,264,264,0,0,0.000,0.000,0.000
KGRK20150104-1,KGRK20150104_233026_V06,5,3.516,1.200,262,262,0,0,0.000,0.000,0.000
KGRK20150104-1,KGRK20150104_233026_V06,6,4.482,1.200,262,262,0,0,0.000,0.000,0.000
KGRK20150104-3,KGRK20150105_000924_V06,0,0.483,1.200,721,293,0,0,1586.554,1586.554,1586.554
KGRK20150104-3,KGRK20150105_000924_V06,2,1.494,1.200,716,712,0,0,0.107,0.107,0.107
KGRK20150104-3,KGRK20150105_000924_V06,4,2.505,1.200,358,358,0,0,0.000,0.000,0.000
KGRK20150104-3,KGRK20150105_000924_V06,5,3.516,1.200,357,357,0,0,0.000,0.000,0.000
KGRK20150104-3,KGRK20150105_000924_V06,6,4.482,1.200,361,359,0,0,0.171,0.171,0.171
KGRK20150105-3,KGRK20150105_233715_V06,0,0.483,1.200,3525,1337,0,0,24154.454,24154.454,24154.454
KGRK20150105-3,KGRK20150105_233715_V06,2,1.494,1.200,3527,3521,0,0,0.319,0.319,0.319
KGRK20150105-3,KGRK20150105_233715_V06,4,2.505,1.200,1767,1767,0,0,0.000,0.000,0.000
KGRK20150105-3,KGRK20150105_233715_V06,5,3.516,1.200,1767,1767,0,0,0.000,0.000,0.000
KGRK20150105-3,KGRK20150105_233715_V06,6,4.482,1.200,1766,1766,0,0,0.000,0.000,0.000
KGRK20150105-3,KGRK20150105_234700_V06,0,0.483,1.200,8950,5565,0,0,35347.900,35347.900,35347.900
KGRK20150105-3,KGRK20150105_234700_V06,2,1.494,1.200,8961,8924,0,0,0.684,0.684,0.684
KGRK20150105-3,KGRK20150105_234700_V06,4,2.505,1.200,4480,4476,0,0,0.222,0.222,0.222
KGRK20150105-3,KGRK20150105_234700_V06,5,3.516,1.200,4484,4482,0,0,0.095,0.095,0.095
KGRK20150105-3,KGRK20150105_234700_V06,6,4.482,1.200,4494,4494,0,0,0.000,0.000,0.000
KGRK20150105-1,KGRK20150105_221912_V06,0,0.483,1.200,53,32,0,0,200.727,200.727,200.727
KGRK20150105-1,KGRK20150105_221912_V06,2,1.494,1.200,52,52,0,0,0.000,0.000,0.000
KGRK20150105-1,KGRK20150105_221912_V06,4,2.505,1.200,32,32,0,0,0.000,0.000,0.000
KGRK20150105-1,KGRK20150105_221912_V06,5,3.516,1.200,32,32,0,0,0.000,0.000,0.000
KGRK20150105-1,KGRK20150105_221912_V06,6,4.482,1.200,32,32,0,0,0.000,0.000,0.000
KGRK20150105-2,KGRK20150105_230800_V06,0,0.483,1.200,959,233,0,0,2797.334,2797.334,2797.334
KGRK20150105-2,KGRK20150105_230800_V06,2,1.494,1.200,963,959,0,0,0.244,0.244,0.244
KGRK20150105-2,KGRK20150105_230800_V06,4,2.505,1.200,482,482,0,0,0.000,0.000,0.000
KGRK20150105-2,KGRK20150105_230800_V06,5,3.516,1.200,482,482,0,0,0.000,0.000,0.000
KGRK20150105-2,KGRK20150105_230800_V06,6,4.482,1.200,482,482,0,0,0.000,0.000,0.000
KGRK20150106-1,KGRK20150106_221615_V06,0,0.483,1.200,58,6,0,0,286.588,286.588,286.588
KGRK20150106-1,KGRK20150106_221615_V06,2,1.494,1.200,57,57,0,0,0.000,0.000,0.000
KGRK20150106-1,KGRK20150106_221615_V06,4,2.505,1.200,28,28,0,0,0.000,0.000,0.000
KGRK20150106-1,KGRK20150106_221615_V06,5,3.516,1.200,28,28,0,0,0.000,0.000,0.000
KGRK20150106-1,KGRK20150106_221615_V06,6,4.482,1.200,31,31,0,0,0.000,0.000,0.000
KGRK20150107-1,KGRK20150107_221431_V06,0,0.483,1.200,462,244,0,0,56.910,56.910,56.910
KGRK20150107-1,KGRK20150107_221431_V06,2,1.494,1.200,467,467,0,0,0.000,0.000,0.000
KGRK20150107-1,KGRK20150107_221431_V06,4,2.505,1.200,234,234,0,0,0.000,0.000,0.000
KGRK20150107-1,KGRK20150107_221431_V06,5,3.516,1.200,234,234,0,0,0.000,0.000,0.000
KGRK20150107-1,KGRK20150107_221431_V06,6,4.482,1.200,230,230,0,0,0.000,0.000,0.000
KGRK20150107-1,KGRK20150107_222416_V06,0,0.483,1.200,2442,2139,0,0,43.948,43.948,43.948
KGRK20150107-1,KGRK20150107_222416_V06,2,1.494,1.200,2442,2440,0,0,0.082,0.082,0.082
KGRK20150107-1,KGRK20150107_222416_V06,4,2.505,1.200,1228,1228,0,0,0.000,0.000,0.000
KGRK20150107-1,KGRK20150107_222416_V06,5,3.516,1.200,1227,1227,0,0,0.000,0.000,0.000
KGRK20150107-1,KGRK20150107_222416_V06,6,4.482,1.200,1232,1232,0,0,0.000,0.000,0.000
KGRK20150109-8,KGRK20150109_223544_V06,0,0.483,1.200,2245,2083,0,0,137.038,137.038,137.038
KGRK20150109-8,KGRK20150109_223544_V06,2,1.450,1.200,2243,2091,0,0,286.149,286.149,286.149
KGRK20150109-8,KGRK20150109_223544_V06,4,2.417,1.200,1122,1062,0,0,236.792,236.792,236.792
KGRK20150109-8,KGRK20150109_223544_V06,5,3.384,1.200,1125,1122,0,0,4.325,4.325,4.325
KGRK20150109-8,KGRK20150109_223857_V06,0,0.483,1.200,27108,25885,0,0,938.020,938.020,938.020
KGRK20150109-8,KGRK20150109_223857_V06,2,1.450,1.200,27132,25749,0,0,46986.409,46986.409,46986.409
KGRK20150109-8,KGRK20150109_223857_V06,4,2.417,1.200,13574,13261,0,0,9577.155,9577.155,9577.155
KGRK20150109-8,KGRK20150109_223857_V06,5,3.384,1.200,13586,13384,0,0,770.537,770.537,770.537
KGRK20150109-10,KGRK20150109_223544_V06,0,0.483,1.200,3142,3037,0,0,12.392,12.392,12.392
KGRK20150109-10,KGRK20150109_223544_V06,2,1.450,1.200,3143,3068,0,0,4.669,4.669,4.669
KGRK20150109-10,KGRK20150109_223544_V06,4,2.417,1.200,1558,1553,0,0,0.436,0.436,0.436
KGRK20150109-10,KGRK20150109_223544_V06,5,3.384,1.200,1558,1541,0,0,4.209,4.209,4.209
KGRK20150109-10,KGRK20150109_223544_V06,6,4.307,1.200,1561,1561,0,0,0.000,0.000,0.000
KGRK20150109-10,KGRK20150109_223544_V06,7,5.317,1.200,1565,1565,0,0,0.000,0.000,0.000
KGRK20150109-10,KGRK20150109_223544_V06,8,6.196,1.200,1563,1563,0,0,0.000,0.000,0.000
KGRK20150109-12,KGRK20150109_223857_V06,0,0.483,1.200,3962,3174,0,0,381608.899,381608.899,381608.899
KGRK20150109-22,KGRK20150110_002308_V06,0,0.483,1.200,3615,3354,0,0,151.118,151.118,151.118
KGRK20150109-22,KGRK20150110_002308_V06,2,1.450,1.200,3612,3470,0,0,50.573,50.573,50.573
KGRK20150109-22,KGRK20150110_002308_V06,4,2.417,1.200,1833,1672,0,0,350.918,350.918,350.918
KGRK20150109-22,KGRK20150110_002308_V06,5,3.384,1.200,1822,1759,0,0,41.323,41.323,41.323
KGRK20150110-7,KGRK20150111_001207_V06,0,0.483,1.200,8692,8541,0,0,2007.609,2007.609,2007.609
KGRK20150110-7,KGRK20150111_001207_V06,2,1.450,1.200,8694,8393,0,0,2904.498,2904.498,2904.498
KGRK20150110-12,KGRK20150111_020136_V06,0,0.483,1.200,19075,17523,0,0,979.882,979.882,979.882
