track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KGRK20070103-11,KGRK20070103_231051,0,0.500,1.200,7767,nan,0,2,57059.054,57059.054,50724.870
KGRK20070103-11,KGRK20070103_231051,2,1.300,1.200,7761,nan,0,0,33608.328,33608.328,33608.328
KGRK20070103-11,KGRK20070103_231051,4,2.400,1.200,7769,nan,0,0,36989.752,36989.752,36989.752
KGRK20070103-11,KGRK20070103_231051,5,3.300,1.200,7776,nan,0,0,17189.239,17189.239,17189.239
KGRK20070103-11,KGRK20070103_231051,6,4.300,1.200,7786,nan,0,0,7078.212,7078.212,7078.212
KGRK20070103-11,KGRK20070103_231051,7,5.200,1.200,7796,nan,0,0,4785.721,4785.721,4785.721
KGRK20070103-11,KGRK20070103_231051,8,6.200,1.200,7807,nan,0,0,1905.324,1905.324,1905.324
KGRK20070103-11,KGRK20070103_231051,9,7.500,1.200,7829,nan,0,0,687.210,687.210,687.210
KGRK20070103-11,KGRK20070103_231051,10,8.600,1.200,7849,nan,0,0,440.594,440.594,440.594
KGRK20070103-11,KGRK20070103_231546,0,0.500,1.200,11878,nan,0,3,66745.703,66745.703,64574.517
KGRK20070103-11,KGRK20070103_231546,2,1.300,1.200,11882,nan,0,0,59446.080,59446.080,59446.080
KGRK20070103-11,KGRK20070103_231546,4,2.400,1.200,11893,nan,0,1,42024.112,42024.112,38685.545
KGRK20070103-11,KGRK20070103_231546,5,3.300,1.200,11901,nan,0,0,15220.607,15220.607,15220.607
KGRK20070103-11,KGRK20070103_231546,6,4.300,1.200,11916,nan,0,0,7247.892,7247.892,7247.892
KGRK20070103-11,KGRK20070103_231546,7,5.200,1.200,11930,nan,0,0,3579.235,3579.235,3579.235
KGRK20070103-11,KGRK20070103_231546,8,6.200,1.200,11950,nan,0,0,2371.531,2371.531,2371.531
KGRK20070103-11,KGRK20070103_231546,9,7.400,1.200,11982,nan,0,0,1766.447,1766.447,1766.447
KGRK20070103-11,KGRK20070103_231546,10,8.500,1.200,12021,nan,0,0,1031.956,1031.956,1031.956
KGRK20070103-11,KGRK20070103_232039,0,0.500,1.200,12992,nan,0,7,146222.730,146222.730,128592.952
KGRK20070103-11,KGRK20070103_232039,2,1.300,1.200,12998,nan,0,0,122215.734,122215.734,122215.734
KGRK20070103-11,KGRK20070103_232039,4,2.500,1.200,13012,nan,0,1,93557.171,93557.171,90905.772
KGRK20070103-11,KGRK20070103_232039,5,3.300,1.200,13015,nan,0,0,35411.115,35411.115,35411.115
KGRK20070103-11,KGRK20070103_232039,6,4.300,1.200,13033,nan,0,0,25976.073,25976.073,25976.073
KGRK20070103-11,KGRK20070103_232039,7,5.200,1.200,13067,nan,0,0,11293.574,11293.574,11293.574
KGRK20070103-11,KGRK20070103_232039,8,6.200,1.200,13081,nan,0,0,5659.325,5659.325,5659.325
KGRK20070103-11,KGRK20070103_232039,9,7.500,1.200,13116,nan,0,0,2586.545,2586.545,2586.545
KGRK20070103-11,KGRK20070103_232039,10,8.600,1.200,13166,nan,0,0,550.144,550.144,550.144
KGRK20070103-3,KGRK20070103_222146,0,0.500,1.200,4608,nan,0,0,75349.296,75349.296,75349.296
KGRK20070103-3,KGRK20070103_222146,2,1.300,1.200,4612,nan,0,0,39574.955,39574.955,39574.955
KGRK20070103-3,KGRK20070103_222146,4,2.500,1.200,4608,nan,0,0,28761.855,28761.855,28761.855
KGRK20070103-3,KGRK20070103_222146,5,3.300,1.200,4617,nan,0,0,22683.815,22683.815,22683.815
KGRK20070103-3,KGRK20070103_222640,0,0.500,1.200,6524,nan,0,0,67567.690,67567.690,67567.690
KGRK20070103-3,KGRK20070103_222640,2,1.300,1.200,6523,nan,0,0,75814.064,75814.064,75814.064
KGRK20070103-3,KGRK20070103_222640,4,2.500,1.200,6530,nan,0,0,50333.283,50333.283,50333.283
KGRK20070103-3,KGRK20070103_222640,5,3.300,1.200,6540,nan,0,0,43760.605,43760.605,43760.605
KGRK20070103-3,KGRK20070103_223135,0,0.500,1.200,5615,nan,0,0,87556.359,87556.359,87556.359
KGRK20070103-3,KGRK20070103_223135,2,1.300,1.200,5621,nan,0,3,82456.054,82456.054,71895.401
KGRK20070103-3,KGRK20070103_223135,4,2.500,1.200,5621,nan,0,0,30319.677,30319.677,30319.677
KGRK20070103-3,KGRK20070103_223135,5,3.300,1.200,5625,nan,0,0,27616.219,27616.219,27616.219
KGRK20070103-3,KGRK20070103_223135,6,4.300,1.200,5632,nan,0,0,16257.208,16257.208,16257.208
KGRK20070103-3,KGRK20070103_223630,0,0.500,1.200,7295,nan,0,2,86462.670,86462.670,80518.257
KGRK20070103-3,KGRK20070103_223630,2,1.300,1.200,7296,nan,0,0,72794.133,72794.133,72794.133
KGRK20070103-3,KGRK20070103_223630,4,2.500,1.200,7303,nan,0,0,35995.164,35995.164,35995.164
KGRK20070103-3,KGRK20070103_223630,5,3.300,1.200,7323,nan,0,0,25353.866,25353.866,25353.866
KGRK20070103-3,KGRK20070103_223630,6,4.300,1.200,7327,nan,0,0,17405.869,17405.869,17405.869
KGRK20070103-3,KGRK20070103_224124,0,0.500,1.200,6160,nan,0,0,65752.345,65752.345,65752.345
KGRK20070103-3,KGRK20070103_224124,2,1.300,1.200,6166,nan,0,0,79137.331,79137.331,79137.331
KGRK20070103-3,KGRK20070103_224124,4,2.400,1.200,6168,nan,0,0,48168.550,48168.550,48168.550
