track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
KEWX20030101-2,KEWX20030102_011831,0,0.400,1.200,5586,0,6084.856
KEWX20030101-2,KEWX20030102_011831,2,1.400,1.200,5586,0,14.668
KEWX20030101-2,KEWX20030102_011831,4,2.400,1.200,5594,0,18.936
KEWX20030101-2,KEWX20030102_011831,5,3.400,1.200,5595,0,2.732
KEWX20030101-2,KEWX20030102_012823,0,0.400,1.200,7640,0,5643.697
KEWX20030101-2,KEWX20030102_012823,2,1.400,1.200,7658,0,14.366
KEWX20030101-2,KEWX20030102_012823,4,2.400,1.200,8048,0,47.896
KEWX20030101-2,KEWX20030102_012823,5,3.400,1.200,8203,0,12.298
KEWX20030101-2,KEWX20030102_013813,0,0.400,1.200,2078,0,1676.488
KEWX20030101-2,KEWX20030102_013813,2,1.400,1.200,2076,0,5.209
KEWX20030101-2,KEWX20030102_013813,4,2.300,1.200,2077,0,10.821
KEWX20030101-2,KEWX20030102_013813,5,3.500,1.200,2088,0,3.594
KEWX20030101-2,KEWX20030102_013813,6,4.400,1.200,2088,0,1.062
KEWX20030101-1,KEWX20030102_000933,0,0.400,1.200,735,0,260.060
KEWX20030101-1,KEWX20030102_000933,2,1.500,1.200,732,0,0.550
KEWX20030101-1,KEWX20030102_000933,4,2.400,1.200,735,0,0.553
KEWX20030103-1,KEWX20030103_222505,0,0.500,1.200,23,0,230.342
KEWX20030103-1,KEWX20030103_222505,2,1.400,1.200,25,0,0.012
KEWX20030103-1,KEWX20030103_222505,4,2.400,1.200,23,0,0.011
KEWX20030103-1,KEWX20030103_222505,5,3.400,1.200,22,0,0.011
KEWX20030103-2,KEWX20030104_004406,0,0.500,1.200,1508,0,1187.624
KEWX20030103-2,KEWX20030104_004406,2,1.400,1.200,1509,0,16.409
KEWX20030103-2,KEWX20030104_004406,4,2.400,1.200,1508,0,4.604
KEWX20030103-2,KEWX20030104_004406,5,3.400,1.200,1513,0,0.410
KEWX20030103-2,KEWX20030104_004406,6,4.400,1.200,1511,0,0.410
KEWX20030105-1,KEWX20030106_002906,0,0.500,1.200,497,0,1216.685
KEWX20030105-1,KEWX20030106_002906,2,1.400,1.200,491,0,7.700
KEWX20030105-1,KEWX20030106_002906,4,2.400,1.200,492,0,0.122
KEWX20030105-1,KEWX20030106_002906,5,3.400,1.200,491,0,0.122
KEWX20030105-1,KEWX20030106_002906,6,4.400,1.200,491,0,0.122
KEWX20030105-1,KEWX20030106_003857,0,0.400,1.200,1898,0,2221.871
KEWX20030105-1,KEWX20030106_003857,2,1.400,1.200,1903,0,188.127
KEWX20030105-1,KEWX20030106_003857,4,2.400,1.200,1901,0,0.464
KEWX20030105-1,KEWX20030106_003857,5,3.400,1.200,1899,0,0.464
KEWX20030105-1,KEWX20030106_003857,6,4.400,1.200,1908,0,0.468
KEWX20030105-1,KEWX20030106_004848,0,0.500,1.200,4416,0,1995.290
KEWX20030105-1,KEWX20030106_004848,2,1.400,1.200,4411,0,389.362
KEWX20030105-1,KEWX20030106_004848,4,2.400,1.200,4420,0,16.207
KEWX20030105-1,KEWX20030106_004848,5,3.400,1.200,4429,0,4.392
KEWX20030105-1,KEWX20030106_004848,6,4.400,1.200,4432,0,1.069
KEWX20030105-1,KEWX20030106_005840,0,0.400,1.200,1442,0,1030.801
KEWX20030105-1,KEWX20030106_005840,2,1.400,1.200,1278,0,233.558
KEWX20030105-1,KEWX20030106_005840,4,2.400,1.200,1261,0,3.873
KEWX20030105-1,KEWX20030106_005840,5,3.400,1.200,1265,0,0.641
KEWX20030105-1,KEWX20030106_005840,6,4.400,1.200,1266,0,0.281
