track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KDFX20150101-1,KDFX20150101_224003_V06,0,0.483,1.200,5584,5183,0,0,5242.223,5242.223,5242.223
KDFX20150101-2,KDFX20150101_224003_V06,0,0.483,1.200,5114,4990,0,0,198.010,198.010,198.010
KDFX20150101-2,KDFX20150101_224003_V06,2,1.494,1.200,5113,5086,0,0,41.640,41.640,41.640
KDFX20150102-1,KDFX20150102_225349_V06,0,0.483,1.200,4260,3895,0,0,7020.282,7020.282,7020.282
KDFX20150102-1,KDFX20150102_225349_V06,2,1.450,1.200,4265,4081,0,0,2091.820,2091.820,2091.820
KDFX20150103-1,KDFX20150103_225001_V06,0,0.483,1.200,96,18,0,0,4488.395,4488.395,4488.395
KDFX20150103-1,KDFX20150103_225001_V06,2,1.494,1.200,92,92,0,0,0.000,0.000,0.000
KDFX20150103-1,KDFX20150103_225001_V06,4,2.505,1.200,45,45,0,0,0.000,0.000,0.000
KDFX20150103-1,KDFX20150103_225001_V06,5,3.516,1.200,45,45,0,0,0.000,0.000,0.000
KDFX20150103-1,KDFX20150103_225001_V06,6,4.482,1.200,47,47,0,0,0.000,0.000,0.000
KDFX20150105-1,KDFX20150106_011730_V06,0,0.483,1.200,4853,1328,3,30,190657.054,48517.713,2137.105
KDFX20150105-1,KDFX20150106_011730_V06,2,1.494,1.200,4855,3391,0,0,107.102,107.102,107.102
KDFX20150105-1,KDFX20150106_011730_V06,4,2.505,1.200,2426,2238,0,0,5.753,5.753,5.753
KDFX20150105-1,KDFX20150106_011730_V06,5,3.516,1.200,2427,2275,0,0,1.701,1.701,1.701
KDFX20150105-1,KDFX20150106_011730_V06,6,4.482,1.200,2428,2329,0,0,1.463,1.463,1.463
KDFX20150107-5,KDFX20150108_013110_V06,0,0.483,1.200,493,463,0,0,67.484,67.484,67.484
KDFX20150107-5,KDFX20150108_013110_V06,2,1.450,1.200,494,477,0,0,25.770,25.770,25.770
KDFX20150108-7,KDFX20150109_020823_V06,0,0.483,1.200,23026,20586,0,0,212.574,212.574,212.574
KDFX20150108-7,KDFX20150109_020823_V06,2,1.494,1.200,23038,22230,0,0,20.858,20.858,20.858
KDFX20150108-7,KDFX20150109_020823_V06,4,2.505,1.200,11539,11328,0,0,268.874,268.874,268.874
KDFX20150108-7,KDFX20150109_020823_V06,5,3.516,1.200,11546,11454,0,0,23.751,23.751,23.751
KDFX20150108-7,KDFX20150109_020823_V06,6,4.482,1.200,11542,11187,0,0,145.613,145.613,145.613
KDFX20150109-7,KDFX20150109_232648_V06,0,0.483,1.200,8766,8618,0,0,2332.496,2332.496,2332.496
KDFX20150109-7,KDFX20150109_232648_V06,4,1.450,1.200,8778,8777,0,0,6.931,6.931,6.931
KDFX20150113-1,KDFX20150113_225746_V06,0,0.483,1.200,93,38,0,0,726.924,726.924,726.924
KDFX20150113-1,KDFX20150113_225746_V06,2,1.494,1.200,92,73,0,0,1.037,1.037,1.037
KDFX20150113-1,KDFX20150113_225746_V06,4,2.505,1.200,46,46,0,0,0.000,0.000,0.000
KDFX20150113-1,KDFX20150113_225746_V06,5,3.516,1.200,47,47,0,0,0.000,0.000,0.000
KDFX20150113-1,KDFX20150113_225746_V06,6,4.482,1.200,47,47,0,0,0.000,0.000,0.000
KDFX20150115-1,KDFX20150115_231010_V06,0,0.483,1.200,150,77,0,0,1363.352,1363.352,1363.352
KDFX20150115-1,KDFX20150115_231010_V06,2,1.494,1.200,151,151,0,0,0.000,0.000,0.000
KDFX20150115-1,KDFX20150115_231010_V06,4,2.505,1.200,76,76,0,0,0.000,0.000,0.000
KDFX20150115-1,KDFX20150115_231010_V06,5,3.516,1.200,76,76,0,0,0.000,0.000,0.000
KDFX20150115-1,KDFX20150115_231010_V06,6,4.482,1.200,77,77,0,0,0.000,0.000,0.000
KDFX20150116-1,KDFX20150116_224300_V06,0,0.483,1.200,466,298,0,0,9018.728,9018.728,9018.728
KDFX20150116-1,KDFX20150116_224300_V06,2,1.494,1.200,464,464,0,0,0.000,0.000,0.000
KDFX20150116-1,KDFX20150116_224300_V06,4,2.505,1.200,232,232,0,0,0.000,0.000,0.000
KDFX20150116-1,KDFX20150116_224300_V06,5,3.516,1.200,231,231,0,0,0.000,0.000,0.000
KDFX20150116-1,KDFX20150116_224300_V06,6,4.482,1.200,234,234,0,0,0.000,0.000,0.000
KDFX20150116-2,KDFX20150117_004133_V06,0,0.483,1.200,41,3,0,0,1152.404,1152.404,1152.404
KDFX20150116-2,KDFX20150117_004133_V06,2,1.494,1.200,40,40,0,0,0.000,0.000,0.000
KDFX20150116-2,KDFX20150117_004133_V06,4,2.505,1.200,19,19,0,0,0.000,0.000,0.000
KDFX20150117-1,KDFX20150117_225308_V06,0,0.483,1.200,24,8,0,0,79.007,79.007,79.007
KDFX20150117-1,KDFX20150117_225308_V06,2,1.494,1.200,23,22,0,0,0.181,0.181,0.181
KDFX20150117-1,KDFX20150117_225308_V06,4,2.505,1.200,13,13,0,0,0.000,0.000,0.000
KDFX20150117-1,KDFX20150117_225308_V06,5,3.516,1.200,13,13,0,0,0.000,0.000,0.000
KDFX20150117-3,KDFX20150117_231228_V06,0,0.483,1.200,11723,11520,0,0,904.061,904.061,904.061
KDFX20150117-3,KDFX20150117_231228_V06,2,1.494,1.200,11735,11687,0,0,202.156,202.156,202.156
KDFX20150118-1,KDFX20150118_224534_V06,0,0.483,1.200,679,595,0,0,2386.496,2386.496,2386.496
KDFX20150118-1,KDFX20150118_224534_V06,2,1.494,1.200,680,637,0,0,26.001,26.001,26.001
KDFX20150118-1,KDFX20150118_224534_V06,4,2.505,1.200,339,339,0,0,0.000,0.000,0.000
KDFX20150118-1,KDFX20150118_224534_V06,5,3.516,1.200,340,340,0,0,0.000,0.000,0.000
KDFX20150118-1,KDFX20150118_224534_V06,6,4.482,1.200,341,341,0,0,0.000,0.000,0.000
KDFX20150118-2,KDFX20150118_224534_V06,0,0.483,1.200,323,124,0,0,297.250,297.250,297.250
KDFX20150118-2,KDFX20150118_224534_V06,2,1.494,1.200,326,326,0,0,0.000,0.000,0.000
KDFX20150118-2,KDFX20150118_224534_V06,4,2.505,1.200,154,154,0,0,0.000,0.000,0.000
KDFX20150118-2,KDFX20150118_224534_V06,5,3.516,1.200,154,154,0,0,0.000,0.000,0.000
KDFX20150119-8,KDFX20150120_003642_V06,0,0.483,1.200,3438,1171,0,0,3338.776,3338.776,3338.776
KDFX20150119-8,KDFX20150120_003642_V06,2,1.494,1.200,3440,2222,0,0,808.637,808.637,808.637
KDFX20150119-8,KDFX20150120_003642_V06,4,2.505,1.200,1719,1713,0,0,0.475,0.475,0.475
KDFX20150119-8,KDFX20150120_003642_V06,5,3.516,1.200,1722,1722,0,0,0.000,0.000,0.000
KDFX20150119-8,KDFX20150120_003642_V06,6,4.482,1.200,1724,1724,0,0,0.000,0.000,0.000
KDFX20150119-8,KDFX20150120_004623_V06,0,0.483,1.200,9496,4136,0,0,3073.446,3073.446,3073.446
KDFX20150119-8,KDFX20150120_004623_V06,2,1.494,1.200,9492,5644,0,0,2067.538,2067.538,2067.538
KDFX20150119-8,KDFX20150120_004623_V06,4,2.505,1.200,4757,4612,0,0,45.490,45.490,45.490
KDFX20150119-8,KDFX20150120_004623_V06,5,3.516,1.200,4761,4761,0,0,0.000,0.000,0.000
KDFX20150119-8,KDFX20150120_004623_V06,6,4.482,1.200,4762,4762,0,0,0.000,0.000,0.000
KDFX20150119-8,KDFX20150120_005603_V06,0,0.483,1.200,9709,4028,0,0,2939.367,2939.367,2939.367
KDFX20150119-8,KDFX20150120_005603_V06,2,1.494,1.200,9710,4137,0,0,2682.893,2682.893,2682.893
KDFX20150119-8,KDFX20150120_005603_V06,4,2.505,1.200,4863,4546,0,0,67.237,67.237,67.237
KDFX20150119-8,KDFX20150120_005603_V06,5,3.516,1.200,4864,4862,0,0,0.019,0.019,0.019
KDFX20150119-8,KDFX20150120_005603_V06,6,4.482,1.200,4868,4868,0,0,0.000,0.000,0.000
KDFX20150119-4,KDFX20150120_001506_V06,0,0.483,1.200,417,234,0,0,1454.108,1454.108,1454.108
KDFX20150119-4,KDFX20150120_001506_V06,2,1.494,1.200,416,416,0,0,0.000,0.000,0.000
KDFX20150119-4,KDFX20150120_001506_V06,4,2.505,1.200,209,209,0,0,0.000,0.000,0.000
KDFX20150119-4,KDFX20150120_001506_V06,5,3.516,1.200,209,209,0,0,0.000,0.000,0.000
KDFX20150119-4,KDFX20150120_002447_V06,0,0.483,1.200,4751,3015,0,0,4053.044,4053.044,4053.044
KDFX20150119-4,KDFX20150120_002447_V06,2,1.494,1.200,4753,4611,0,0,19.392,19.392,19.392
KDFX20150119-4,KDFX20150120_002447_V06,4,2.505,1.200,2350,2350,0,0,0.000,0.000,0.000
KDFX20150119-4,KDFX20150120_002447_V06,5,3.516,1.200,2356,2356,0,0,0.000,0.000,0.000
KDFX20150119-4,KDFX20150120_002447_V06,6,4.482,1.200,2352,2352,0,0,0.000,0.000,0.000
KDFX20150119-10,KDFX20150120_011527_V06,0,0.483,1.200,1688,469,0,0,2054.007,2054.007,2054.007
KDFX20150119-10,KDFX20150120_011527_V06,2,1.494,1.200,1692,1036,0,0,343.441,343.441,343.441
KDFX20150119-10,KDFX20150120_011527_V06,4,2.505,1.200,841,841,0,0,0.000,0.000,0.000
KDFX20150119-10,KDFX20150120_011527_V06,5,3.516,1.200,845,845,0,0,0.000,0.000,0.000
KDFX20150119-10,KDFX20150120_011527_V06,6,4.482,1.200,848,848,0,0,0.000,0.000,0.000
KDFX20150119-10,KDFX20150120_012508_V06,0,0.483,1.200,5538,1943,0,0,3891.879,3891.879,3891.879
KDFX20150119-10,KDFX20150120_012508_V06,2,1.494,1.200,5541,3219,0,0,908.467,908.467,908.467
KDFX20150119-10,KDFX20150120_012508_V06,4,2.505,1.200,2768,2756,0,0,5.175,5.175,5.175
KDFX20150119-10,KDFX20150120_012508_V06,5,3.516,1.200,2779,2779,0,0,0.000,0.000,0.000
KDFX20150119-10,KDFX20150120_012508_V06,6,4.482,1.200,2781,2781,0,0,0.000,0.000,0.000
KDFX20150119-2,KDFX20150119_225726_V06,0,0.483,1.200,21,9,0,0,125.033,125.033,125.033
KDFX20150119-2,KDFX20150119_225726_V06,2,1.494,1.200,21,21,0,0,0.000,0.000,0.000
KDFX20150119-2,KDFX20150119_225726_V06,4,2.505,1.200,10,10,0,0,0.000,0.000,0.000
KDFX20150119-3,KDFX20150120_001506_V06,0,0.483,1.200,973,398,0,0,833.441,833.441,833.441
KDFX20150119-3,KDFX20150120_001506_V06,2,1.494,1.200,973,954,0,0,1.306,1.306,1.306
KDFX20150119-3,KDFX20150120_001506_V06,4,2.505,1.200,483,483,0,0,0.000,0.000,0.000
KDFX20150119-3,KDFX20150120_001506_V06,5,3.516,1.200,491,491,0,0,0.000,0.000,0.000
KDFX20150119-3,KDFX20150120_001506_V06,6,4.482,1.200,489,489,0,0,0.000,0.000,0.000
KDFX20150119-6,KDFX20150120_002447_V06,0,0.483,1.200,8267,6935,0,0,1481.653,1481.653,1481.653
KDFX20150119-6,KDFX20150120_002447_V06,2,1.494,1.200,8272,8238,0,0,5.665,5.665,5.665
KDFX20150119-6,KDFX20150120_002447_V06,4,2.505,1.200,4144,4144,0,0,0.000,0.000,0.000
KDFX20150119-6,KDFX20150120_002447_V06,5,3.516,1.200,4138,4138,0,0,0.000,0.000,0.000
KDFX20150119-9,KDFX20150120_003642_V06,0,0.483,1.200,1681,398,0,0,1468.548,1468.548,1468.548
KDFX20150119-9,KDFX20150120_003642_V06,2,1.494,1.200,1678,1317,0,0,59.886,59.886,59.886
KDFX20150119-9,KDFX20150120_003642_V06,4,2.505,1.200,841,841,0,0,0.000,0.000,0.000
KDFX20150119-9,KDFX20150120_003642_V06,5,3.516,1.200,841,841,0,0,0.000,0.000,0.000
KDFX20150119-9,KDFX20150120_003642_V06,6,4.482,1.200,844,844,0,0,0.000,0.000,0.000
KDFX20150120-1,KDFX20150120_233750_V06,0,0.483,1.200,2589,1699,0,0,5086.075,5086.075,5086.075
KDFX20150120-1,KDFX20150120_233750_V06,2,1.494,1.200,2593,2593,0,0,0.000,0.000,0.000
KDFX20150120-1,KDFX20150120_234731_V06,0,0.483,1.200,6035,4152,0,0,8545.985,8545.985,8545.985
KDFX20150120-1,KDFX20150120_234731_V06,2,1.494,1.200,6042,6041,0,0,0.877,0.877,0.877
KDFX20150120-1,KDFX20150120_234731_V06,4,2.505,1.200,3022,3022,0,0,0.000,0.000,0.000
KDFX20150120-1,KDFX20150120_235714_V06,0,0.483,1.200,11918,9050,0,0,12960.378,12960.378,12960.378
KDFX20150120-1,KDFX20150120_235714_V06,2,1.494,1.200,11932,11923,0,0,5.693,5.693,5.693
KDFX20150120-1,KDFX20150120_235714_V06,4,2.505,1.200,5974,5974,0,0,0.000,0.000,0.000
