track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
2,KSJT20130101_234938_V06,0,0.483,1.200,3842,12,651297.450
2,KSJT20130101_234938_V06,2,1.494,1.200,3847,0,697.429
2,KSJT20130101_234938_V06,4,2.505,1.200,1924,0,31.067
2,KSJT20130101_234938_V06,5,3.516,1.200,1924,0,2.149
2,KSJT20130101_234938_V06,6,4.482,1.200,1929,0,2.219
3,KSJT20130101_234938_V06,0,0.483,1.200,608,0,1137.518
3,KSJT20130101_234938_V06,2,1.494,1.200,607,0,0.087
3,KSJT20130101_234938_V06,4,2.505,1.200,305,0,0.022
3,KSJT20130101_234938_V06,5,3.516,1.200,302,0,0.066
3,KSJT20130101_234938_V06,6,4.482,1.200,306,0,0.067
1,KSJT20130102_223611_V06,0,0.483,1.200,2083,1,239684.027
1,KSJT20130102_223611_V06,2,1.494,1.200,2079,0,94.786
1,KSJT20130102_223611_V06,4,2.505,1.200,1040,0,3.325
1,KSJT20130102_223611_V06,5,3.516,1.200,1040,0,0.465
1,KSJT20130102_223611_V06,6,4.482,1.200,1038,0,0.993
1,KSJT20130102_224558_V06,0,0.483,1.200,7177,1,323380.754
1,KSJT20130102_224558_V06,2,1.494,1.200,7185,0,68.158
1,KSJT20130102_224558_V06,4,2.505,1.200,3594,0,5.958
1,KSJT20130102_224558_V06,5,3.516,1.200,3596,0,1.198
1,KSJT20130102_224558_V06,6,4.482,1.200,3605,0,1.331
4,KSJT20130103_225222_V06,0,0.483,1.200,3095,0,8287.814
4,KSJT20130103_225222_V06,2,1.494,1.200,3099,0,13097.660
4,KSJT20130103_230209_V06,0,0.483,1.200,5622,0,24410.123
4,KSJT20130103_230209_V06,2,1.494,1.200,5626,0,19497.472
2,KSJT20130103_222259_V06,0,0.483,1.200,2981,3,980794.086
2,KSJT20130103_222259_V06,2,1.494,1.200,2981,0,534.790
2,KSJT20130103_222259_V06,4,2.505,1.200,1492,0,12.202
2,KSJT20130103_222259_V06,5,3.516,1.200,1489,0,1.304
2,KSJT20130103_222259_V06,6,4.482,1.200,1494,0,2.883
3,KSJT20130103_222259_V06,0,0.483,1.200,458,0,915.468
3,KSJT20130103_222259_V06,2,1.494,1.200,456,0,0.133
3,KSJT20130103_222259_V06,4,2.505,1.200,227,0,0.132
5,KSJT20130103_234120_V06,0,0.483,1.200,1152,0,1525.340
5,KSJT20130103_234120_V06,2,1.494,1.200,1153,0,1.401
5,KSJT20130103_234120_V06,4,2.505,1.200,582,0,0.236
5,KSJT20130103_234120_V06,5,3.516,1.200,582,0,0.155
5,KSJT20130103_234120_V06,6,4.482,1.200,585,0,0.143
7,KSJT20130104_003019_V06,0,0.483,1.200,23204,0,29414.602
7,KSJT20130104_003019_V06,2,1.494,1.200,23224,0,26623.173
2,KSJT20130107_012902_V06,0,0.483,1.200,3319,1,199836.071
2,KSJT20130107_012902_V06,2,1.494,1.200,3318,0,54.529
2,KSJT20130107_012902_V06,4,2.505,1.200,1665,0,2.079
2,KSJT20130107_012902_V06,5,3.516,1.200,1669,0,0.482
2,KSJT20130107_012902_V06,6,4.482,1.200,1670,0,1.087
1,KSJT20130108_014319_V06,0,0.483,1.200,903,0,1645.318
1,KSJT20130108_014319_V06,2,1.494,1.200,904,0,1.134
1,KSJT20130108_014319_V06,4,2.505,1.200,455,0,0.218
1,KSJT20130108_014319_V06,5,3.516,1.200,454,0,0.060
1,KSJT20130108_014319_V06,6,4.482,1.200,454,0,0.112
