track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
1,KSJT19960719_001814,0,0.500,1.200,663,0,2708.443
1,KSJT19960719_001814,2,1.400,1.200,661,0,0.747
1,KSJT19960719_002405,0,0.500,1.200,1756,0,2887.749
1,KSJT19960719_002405,2,1.400,1.200,1758,0,1.988
1,KSJT19960719_002956,0,0.500,1.200,4323,0,11287.807
1,KSJT19960719_002956,2,1.400,1.200,4328,0,5.781
1,KSJT19960719_003548,0,0.500,1.200,6049,0,20968.200
1,KSJT19960719_003548,2,1.500,1.200,5731,0,31.655
1,KSJT19960719_004139,0,0.500,1.200,7666,0,22974.022
1,KSJT19960719_004139,2,1.400,1.200,7682,0,30.251
1,KSJT19960719_004730,0,0.500,1.200,8732,0,32831.892
1,KSJT19960719_004730,2,1.400,1.200,8737,0,26.833
1,KSJT19960719_005320,0,0.500,1.200,10663,0,43900.065
1,KSJT19960719_005320,2,1.400,1.200,10078,0,41.689
1,KSJT19960719_005912,0,0.500,1.200,10511,0,53427.268
1,KSJT19960719_005912,2,1.500,1.200,10546,0,10.639
1,KSJT19960719_010503,0,0.500,1.200,12165,0,60138.665
1,KSJT19960719_010503,2,1.400,1.200,12257,0,61.771
1,KSJT19960719_010503,4,2.300,1.200,12286,0,12.442
1,KSJT19960719_011055,0,0.500,1.200,13313,0,59543.022
1,KSJT19960719_011055,2,1.400,1.200,13254,0,31.636
1,KSJT19960719_011055,4,2.400,1.200,13270,0,12.508
1,KSJT19960719_011646,0,0.500,1.200,14265,0,63334.607
1,KSJT19960719_011646,2,1.500,1.200,14270,0,56.750
1,KSJT19960719_011646,4,2.300,1.200,14266,0,12.213
1,KSJT19960719_012237,0,0.500,1.200,16506,0,59025.513
1,KSJT19960719_012237,2,1.400,1.200,16514,0,33.109
1,KSJT19960719_012237,4,2.300,1.200,16441,0,12.940
1,KSJT19960719_012827,0,0.500,1.200,19298,0,64868.057
1,KSJT19960719_012827,2,1.400,1.200,19312,0,34.881
1,KSJT19960719_012827,4,2.400,1.200,19215,0,15.358
1,KSJT19960719_013417,0,0.400,1.200,21634,0,58925.540
1,KSJT19960719_013417,2,1.500,1.200,21654,0,25.661
1,KSJT19960719_013417,4,2.400,1.200,21538,0,16.047
1,KSJT19960719_014008,0,0.500,1.200,20169,0,44472.574
1,KSJT19960719_014008,2,1.500,1.200,20181,0,13.268
1,KSJT19960719_014008,4,2.300,1.200,20089,0,13.230
1,KSJT19960719_014559,0,0.500,1.200,18456,0,19498.880
1,KSJT19960719_014559,2,1.500,1.200,18470,0,36.854
1,KSJT19960719_014559,4,2.400,1.200,18372,0,12.182
13,KSJT19960719_023838,0,0.500,1.200,6399,0,4626.565
13,KSJT19960719_023838,2,1.400,1.200,6651,0,7.470
13,KSJT19960719_024429,0,0.500,1.200,8424,0,9616.308
13,KSJT19960719_024429,2,1.400,1.200,8445,0,12.302
13,KSJT19960719_025020,0,0.500,1.200,8932,0,14715.337
13,KSJT19960719_025020,2,1.400,1.200,8951,0,173.231
13,KSJT19960719_025611,0,0.500,1.200,9611,0,19369.787
13,KSJT19960719_025611,2,1.400,1.200,9047,0,717.139
13,KSJT19960719_030203,0,0.500,1.200,10402,0,18700.639
13,KSJT19960719_030203,2,1.500,1.200,10425,0,2291.744
13,KSJT19960719_030203,4,2.300,1.200,10406,0,9.880
13,KSJT19960719_030821,0,0.500,1.200,13399,0,21482.703
13,KSJT19960719_030821,2,1.400,1.200,13409,0,4518.494
13,KSJT19960719_030821,4,2.300,1.200,13429,0,11.774
12,KSJT19960719_020331,0,0.500,1.200,8633,0,51807.313
12,KSJT19960719_020331,2,1.400,1.200,8633,0,1258.824
12,KSJT19960719_020331,4,2.300,1.200,8654,0,36.087
12,KSJT19960719_020331,5,3.300,1.200,8663,0,14.276
12,KSJT19960719_020331,6,4.300,1.200,8671,0,4.392
12,KSJT19960719_020331,7,5.800,1.200,8689,0,0.309
12,KSJT19960719_020331,8,9.800,1.200,8728,0,0.326
12,KSJT19960719_020331,9,14.600,1.200,8831,0,0.209
12,KSJT19960719_020331,10,19.500,1.200,9082,0,0.184
12,KSJT19960719_020923,0,0.500,1.200,19697,0,33644.384
12,KSJT19960719_020923,2,1.400,1.200,19705,0,78.275
12,KSJT19960719_020923,4,2.300,1.200,19720,0,4.842
12,KSJT19960719_020923,5,3.300,1.200,19712,0,3.046
12,KSJT19960719_020923,6,4.300,1.200,19727,0,1.263
12,KSJT19960719_020923,7,5.900,1.200,19780,0,0.656
12,KSJT19960719_020923,8,9.900,1.200,19768,0,0.771
12,KSJT19960719_020923,9,14.600,1.200,19993,0,0.560
12,KSJT19960719_020923,10,19.500,1.200,20387,0,0.353
12,KSJT19960719_021514,0,0.500,1.200,24278,0,24844.488
12,KSJT19960719_021514,2,1.400,1.200,24294,0,149.435
12,KSJT19960719_021514,4,2.400,1.200,24208,0,15.815
12,KSJT19960719_021514,5,3.300,1.200,24235,0,7.531
