track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_weather_pixels,n_highZ_pixels_60,n_highZ_pixels_40,n_animals,n_animals_60,n_animals_40
KDFX20130101-1,KDFX20130102_015357_V07,0,0.483,1.200,9360,6361,0,0,424.178,424.178,424.178
KDFX20130101-1,KDFX20130102_015357_V07,2,1.494,1.200,9363,8116,0,0,53.672,53.672,53.672
KDFX20130101-1,KDFX20130102_015357_V07,4,2.505,1.200,9369,9327,0,0,1.636,1.636,1.636
KDFX20130101-1,KDFX20130102_015357_V07,5,3.516,1.200,9377,9343,0,0,2.204,2.204,2.204
KDFX20130101-1,KDFX20130102_015357_V07,6,4.482,1.200,9387,9376,0,0,0.078,0.078,0.078
KDFX20130104-1,KDFX20130104_223004_V07,0,0.483,1.200,8419,8244,0,0,98.583,98.583,98.583
KDFX20130104-1,KDFX20130104_223004_V07,4,1.450,1.200,8421,8355,0,0,6.827,6.827,6.827
KDFX20130104-1,KDFX20130104_223004_V07,8,2.417,1.200,8428,8407,0,0,1.550,1.550,1.550
KDFX20130104-1,KDFX20130104_223004_V07,11,3.384,1.200,8423,8395,0,0,3.963,3.963,3.963
KDFX20130104-1,KDFX20130104_223004_V07,14,4.307,1.200,8440,8408,0,0,23.629,23.629,23.629
KDFX20130104-1,KDFX20130104_223004_V07,16,6.021,1.200,8469,8448,0,0,0.785,0.785,0.785
KDFX20130104-3,KDFX20130104_223004_V07,0,0.483,1.200,846,843,0,0,3.838,3.838,3.838
KDFX20130104-3,KDFX20130104_223004_V07,4,1.450,1.200,850,843,0,0,117.401,117.401,117.401
KDFX20130104-3,KDFX20130104_223004_V07,8,2.417,1.200,851,851,0,0,0.000,0.000,0.000
KDFX20130104-3,KDFX20130104_223004_V07,11,3.384,1.200,845,845,0,0,0.000,0.000,0.000
KDFX20130104-5,KDFX20130104_231540_V07,0,0.483,1.200,6202,5755,0,0,71.270,71.270,71.270
KDFX20130104-5,KDFX20130104_231540_V07,4,1.450,1.200,6208,6099,0,0,4.122,4.122,4.122
KDFX20130104-5,KDFX20130104_231540_V07,8,2.417,1.200,6214,6189,0,0,0.759,0.759,0.759
KDFX20130104-5,KDFX20130104_231540_V07,11,3.384,1.200,6214,6193,0,0,0.478,0.478,0.478
KDFX20130104-5,KDFX20130104_231540_V07,14,4.307,1.200,6217,6206,0,0,0.112,0.112,0.112
KDFX20130104-5,KDFX20130104_231540_V07,16,6.021,1.200,6250,6238,0,0,0.090,0.090,0.090
KDFX20130107-3,KDFX20130108_005526_V07,0,0.483,1.200,3843,888,10,34,755808.370,149104.588,4952.434
KDFX20130107-3,KDFX20130108_005526_V07,2,1.494,1.200,3848,2233,0,0,237.676,237.676,237.676
KDFX20130107-3,KDFX20130108_005526_V07,4,2.505,1.200,3848,2899,0,0,44.302,44.302,44.302
KDFX20130107-3,KDFX20130108_005526_V07,5,3.516,1.200,3851,3155,0,0,7.725,7.725,7.725
KDFX20130107-3,KDFX20130108_005526_V07,6,4.482,1.200,3862,3416,0,0,3.690,3.690,3.690
KDFX20130111-1,KDFX20130112_004804_V07,0,0.483,1.200,50,10,0,0,297.644,297.644,297.644
KDFX20130111-1,KDFX20130112_004804_V07,2,1.494,1.200,50,38,0,0,8.430,8.430,8.430
KDFX20130111-1,KDFX20130112_004804_V07,4,2.505,1.200,49,49,0,0,0.000,0.000,0.000
KDFX20130111-1,KDFX20130112_004804_V07,5,3.516,1.200,49,49,0,0,0.000,0.000,0.000
KDFX20130111-1,KDFX20130112_005745_V07,0,0.483,1.200,916,692,0,0,832.585,832.585,832.585
KDFX20130111-1,KDFX20130112_005745_V07,2,1.494,1.200,916,832,0,0,64.257,64.257,64.257
KDFX20130111-1,KDFX20130112_005745_V07,4,2.505,1.200,921,921,0,0,0.000,0.000,0.000
KDFX20130111-1,KDFX20130112_005745_V07,5,3.516,1.200,923,923,0,0,0.000,0.000,0.000
KDFX20130111-1,KDFX20130112_010725_V07,0,0.483,1.200,1452,1067,0,0,688.328,688.328,688.328
KDFX20130111-1,KDFX20130112_010725_V07,2,1.494,1.200,1453,1267,0,0,210.600,210.600,210.600
KDFX20130111-1,KDFX20130112_010725_V07,4,2.505,1.200,1447,1446,0,0,0.569,0.569,0.569
KDFX20130111-1,KDFX20130112_010725_V07,5,3.516,1.200,1452,1452,0,0,0.000,0.000,0.000
KDFX20130111-1,KDFX20130112_011706_V07,0,0.483,1.200,2882,2348,0,0,710.019,710.019,710.019
KDFX20130111-1,KDFX20130112_011706_V07,2,1.494,1.200,2885,2367,0,0,551.557,551.557,551.557
KDFX20130111-1,KDFX20130112_011706_V07,4,2.505,1.200,2890,2886,0,0,1.996,1.996,1.996
KDFX20130111-1,KDFX20130112_011706_V07,5,3.516,1.200,2898,2898,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_004557_V07,0,0.483,1.200,581,23,0,0,7729.211,7729.211,7729.211
KDFX20130112-4,KDFX20130113_004557_V07,2,1.494,1.200,581,423,0,0,34.975,34.975,34.975
KDFX20130112-4,KDFX20130113_004557_V07,4,2.505,1.200,582,582,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_004557_V07,5,3.516,1.200,583,583,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_004557_V07,6,4.482,1.200,581,581,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_005535_V07,0,0.483,1.200,2377,278,0,0,23588.501,23588.501,23588.501
KDFX20130112-4,KDFX20130113_005535_V07,2,1.494,1.200,2379,1424,0,0,441.853,441.853,441.853
KDFX20130112-4,KDFX20130113_005535_V07,4,2.505,1.200,2380,2380,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_005535_V07,5,3.516,1.200,2371,2371,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_005535_V07,6,4.482,1.200,2378,2378,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_010514_V07,0,0.483,1.200,7127,1634,0,0,25156.904,25156.904,25156.904
KDFX20130112-4,KDFX20130113_010514_V07,2,1.494,1.200,7129,3615,0,0,2895.189,2895.189,2895.189
KDFX20130112-4,KDFX20130113_010514_V07,4,2.505,1.200,7141,6957,0,0,4.376,4.376,4.376
KDFX20130112-4,KDFX20130113_010514_V07,5,3.516,1.200,7152,7130,0,0,0.251,0.251,0.251
KDFX20130112-4,KDFX20130113_010514_V07,6,4.482,1.200,7148,7148,0,0,0.000,0.000,0.000
KDFX20130112-4,KDFX20130113_011453_V07,0,0.483,1.200,15145,4161,0,0,19111.219,19111.219,19111.219
KDFX20130112-4,KDFX20130113_011453_V07,2,1.494,1.200,15151,7287,0,0,5222.646,5222.646,5222.646
KDFX20130112-4,KDFX20130113_011453_V07,4,2.505,1.200,15165,12973,0,0,124.471,124.471,124.471
KDFX20130112-4,KDFX20130113_011453_V07,5,3.516,1.200,15174,14281,0,0,3.734,3.734,3.734
KDFX20130112-4,KDFX20130113_011453_V07,6,4.482,1.200,15192,14589,0,0,1.499,1.499,1.499
KDFX20130112-4,KDFX20130113_012431_V07,0,0.483,1.200,24322,9001,0,2,13617.104,13617.104,13063.367
KDFX20130112-4,KDFX20130113_012431_V07,2,1.494,1.200,24329,12740,0,0,3704.978,3704.978,3704.978
KDFX20130112-4,KDFX20130113_012431_V07,4,2.505,1.200,24353,19270,0,0,317.361,317.361,317.361
KDFX20130112-4,KDFX20130113_012431_V07,5,3.516,1.200,24370,21234,0,0,68.042,68.042,68.042
KDFX20130112-4,KDFX20130113_012431_V07,6,4.482,1.200,24406,22061,0,0,17.470,17.470,17.470
KDFX20130112-1,KDFX20130113_002641_V07,0,0.483,1.200,308,101,0,0,477.203,477.203,477.203
KDFX20130112-1,KDFX20130113_002641_V07,2,1.494,1.200,307,307,0,0,0.000,0.000,0.000
KDFX20130112-1,KDFX20130113_002641_V07,4,2.505,1.200,309,309,0,0,0.000,0.000,0.000
KDFX20130112-1,KDFX20130113_002641_V07,5,3.516,1.200,311,311,0,0,0.000,0.000,0.000
KDFX20130112-1,KDFX20130113_002641_V07,6,4.482,1.200,308,308,0,0,0.000,0.000,0.000
KDFX20130112-3,KDFX20130113_003619_V07,0,0.483,1.200,3087,824,0,0,2653.561,2653.561,2653.561
KDFX20130112-3,KDFX20130113_003619_V07,2,1.494,1.200,3088,1899,0,0,117.670,117.670,117.670
KDFX20130112-3,KDFX20130113_003619_V07,4,2.505,1.200,3094,3032,0,0,1.553,1.553,1.553
KDFX20130112-3,KDFX20130113_003619_V07,5,3.516,1.200,3101,3095,0,0,0.054,0.054,0.054
KDFX20130112-3,KDFX20130113_003619_V07,6,4.482,1.200,3106,3106,0,0,0.000,0.000,0.000
KDFX20130114-1,KDFX20130114_224451_V07,0,0.483,1.200,688,206,1,3,31218.245,6732.962,874.821
KDFX20130114-1,KDFX20130114_224451_V07,2,1.494,1.200,688,410,0,0,119.069,119.069,119.069
